Date,spread,regime,z_score,signal,minhash_signal,final_signal,model_signal
2016-07-06,-0.0183041721098616,1,-0.0639968807082168,0,0.0,0,0.0
2016-07-07,-0.0875370933814955,1,-0.2707983166411417,0,0.0,0,0.0
2016-07-08,-0.0962843260985391,1,-0.2969266419103691,0,0.0,0,0.0
2016-07-11,0.100022089782632,1,0.2894482783070344,0,0.0,0,0.0
2016-07-12,-0.0392405823083797,1,-0.1265347544944013,0,0.0,0,0.0
2016-07-13,0.0592865243847419,1,0.1677695557702348,0,0.0,0,0.0
2016-07-14,-0.2101288559822974,1,-0.6369846926272917,0,0.0,0,0.0
2016-07-15,0.1030211399498105,1,0.2984065581198133,0,0.0,0,0.0
2016-07-18,0.242225862612354,1,0.7142164937183776,0,0.0,0,0.0
2016-07-19,-0.2579076149947633,1,-0.7797017091764612,0,0.0,0,0.0
2016-07-20,0.0820700628053733,1,0.2358248735941554,0,0.0,0,0.0
2016-07-21,0.0655139661680805,1,0.1863711672482524,0,0.0,0,0.0
2016-07-22,-0.1861444017706863,1,-0.5653421924998144,0,0.0,0,0.0
2016-07-25,0.0549462149335429,1,0.1548048821667687,0,0.0,0,0.0
2016-07-26,0.1152494512712287,1,0.3349330009429075,0,0.0,0,0.0
2016-07-27,-0.3058747443403496,1,-0.9229813952571332,0,0.0,0,0.0
2016-07-28,0.0257844844335534,1,0.0676976558513351,0,0.0,0,0.0
2016-07-29,0.0653629474847174,1,0.1859200685512947,0,0.0,0,0.0
2016-08-01,-0.2483116858602922,1,-0.7510382946090872,0,0.0,0,0.0
2016-08-02,0.0305234978800816,1,0.0818532738383667,0,0.0,0,0.0
2016-08-03,-0.0363947326307159,1,-0.1180340905186453,0,0.0,0,0.0
2016-08-04,0.1195878615880521,1,0.3478920017579271,0,0.0,0,0.0
2016-08-05,-0.3060385806314681,1,-0.9234707806483448,0,0.0,0,0.0
2016-08-08,0.1066426906874078,1,0.3092242714140511,0,0.0,0,0.0
2016-08-09,-0.1143378447615798,1,-0.3508532062468702,0,0.0,0,0.0
2016-08-10,0.0089711054018057,1,0.0174754369591422,0,0.0,0,0.0
2016-08-11,0.1108242354355396,1,0.3217147086576074,0,0.0,0,0.0
2016-08-12,0.1911425645621568,1,0.5616286901859752,0,0.0,0,0.0
2016-08-15,0.0144741027732396,1,0.0339131047253573,0,0.0,0,0.0
2016-08-16,0.0854848323082717,1,0.2460249232758477,0,0.0,0,0.0
2016-08-17,0.0157250063921633,1,0.0376496026205155,0,0.0,0,0.0
2016-08-18,0.2973118067600672,2,0.8787603572478722,0,0.0,0,0.0
2016-08-19,0.0274116323680715,1,0.07255801019076,0,0.0,0,0.0
2016-08-22,-0.0787452073652392,1,-0.2445366102256804,0,0.0,0,0.0
2016-08-23,0.0743603931481872,1,0.2127957896498409,0,0.0,0,0.0
2016-08-24,-0.1606654469814807,1,-0.4892355608613105,0,0.0,0,0.0
2016-08-25,-0.2568762140544364,1,-0.7766208743429097,0,0.0,0,0.0
2016-08-26,-0.2193215457001951,1,-0.6644436153309621,0,0.0,0,0.0
2016-08-29,-0.0872356434392759,1,-0.2698978739071377,0,0.0,0,0.0
2016-08-30,-0.3294119999273108,1,-0.9932880956519664,0,0.0,0,0.0
2016-08-31,-0.1204412895048363,1,-0.369084433730259,0,0.0,0,0.0
2016-09-01,0.064698400225223,1,0.1839350399697399,0,0.0,0,0.0
2016-09-02,-0.1384131787364693,1,-0.4227671677715848,0,0.0,0,0.0
2016-09-06,0.1878481677965802,1,0.5517881985652182,0,0.0,0,0.0
2016-09-07,0.0387220436159625,1,0.1063426496959847,0,0.0,0,0.0
2016-09-08,0.1389392533200493,1,0.4056953635686501,0,0.0,0,0.0
2016-09-09,-0.1207707312030048,1,-0.3700684889309652,0,0.0,0,0.0
2016-09-12,0.0639103264043715,1,0.1815810327318567,0,0.0,0,0.0
2016-09-13,0.1904756295190823,1,0.5596365292017427,0,0.0,0,0.0
2016-09-14,0.1466423880672912,1,0.4287049274820991,0,0.0,0,0.0
2016-09-15,-0.0236499422673782,1,-0.0799649046545755,0,0.0,0,0.0
