Date,spread,regime,z_score,gmm_signal,minhash_signal,final_signal,model_signal
2016-07-06,-0.0098027709602306,1,-0.0489679572397234,0,0.0,0,0.0
2016-07-07,0.1989677061400122,1,1.040999213011968,-1,0.0,0,-1.0
2016-07-08,-0.0955267941168186,1,-0.4965234365411021,0,0.0,0,0.0
2016-07-11,0.0719272322610289,1,0.3777351933832644,0,0.0,0,0.0
2016-07-12,0.2953352898933695,1,1.5441235245840734,-1,0.0,0,-1.0
2016-07-13,-0.1433828789178282,1,-0.7463746705584272,0,0.0,0,0.0
2016-07-14,0.0766435678499623,1,0.4023586508147418,0,0.0,0,0.0
2016-07-15,-0.0633815601361479,1,-0.3286967868842795,0,0.0,0,0.0
2016-07-18,0.0654917866561373,1,0.344136455991366,0,0.0,0,0.0
2016-07-19,0.0568351041477744,1,0.2989408906582605,0,0.0,0,0.0
2016-07-20,0.1385715915332158,1,0.7256778943728482,0,0.0,0,0.0
2016-07-21,0.0301057390424835,1,0.1593898830105208,0,0.0,0,0.0
2016-07-22,-0.0895399326409239,1,-0.4652667064123659,0,0.0,0,0.0
2016-07-25,0.0213292867677547,1,0.1135690132036183,0,0.0,0,0.0
2016-07-26,0.0974887683104933,1,0.5111890969337338,0,0.0,0,0.0
2016-07-27,0.2828357936329823,1,1.4788650610420078,-1,-0.4329461121931384,-1,-1.0
2016-07-28,-0.0574414496929788,1,-0.2976841386370146,0,0.0,0,0.0
2016-07-29,0.1183901465850221,1,0.620312841098525,0,0.0,0,0.0
2016-08-01,0.0725657239402393,1,0.3810686865978436,0,0.0,0,0.0
2016-08-02,-0.0699655746321559,1,-0.3630711857398426,0,0.0,0,0.0
2016-08-03,0.139933152559214,1,0.7327864512878173,0,0.0,0,0.0
2016-08-04,-0.0142809045464774,1,-0.0723477888174751,0,0.0,0,0.0
2016-08-05,0.1605065847318442,1,0.8401980257548316,0,0.0,0,0.0
2016-08-08,0.0319633878951351,1,0.1690884586490378,0,0.0,0,0.0
2016-08-09,0.0351064830605757,1,0.1854982048492254,0,0.0,0,0.0
2016-08-10,-0.1501103185601561,1,-0.781497875964843,0,0.0,0,0.0
