,spread,regime,z_score,signal,minhash_signal,final_signal
0,-0.2406653023653092,1,-0.6741094350284903,0,0.0,0
1,0.0395264180782084,1,0.1093225429289647,0,0.0,0
2,-0.3284429904848787,1,-0.9195408407645116,0,0.0,0
3,0.071047824689121,1,0.1974581876585763,0,0.0,0
4,-0.312320147764753,1,-0.8744604560103474,0,0.0,0
5,0.0620335230536481,1,0.1722536878646316,0,0.0,0
6,-0.2256269884609921,1,-0.6320614544937505,0,0.0,0
7,-0.141178623447652,1,-0.395939025419295,0,0.0,0
8,0.2447457677648056,1,0.6831275104191562,0,0.0,0
9,0.1727469329867306,1,0.4818146755804483,0,0.0,0
10,0.1818193550132963,1,0.5071816832917627,0,0.0,0
11,0.1698232487658195,1,0.473639888300918,0,0.0,0
12,0.0144058655414958,1,0.0390840500496287,0,0.0,0
13,0.3771563212583453,1,1.0533549449118058,-1,0.0,0
14,-0.5051039865501835,0,-1.4134950281198644,0,0.0,0
15,-0.1554311432687723,1,-0.4357898810286739,0,0.0,0
16,0.1628321159633785,1,0.4540922835718779,0,0.0,0
17,0.1931552764581359,1,0.5388775640459953,0,0.0,0
18,0.4698298158678199,0,1.3124753038974524,0,0.0,0
19,-0.319405702814938,1,-0.8942720707115458,0,0.0,0
20,-0.3831298900861147,1,-1.072448520745704,1,0.0,0
21,0.3758173004828256,1,1.0496109667063434,-1,0.0,0
22,-0.2923113099096746,1,-0.8185146079580884,0,0.0,0
23,-0.149973532927206,1,-0.4205300922738659,0,0.0,0
24,0.1224511939427879,1,0.341184930134522,0,0.0,0
25,-0.0129551750895526,1,-0.0374189749028078,0,0.0,0
26,-0.2835240191532311,1,-0.7939448434864235,0,0.0,0
27,0.195016613508725,1,0.5440819682478051,0,0.0,0
28,-0.2752599767424355,1,-0.7708381111334274,0,0.0,0
29,-0.1103708233643536,1,-0.3097986651061082,0,0.0,0
30,0.009398878441141,1,0.0250842294930855,0,0.0,0
31,-0.2104534352902914,1,-0.5896353372824785,0,0.3925287685272557,0
