,spread,regime,z_score,signal,minhash_signal,final_signal
0,-0.0744319426108432,2,-0.3087168476670119,0,0.0,0
1,-0.0952737989223841,2,-0.395416790938351,0,0.0,0
2,-0.04444553298626,2,-0.183976518662686,0,0.0,0
3,-0.0702904707637326,2,-0.2914887577676728,0,0.0,0
4,-0.2484579402160343,1,-1.0326468035487957,0,0.0,0
5,0.1038369110437866,2,0.4328629457962304,0,0.0,0
6,-0.017457307988457,2,-0.0717083242500804,0,0.0,0
7,-0.0121453000759343,2,-0.0496109266964086,0,0.0,0
8,-0.0350693909527627,2,-0.1449727480648577,0,0.0,0
9,0.1383238682759082,2,0.5763250823224458,0,0.0,0
10,-0.2283876578906615,1,-0.949156527393018,0,0.0,0
11,0.1225227879061232,2,0.5105942399632827,0,0.0,0
12,0.0645506031286886,2,0.2694360121937153,0,0.0,0
13,0.1070668063286588,2,0.4462989725006143,0,0.0,0
14,-0.3668912090529775,1,-1.5253168198906888,0,0.0,0
15,-0.115964833594111,2,-0.4814893319562394,0,0.0,0
16,0.0576990748954784,2,0.2409343710605131,0,0.0,0
17,0.2119080894098397,3,0.8824277491201649,0,0.0,0
18,0.1998528693510965,3,0.8322792940308845,0,0.0,0
19,-0.0893553163283672,2,-0.3707965221156775,0,0.0,0
20,-0.214094662812798,1,-0.8896991621802036,0,0.0,0
21,0.0131960283170024,2,0.0558063500205116,0,0.0,0
22,-0.1141979363795587,2,-0.4741392242701431,0,0.0,0
23,-0.0836526516596053,2,-0.3470740332986258,0,0.0,0
24,0.0771759813907534,2,0.3219562657996326,0,0.0,0
25,0.0771687491381043,2,0.3219261803847336,0,0.0,0
26,-0.1096690161301207,2,-0.4552993895242682,0,0.0,0
27,0.0335740915751631,2,0.1405769626786537,0,0.0,0
28,-0.2558213715192998,1,-1.0632779079347332,0,0.0,0
29,-0.0940401229796705,2,-0.3902848279956235,0,0.0,0
30,0.1590723022737294,2,0.6626363985358734,0,0.0,0
31,-0.1417485725008589,2,-0.5887469901572614,0,0.0,0
32,-0.1000251481142803,2,-0.4151819068302411,0,0.0,0
33,0.0871466623718337,2,0.3634332562612548,0,0.0,0
34,-0.2124389370924443,1,-0.8828115162871609,0,0.0,0
35,0.1039149339526867,2,0.4331875129400775,0,0.0,0
36,-0.0108974907949644,2,-0.0444201705441539,0,0.0,0
