Date,spread,regime,z_score,signal,minhash_signal,final_signal,lr_signal
2016-07-06,-0.0663231810363513,1,-0.1959257772775697,0,0.0,0,0.0
2016-07-07,-0.2460781089213133,1,-0.7343322108559492,0,0.0,0,0.0
2016-07-08,-0.2578296428497247,1,-0.7695306977398276,0,0.0,0,0.0
2016-07-11,-0.2157126876068827,1,-0.6433809452279476,0,0.0,0,0.0
2016-07-12,-0.386401021630584,1,-1.154630891231928,1,0.0,0,1.0
2016-07-13,0.0765193750379783,1,0.2319198016120287,0,0.0,0,0.0
2016-07-14,-0.0476637965470836,1,-0.1400367244775054,0,0.0,0,0.0
2016-07-15,-0.0351750941340836,1,-0.1026302522026079,0,0.0,0,0.0
2016-07-18,-0.0640482481089826,1,-0.189111841557051,0,0.0,0,0.0
2016-07-19,0.1112869517371311,1,0.3360565126051944,0,0.0,0,0.0
2016-07-20,0.0354798205566834,1,0.1089971066745059,0,0.0,0,0.0
2016-07-21,0.093538477441827,1,0.2828958406879954,0,0.0,0,0.0
2016-07-22,0.1229179021200499,1,0.3708938246526394,0,0.0,0,0.0
2016-07-25,0.0340371508272804,1,0.1046759863971444,0,0.0,0,0.0
2016-07-26,-0.4114576187816889,1,-1.229681034604744,1,0.0,0,1.0
2016-07-27,0.035675508669121,1,0.1095832365789869,0,0.0,0,0.0
2016-07-28,0.0430049789507633,1,0.1315366483757595,0,0.0,0,0.0
2016-07-29,0.1550438669429801,1,0.4671183140121067,0,0.0,0,0.0
2016-08-01,0.3462439388433024,1,1.03980552778164,-1,0.0,0,-1.0
2016-08-02,0.2417849613514353,1,0.7269273987178667,0,0.0,0,0.0
2016-08-03,-0.3658000424715171,1,-1.0929263257562372,1,0.0,0,1.0
2016-08-04,0.1152230997550242,1,0.3478461611076639,0,0.0,0,0.0
2016-08-05,-0.336619776396262,1,-1.0055248665956806,1,0.0,0,1.0
2016-08-08,-0.1904707036024478,1,-0.5677755265382981,0,0.0,0,0.0
2016-08-09,0.1573991232937397,1,0.4741728364493823,0,0.0,0,0.0
2016-08-10,-0.0009226549006684,1,-3.649376709288426e-05,0,0.0,0,0.0
2016-08-11,-0.1593141727181662,1,-0.4744547098382622,0,0.0,0,0.0
2016-08-12,0.095658260842238,1,0.2892450686841498,0,0.0,0,0.0
2016-08-15,-0.3333903411733508,1,-0.9958519818447672,0,0.0,0,0.0
2016-08-16,-0.1783620200144033,1,-0.5315072961054704,0,0.0,0,0.0
2016-08-17,0.1801149989389739,1,0.542211992514064,0,0.0,0,0.0
2016-08-18,-0.0206818816045857,1,-0.0592198213403491,0,0.0,0,0.0
2016-08-19,-0.112606761405426,1,-0.3345555090627228,0,0.0,0,0.0
2016-08-22,0.1208402150363317,1,0.364670684591898,0,0.0,0,0.0
2016-08-23,-0.3597882539976063,1,-1.0749196673032493,1,0.0,0,1.0
2016-08-24,-0.060820778442012,1,-0.1794448440882076,0,0.0,0,0.0
2016-08-25,0.0663584140052472,1,0.2014854382500253,0,0.0,0,0.0
2016-08-26,0.0783604122488585,1,0.2374341220841185,0,0.0,0,0.0
2016-08-29,-0.02492004260972,1,-0.0719140666584284,0,0.0,0,0.0
2016-08-30,-0.1330753439495312,1,-0.3958635169023136,0,0.0,0,0.0
2016-08-31,0.2094723893377205,1,0.6301439788564512,0,0.0,0,0.0
2016-09-01,0.0112662306435431,1,0.0364719595608397,0,0.0,0,0.0
2016-09-02,0.1150570280741795,1,0.3473487390761566,0,0.0,0,0.0
2016-09-06,0.3056039784948361,1,0.9180797071355014,0,0.0,0,0.0
2016-09-07,-0.1629179314530889,1,-0.485248777688176,0,0.0,0,0.0
2016-09-08,0.0660202932510719,1,0.2004726905522772,0,0.0,0,0.0
2016-09-09,-0.001787257123647,1,-0.0026261718627928,0,0.0,0,0.0
2016-09-12,0.177437173973434,1,0.5341913045340039,0,0.0,0,0.0
2016-09-13,0.0242253258436556,1,0.0752873640184051,0,0.0,0,0.0
2016-09-14,0.0218432293098953,1,0.0681524491970318,0,0.0,0,0.0
2016-09-15,0.2162810442869167,1,0.6505374316079026,0,0.0,0,0.0
2016-09-16,0.1189518334533661,1,0.3590145570782742,0,0.0,0,0.0
2016-09-19,-0.1047558077184458,1,-0.3110401371920766,0,0.0,0,0.0
2016-09-20,0.2083851178472926,1,0.6268873562292967,0,0.0,0,0.0
2016-09-21,0.0680678064403638,1,0.2066054530134924,0,0.0,0,0.0
2016-09-22,-0.0367487301270203,1,-0.1073436458918749,0,0.0,0,0.0
2016-09-23,0.0146969196485908,1,0.0467476446486299,0,0.0,0,0.0
2016-09-26,-0.1413657776919566,1,-0.4206952303724094,0,0.0,0,0.0
2016-09-27,-0.0111792586508746,1,-0.0307573285767466,0,0.0,0,0.0
2016-09-28,-0.3651293545341786,1,-1.0909174645548487,1,0.0373220332318093,1,1.0
2016-09-29,-0.3192734174800524,1,-0.9535686206694276,0,0.0,0,0.0
2016-09-30,-0.0694351629686645,1,-0.2052468630094134,0,0.0,0,0.0
2016-10-03,-0.1048026341478108,1,-0.3111803928786842,0,0.0,0,0.0
2016-10-04,-0.066000231443268,1,-0.1949584706190903,0,0.0,0,0.0
2016-10-05,-0.1720663313054254,1,-0.5126502926029586,0,0.0,0,0.0
2016-10-06,-0.1560440920334725,1,-0.4646600827886701,0,0.0,0,0.0
2016-10-07,0.4112205874566846,1,1.2344252027882434,-1,0.0,0,0.0
2016-10-10,0.1337716464174112,1,0.4034032296902237,0,0.0,0,0.0
2016-10-11,-0.2813846338369523,1,-0.8400831929599882,0,0.0,0,0.0
2016-10-12,-0.0177036666002288,1,-0.0502993976401901,0,0.0,0,0.0
2016-10-13,0.2040108388120973,1,0.6137854067999968,0,0.0,0,0.0
2016-10-14,0.0265128567547359,1,0.0821390335332638,0,0.0,0,0.0
2016-10-17,0.036446970361113,1,0.111893937838279,0,0.0,0,0.0
2016-10-18,0.2913932344200977,1,0.8755153328187565,0,0.0,0,0.0
2016-10-19,-0.33515488459117,1,-1.0011371862041727,1,0.0,0,1.0
2016-10-20,0.0124968917689205,1,0.0401580663911462,0,0.0,0,0.0
2016-10-21,-0.0733536256282487,1,-0.2169835398865386,0,0.0,0,0.0
2016-10-24,0.1053834699113718,1,0.3183742569201876,0,0.0,0,0.0
2016-10-25,0.3967131354380095,1,1.1909721214536213,-1,0.0,0,0.0
2016-10-26,-0.1737725434362043,1,-0.517760781639725,0,0.0,0,0.0
2016-10-27,0.1177949070444352,1,0.3555493023057109,0,0.0,0,0.0
2016-10-28,-0.3760039368078755,1,-1.12348928401775,1,-0.1437547461129768,0,1.0
2016-10-31,0.0364119742020427,1,0.1117891164716792,0,0.0,0,0.0
2016-11-01,-0.1729816799232722,1,-0.5153919675634984,0,0.0,0,0.0
2016-11-02,-0.0427607377575798,1,-0.1253509607683108,0,0.0,0,0.0
2016-11-03,-0.0464965434272687,1,-0.1365405388835007,0,0.0,0,0.0
2016-11-04,-0.2553442621072077,1,-0.7620864234859427,0,0.0,0,0.0
2016-11-07,0.1385291420748815,1,0.4176529990837085,0,0.0,0,0.0
2016-11-08,0.0982193799724508,1,0.2969161964417694,0,0.0,0,0.0
2016-11-09,-0.5607172301177084,0,-1.676747137115997,0,0.0,0,0.0
2016-11-10,-0.8982953766674918,2,-2.687869603000137,0,0.0,0,0.0
2016-11-11,-0.2166049199932426,1,-0.6460533818766416,0,0.0,0,0.0
2016-11-14,-0.6929454780223352,0,-2.0728004760164422,0,0.0,0,0.0
2016-11-15,0.1650413276174774,1,0.4970629570320799,0,0.0,0,0.0
2016-11-16,0.2050715022062313,1,0.6169623321949342,0,0.0,0,0.0
2016-11-17,0.1083534070995154,1,0.327269886699214,0,0.0,0,0.0
2016-11-18,-0.1106983498820533,1,-0.3288393873731047,0,0.0,0,0.0
2016-11-21,-0.0014091310253895,1,-0.0014935991628332,0,0.0,0,0.0
2016-11-22,-0.4276237870678113,1,-1.2781023441842474,1,-0.0503977530248856,0,1.0
2016-11-23,-0.3014012049919907,1,-0.9000373250377975,0,0.0,0,0.0
2016-11-25,0.1661526436124702,1,0.5003915983577053,0,0.0,0,0.0
2016-11-28,0.3429969701242127,1,1.0300801262666148,-1,0.0,0,-1.0
2016-11-29,0.1859276384427845,1,0.5596221550155687,0,0.0,0,0.0
2016-11-30,-0.8518876600420724,2,-2.5488680552105896,0,0.0,0,0.0
2016-12-01,-0.6703385423787157,0,-2.005087619755797,0,0.0,0,0.0
2016-12-02,0.1842842101449134,1,0.5546997176776348,0,0.0,0,0.0
2016-12-05,-0.1291697840901617,1,-0.3841654868135046,0,0.0,0,0.0
2016-12-06,-0.0099402552156209,1,-0.0270462346522827,0,0.0,0,0.0
2016-12-07,-0.3222134030262696,1,-0.9623745385451468,0,0.0,0,0.0
2016-12-08,-0.006677950056871,1,-0.0172748970515081,0,0.0,0,0.0
2016-12-09,0.401280188669432,1,1.20465147295305,-1,0.0,0,0.0
2016-12-12,0.3444281022864128,1,1.0343666889355538,-1,0.0,0,-1.0
2016-12-13,0.3241239713203039,1,0.973551250555099,0,0.0,0,0.0
2016-12-14,0.0965301942850017,1,0.2918567054318032,0,0.0,0,0.0
2016-12-15,0.1926423083854933,1,0.5797341015365756,0,0.0,0,0.0
2016-12-16,0.0316019919501549,1,0.0973821379243562,0,0.0,0,0.0
2016-12-19,-0.0011536212972756,1,-0.0007282900662926,0,0.0,0,0.0
2016-12-20,-0.1521032303254732,1,-0.4528563157242848,0,0.0,0,0.0
2016-12-21,-0.127085272277334,1,-0.3779219051542866,0,0.0,0,0.0
2016-12-22,0.2908963856561596,1,0.8740271590358883,0,0.0,0,0.0
2016-12-23,0.1315912045159485,1,0.3968723158421054,0,0.0,0,0.0
2016-12-27,-0.0661620649174695,1,-0.1954431982685832,0,0.0,0,0.0
2016-12-28,0.0806220849657074,1,0.2442083404920803,0,0.0,0,0.0
2016-12-29,0.1356955077174449,1,0.4091656269353969,0,0.0,0,0.0
2016-12-30,-0.0568069672504648,1,-0.167422576915199,0,0.0,0,0.0
2017-01-03,-0.0602856055150579,1,-0.1778418808184971,0,0.0,0,0.0
2017-01-04,-0.1267124156675516,1,-0.3768051157573499,0,0.0,0,0.0
2017-01-05,0.30989572545095,1,0.9309344544275528,0,0.0,0,0.0
2017-01-06,0.2910438758164012,1,0.8744689252344452,0,0.0,0,0.0
2017-01-09,0.1009900898075989,1,0.3052150954949143,0,0.0,0,0.0
2017-01-10,-0.1484702580860543,1,-0.4419747468586647,0,0.0,0,0.0
2017-01-11,-0.1305189370185058,1,-0.388206503240973,0,0.0,0,0.0
2017-01-12,0.1024458190625318,1,0.3095753319881565,0,0.0,0,0.0
2017-01-13,0.008726421355602,1,0.0288646595731325,0,0.0,0,0.0
2017-01-17,0.1077979748457405,1,0.3256062421896141,0,0.0,0,0.0
2017-01-18,-0.0644948740082639,1,-0.1904495865657978,0,0.0,0,0.0
2017-01-19,-0.0171018211720792,1,-0.0484967352356142,0,0.0,0,0.0
2017-01-20,-0.0434100060921196,1,-0.127295665442325,0,0.0,0,0.0
2017-01-23,0.006352157983466,1,0.021753206832401,0,0.0,0,0.0
2017-01-24,-0.5665258349700575,0,-1.6941452149290337,0,0.0,0,0.0
2017-01-25,-0.1118165917353083,1,-0.3321887732017614,0,0.0,0,0.0
2017-01-26,-0.1055721641226191,1,-0.3134853082105931,0,0.0,0,0.0
2017-01-27,0.2406853849746139,1,0.7236339201887534,0,0.0,0,0.0
2017-01-30,0.0800494210749211,1,0.2424930833544586,0,0.0,0,0.0
