Date,spread,regime,z_score,signal
2016-07-06,0.05575950613965122,0,0.15344383714786794,0
2016-07-07,-0.5449680145151854,1,-1.5756414071173197,0
2016-07-08,-0.2810827433154883,0,-0.8160955016576614,0
2016-07-11,-0.1954874276871102,0,-0.5697249057676685,0
2016-07-12,-0.5052728421123981,0,-1.4613860508862557,1
2016-07-13,0.22914779222167156,0,0.6525105798635091,0
2016-07-14,-0.26736818314225985,0,-0.776620626923661,0
2016-07-15,-0.0009060262258241691,0,-0.00965762316939887,0
2016-07-18,-0.040850802449555426,0,-0.12463141874087456,0
2016-07-19,0.07917031380207656,0,0.22082760215551184,0
2016-07-20,-0.26207035994057,0,-0.7613718034391264,0
2016-07-21,0.2908993190828237,0,0.8302511531438417,0
2016-07-22,0.004377500836032555,0,0.005550051468802691,0
2016-07-25,-0.1659949460900528,0,-0.4848361450685645,0
2016-07-26,-0.4804261451024954,0,-1.3898693387474164,1
2016-07-27,-0.34687797994849207,0,-1.00547516031064,1
2016-07-28,0.1774049477765043,0,0.5035781841428649,0
2016-07-29,0.40547606013466775,1,1.1600395272019828,0
2016-08-01,-0.029790095624056857,0,-0.09279517967151199,0
2016-08-02,0.23061098278313563,0,0.6567221085889082,0
2016-08-03,-0.27509805445424373,0,-0.7988696599146093,0
2016-08-04,-0.15918852599014582,0,-0.4652450989513661,0
2016-08-05,-0.5423781562762067,1,-1.5681869697696262,0
2016-08-08,-0.012232539176880136,0,-0.04225893697520035,0
2016-08-09,-0.0468099774487058,0,-0.14178382345806298,0
2016-08-10,0.12616336640396875,0,0.35608858328774917,0
2016-08-11,-0.157297207561329,0,-0.4598012817879554,0
2016-08-12,0.09238547211481782,0,0.2588650391856666,0
2016-08-15,-0.43939216730215275,0,-1.2717604739317412,1
2016-08-16,-0.205727032822572,0,-0.599197752504454,0
2016-08-17,0.21654669052592185,0,0.6162405934645925,0
2016-08-18,0.01668352836330192,0,0.04097072037660955,0
2016-08-19,-0.3413567692141579,0,-0.9895833563180259,0
2016-08-22,0.15519770657504459,0,0.4396586669623883,0
2016-08-23,-0.2720015338056571,0,-0.7899568866889094,0
2016-08-24,-0.055999071473405326,0,-0.16823296444123867,0
2016-08-25,-0.21117035592222583,0,-0.61486537106323,0
2016-08-26,-0.3831761500563363,0,-1.109952861380312,1
2016-08-29,0.1419575898887663,0,0.4015493917794606,0
2016-08-30,-0.24131888018833822,0,-0.7016424316315241,0
2016-08-31,0.13863412413625564,0,0.39198339822181116,0
2016-09-01,-0.21166716073396363,0,-0.6162953336331476,0
2016-09-02,0.1199908749513679,0,0.338322185837852,0
2016-09-06,0.3276767993988474,1,0.9361084617392108,0
2016-09-07,0.014254490235987632,0,0.03397917456043259,0
2016-09-08,0.062472379171498366,0,0.17276562499161446,0
2016-09-09,-0.30180493079085835,0,-0.875740560957594,0
2016-09-12,0.12282648854764533,0,0.34648398542115794,0
2016-09-13,-0.17442172661899913,0,-0.5090911048769303,0
2016-09-14,-0.04701549598707859,0,-0.1423753713061389,0
2016-09-15,-0.18705071032972376,0,-0.5454413446003841,0
2016-09-16,0.24667299174858826,0,0.7029536890318104,0
2016-09-19,0.03469510404141948,0,0.092813775106398,0
2016-09-20,0.053428536887794656,0,0.14673456480784333,0
2016-09-21,0.10325521460098463,0,0.2901516220299249,0
2016-09-22,0.17504046182475935,0,0.49677244005946103,0
2016-09-23,0.17084629497830925,0,0.48470029127846653,0
2016-09-26,0.09738554704215568,0,0.2732568482502088,0
2016-09-27,-0.3737686993229625,0,-1.0828752202036651,1
2016-09-28,-0.0040643295581730965,0,-0.018748226647869844,0
2016-09-29,-0.23448011565584004,0,-0.6819582879298058,0
2016-09-30,-0.3016807518848864,0,-0.8753831344928783,0
2016-10-03,-0.2809159584628823,0,-0.8156154417008716,0
2016-10-04,-0.40802705410220125,0,-1.1814816827093488,1
2016-10-05,-0.4262655811827871,0,-1.2339779759003044,1
2016-10-06,-0.0671984562419572,0,-0.20046836282458957,0
2016-10-07,0.13021557673535084,0,0.36775213597968176,0
2016-10-10,0.13595986922535816,0,0.3842860403568077,0
2016-10-11,0.1063176921387875,0,0.29896640833393223,0
2016-10-12,0.1889304552294916,0,0.5367522675407841,0
2016-10-13,0.4732931062386258,1,1.3552385978225236,0
2016-10-14,-0.3014846693243401,0,-0.8748187463960441,0
2016-10-17,0.1708476855204657,0,0.4847042937019307,0
2016-10-18,0.06567229374524552,0,0.1819759988834982,0
2016-10-19,-0.1814257183026505,0,-0.5292508249742489,0
2016-10-20,0.06132230824151952,0,0.1694553543505806,0
2016-10-21,-0.20763148663482023,0,-0.6046793774873637,0
2016-10-24,-0.21886171444347516,0,-0.6370035519691899,0
2016-10-25,0.20301845174149333,0,0.5773020110644504,0
2016-10-26,-0.1996133977476543,0,-0.5816007624658768,0
