Date,spread,regime,z_score,signal
2016-07-06,-0.04137723139757141,1,-0.20713856343118403,0
2016-07-07,-0.05526092282163447,1,-0.28001309356054976,0
2016-07-08,-0.03234770952604382,1,-0.1597432314851047,0
2016-07-11,-0.010325131727537296,1,-0.0441482531552064,0
2016-07-12,0.18377312132926416,3,0.9746599699899352,0
2016-07-13,-0.06707305541185798,1,-0.34201415552929754,0
2016-07-14,0.06857608983606797,1,0.36999876815607585,0
2016-07-15,-0.034915366848410026,1,-0.17322068608888203,0
2016-07-18,-0.03694392347923031,1,-0.1838684386783425,0
2016-07-19,0.08339619797794426,1,0.447788484472715,0
2016-07-20,-0.047308950010755746,1,-0.23827374164799558,0
2016-07-21,0.015297896421541501,1,0.09034523851224044,0
2016-07-22,-0.0432128674592866,1,-0.21677368937860772,0
2016-07-25,-0.1552519385120537,1,-0.8048589766207233,0
2016-07-26,0.02815599420448328,1,0.15783649898964308,0
2016-07-27,0.24386639169397265,3,1.2900853642892474,0
2016-07-28,-0.09734241262308183,1,-0.5008959051094333,0
2016-07-29,0.14203662469299566,3,0.7555880035572633,0
2016-08-01,-0.007921363279153024,1,-0.03153103984605798,0
2016-08-02,0.043506258000407194,1,0.23840896544124893,0
2016-08-03,0.11900065967393364,1,0.6346738262275161,0
2016-08-04,-0.12728084682334465,1,-0.6580406628337155,0
2016-08-05,0.05536422230816429,1,0.3006505949059361,0
2016-08-08,0.10403064605898575,1,0.5560972665145321,0
2016-08-09,0.0744793470276181,1,0.4009845543513382,0
2016-08-10,-0.08461855728938283,1,-0.4341092739062759,0
2016-08-11,-0.05289993186178843,1,-0.26762041631188555,0
2016-08-12,-0.06568236485731543,1,-0.3347145175856031,0
2016-08-15,-0.014900143224664986,1,-0.06816217013205436,0
2016-08-16,0.025654506143693745,1,0.14470636223521302,0
2016-08-17,-0.050301926630846316,1,-0.2539836676478812,0
2016-08-18,-0.0678856910567116,1,-0.3462796234784369,0
2016-08-19,-0.01736156977723119,1,-0.08108202681767007,0
2016-08-22,-0.02887304755171178,1,-0.14150497258092354,0
2016-08-23,0.0720964715981999,1,0.38847700704481336,0
2016-08-24,0.05520656647290173,1,0.2998230703977927,0
2016-08-25,0.2219551241801184,3,1.1750746458974906,0
2016-08-26,0.11847525569486819,1,0.6319160173038654,0
2016-08-29,0.009990364762214321,1,0.06248637417952908,0
2016-08-30,0.20095749935671434,3,1.064859574408206,0
2016-08-31,-0.030637816812334295,1,-0.15076812362097863,0
2016-09-01,-0.05331425193318544,1,-0.2697951535344294,0
2016-09-02,0.11928972256071368,1,0.6361910972045578,0
2016-09-06,0.015405856136690835,1,0.0909119115442247,0
2016-09-07,0.170283053769349,3,0.9038515441314962,0
2016-09-08,0.078227840365542,1,0.42066013502729643,0
2016-09-09,0.07762856043242805,1,0.41751455636181667,0
2016-09-12,-0.2678975253246526,0,-1.3961278228792249,0
2016-09-13,-0.13349911542330573,1,-0.6906799219903222,0
2016-09-14,0.026630858935411512,1,0.14983117009529037,0
2016-09-15,-0.0758724059116449,1,-0.38820133396256107,0
2016-09-16,-0.06675351690643239,1,-0.34033692015076045,0
2016-09-19,0.22161418526718016,3,1.1732850812691578,0
2016-09-20,-0.040769478609032773,1,-0.20394851133719968,0
2016-09-21,-0.005929483173948813,1,-0.02107579978726473,0
2016-09-22,0.02271943404313803,1,0.12930037302883432,0
2016-09-23,0.0316937187820287,1,0.1764057691096126,0
2016-09-26,0.10158080859593571,1,0.5432382401533108,0
2016-09-27,-0.1917038971638521,0,-0.9961927709198964,0
2016-09-28,0.19022119981700666,3,1.008505485255211,0
2016-09-29,-0.06923930607719386,1,-0.35338465452390705,0
2016-09-30,-0.00879487153907399,1,-0.03611602391560676,0
2016-10-03,-0.10341194795504446,1,-0.5327544736925514,0
2016-10-04,0.05692993756854231,1,0.3088689253507245,0
2016-10-05,-0.07838857856931927,1,-0.40140854914414964,0
2016-10-06,-0.050262953172986714,1,-0.2537790986797095,0
2016-10-07,0.04505650376685222,1,0.24654609758889343,0
2016-10-10,-0.024295887880551065,1,-0.11747977998806602,0
2016-10-11,-0.008695293350479472,1,-0.03559334493324465,0
2016-10-12,0.07595599637789904,1,0.4087353840320561,0
2016-10-13,-0.14852511677748598,1,-0.7695503574503926,0
2016-10-14,0.12329906645009615,1,0.6572358642727303,0
2016-10-17,0.058875352245137735,1,0.31908027160824415,0
2016-10-18,-0.05013992966426606,1,-0.2531333568435473,0
2016-10-19,0.1947731378437693,3,1.0323982911917782,0
2016-10-20,0.09169087375150763,1,0.491326660387962,0
2016-10-21,0.07718550903375088,1,0.4151890104017705,0
2016-10-24,-0.02811946713196095,1,-0.1375494813987405,0
2016-10-25,-0.11018917082814134,1,-0.5683276449316444,0
2016-10-26,0.13265046808461156,1,0.7063207206953646,0
2016-10-27,-0.09457081736802997,1,-0.4863479944888748,0
2016-10-28,0.001678376401084647,1,0.01885732569691638,0
2016-10-31,0.11779415420585317,1,0.6283409629853608,0
2016-11-01,-0.008092370348410483,1,-0.03242864405233831,0
2016-11-02,-0.2611684811504256,0,-1.3608075382777807,0
2016-11-03,0.26103332759553644,3,1.380193416202525,0
2016-11-04,0.13192974416225767,1,0.7025376909815593,0
2016-11-07,-0.18832024309750728,0,-0.9784322061915689,0
2016-11-08,-0.1898696441777401,0,-0.9865649046400666,0
2016-11-09,0.3006995677042074,3,1.5883987501894168,0
2016-11-10,0.23271982348660525,3,1.2315778034499913,0
2016-11-11,-0.007149709375853713,1,-0.02748068220644894,0
2016-11-14,0.12580491563573526,1,0.6703888922680085,0
2016-11-15,-0.13452957043642666,1,-0.6960887086456122,0
2016-11-16,-0.07355303324108757,1,-0.37602710821818813,0
2016-11-17,-0.06861874582709332,1,-0.35012737695544577,0
2016-11-18,0.08265771234995989,1,0.44391222480207904,0
2016-11-21,-0.10713981016361823,1,-0.5523217630062554,0
2016-11-22,-0.1291361780878482,1,-0.6677791675300011,0
2016-11-23,0.05479465504937486,1,0.29766097600030333,0
2016-11-25,-0.08479804842632721,1,-0.4350514103934451,0
2016-11-28,-0.06915009367699765,1,-0.3529163848435003,0
2016-11-29,0.02852240842205233,1,0.1597597817191759,0
2016-11-30,0.31875280143430446,3,1.6831589177278727,0
2016-12-01,0.2881576664628573,3,1.5225671833549517,0
2016-12-02,-0.05259885968341467,1,-0.2660401093989859,0
2016-12-05,0.06303162069945656,1,0.34089623549339865,0
2016-12-06,0.007484329876508766,1,0.04933237145752494,0
2016-12-07,-0.006774507582464007,1,-0.0255112741029542,0
2016-12-08,0.3745232894456757,3,1.9758943282736583,0
2016-12-09,-0.26765480741836456,0,-1.3948538134796737,0
2016-12-12,-0.058222132017128836,1,-0.29555627455940087,0
2016-12-13,-0.03729037971071297,1,-0.18568696332776896,0
2016-12-14,-0.013450306338141038,1,-0.06055207720773792,0
2016-12-15,-0.0864366330081755,1,-0.4436522268357102,0
2016-12-16,-0.13516842804303697,1,-0.6994420277650941,0
2016-12-19,0.09816944273848516,1,0.5253322181619119,0
2016-12-20,0.10704130655940045,1,0.5719000139716313,0
2016-12-21,-0.21124575022193326,0,-1.0987665977190524,0
2016-12-22,-0.0593597561237941,1,-0.30152758432888926,0
