Date,spread,regime,z_score,gmm_signal,minhash_signal,final_signal,model_signal
2016-07-06,0.1389026798238459,1,0.4394558132197776,0,0.0,0,0.0
2016-07-07,0.1114887431619467,1,0.3529242377171593,0,0.0,0,0.0
2016-07-08,0.0881006748330168,1,0.2791002398935286,0,0.0,0,0.0
2016-07-11,0.0490859700769351,1,0.1559510580758975,0,0.0,0,0.0
2016-07-12,0.284694492880058,1,0.8996449292423159,0,0.0,0,0.0
2016-07-13,-0.0832356413297905,1,-0.2617196197725271,0,0.0,0,0.0
2016-07-14,0.0730079771166042,1,0.2314604233982543,0,0.0,0,0.0
2016-07-15,0.1177851470341938,1,0.3727987181241838,0,0.0,0,0.0
2016-07-18,-0.0202234976773163,1,-0.0628229733954298,0,0.0,0,0.0
2016-07-19,-0.2189633664726286,1,-0.690141631570612,0,0.0,0,0.0
2016-07-20,-0.0778648040462494,1,-0.2447666728957317,0,0.0,0,0.0
2016-07-21,-0.0867115243950374,1,-0.2726911792974569,0,0.0,0,0.0
2016-07-22,-0.2342696728872627,1,-0.738455699904509,0,0.0,0,0.0
2016-07-25,-0.1852847542045013,1,-0.5838357253359484,0,0.0,0,0.0
2016-07-26,0.4663098457719969,2,1.4729103750272463,0,0.0,0,-1.0
2016-07-27,-0.0093438796427306,1,-0.0284816636809504,0,0.0,0,0.0
2016-07-28,-0.1219432876066294,1,-0.3838995772752407,0,0.0,0,0.0
2016-07-29,-0.1475362994502319,1,-0.4646834378348236,0,0.0,0,0.0
2016-08-01,-0.4893613002929164,1,-1.543647624332371,1,0.8058179617402036,1,1.0
2016-08-02,0.2001069959416216,1,0.632646085983198,0,0.0,0,0.0
2016-08-03,0.3455066946230696,1,1.091597500356242,-1,0.1551598108626477,0,-1.0
2016-08-04,-0.1780511026929532,1,-0.5610028403821757,0,0.0,0,0.0
2016-08-05,0.1317675726192431,1,0.4169339815175666,0,0.0,0,0.0
2016-08-08,0.1954543964408169,1,0.6179602431597968,0,0.0,0,0.0
2016-08-09,-0.1777014459812497,1,-0.5598991555476361,0,0.0,0,0.0
2016-08-10,0.0464150959692746,1,0.1475204941858808,0,0.0,0,0.0
2016-08-11,0.2567731432127669,1,0.8115117141310343,0,0.0,0,0.0
2016-08-12,-0.065121356448197,1,-0.2045422202169918,0,0.0,0,0.0
2016-08-15,0.3164566614472872,1,0.9999016169774252,0,0.0,0,0.0
2016-08-16,0.2520861959527466,1,0.7967174532516436,0,0.0,0,0.0
2016-08-17,-0.1499916453918385,1,-0.4724336911221038,0,0.0,0,0.0
2016-08-18,0.164531583468486,1,0.5203529655743228,0,0.0,0,0.0
2016-08-19,0.1531818806770876,1,0.4845278421657923,0,0.0,0,0.0
2016-08-22,-0.137185516057748,1,-0.4320113847224079,0,0.0,0,0.0
2016-08-23,0.2690641166457621,1,0.8503079406173992,0,0.0,0,0.0
2016-08-24,-0.014414471440361,1,-0.0444868913281501,0,0.0,0,0.0
2016-08-25,-0.1623360735761886,1,-0.5113986465258034,0,0.0,0,0.0
2016-08-26,-0.0338176566632208,1,-0.1057326805706963,0,0.0,0,0.0
2016-08-29,-0.0009796702413062,1,-0.0020801940100518,0,0.0,0,0.0
2016-08-30,-0.0432461585176644,1,-0.1354935693535275,0,0.0,0,0.0
2016-08-31,-0.2879125542490989,1,-0.9077784460678158,0,0.0,0,0.0
2016-09-01,-0.0428592228293528,1,-0.1342722141304257,0,0.0,0,0.0
2016-09-02,-0.0770794978627946,1,-0.2422878686968169,0,0.0,0,0.0
2016-09-06,-0.2377829170330599,1,-0.7495451889775505,0,0.0,0,0.0
2016-09-07,0.0254696800484003,1,0.0814066827496023,0,0.0,0,0.0
2016-09-08,0.1425845968337252,1,0.4510777150160837,0,0.0,0,0.0
2016-09-09,0.0925597046168047,1,0.293175083545609,0,0.0,0,0.0
2016-09-12,-0.2447561970460743,1,-0.7715562161929775,0,0.0,0,0.0
2016-09-13,0.0313207844602813,1,0.0998755837846756,0,0.0,0,0.0
2016-09-14,-0.1318016151466975,1,-0.4150172027510652,0,0.0,0,0.0
2016-09-15,-0.1515959753284796,1,-0.4774977283946682,0,0.0,0,0.0
2016-09-16,-0.1103457152384356,1,-0.3472920582092099,0,0.0,0,0.0
2016-09-19,0.0030416586619814,1,0.0106130550445182,0,0.0,0,0.0
2016-09-20,-0.227801974168633,1,-0.7180405305363997,0,0.0,0,0.0
2016-09-21,-0.0179649834340691,1,-0.0556940156622305,0,0.0,0,0.0
2016-09-22,-0.0862798416825789,1,-0.2713285809341875,0,0.0,0,0.0
2016-09-23,-0.1995795237884099,1,-0.6289568966875141,0,0.0,0,0.0
