Date,spread,regime,z_score,gmm_signal,minhash_signal,final_signal,model_signal
2016-07-06,-0.0999865193977385,1,-0.4898756270044197,0,0.0,0,0.0
2016-07-07,-0.1229075389326828,1,-0.6025893545874467,0,0.0,0,0.0
2016-07-08,-0.2082144521481169,1,-1.0220846637927994,1,0.0,0,0.0
2016-07-11,-0.0654081718003848,1,-0.3198371849788599,0,0.0,0,0.0
2016-07-12,0.0246709835710032,1,0.1231255446659011,0,0.0,0,0.0
2016-07-13,-0.0377945397151548,1,-0.1840476142013697,0,0.0,0,0.0
2016-07-14,0.087870743173175,1,0.4339092982529475,0,0.0,0,0.0
2016-07-15,-0.0409756588847777,1,-0.1996907141493187,0,0.0,0,0.0
2016-07-18,-0.1241016827148532,1,-0.6084615365274048,0,0.0,0,0.0
2016-07-19,0.1384383623334552,1,0.6825747139367765,0,0.0,0,0.0
2016-07-20,-0.0266256044078686,1,-0.1291245629078326,0,0.0,0,0.0
2016-07-21,-0.0105760989589293,1,-0.050201390129408,0,0.0,0,0.0
2016-07-22,-0.0521743894006794,1,-0.2547602828794841,0,0.0,0,0.0
2016-07-25,-0.2190466539943154,1,-1.0753518339618833,1,0.283433122159865,1,1.0
2016-07-26,-0.057996433562449,1,-0.2833900870042788,0,0.0,0,0.0
2016-07-27,0.1228664162447699,1,0.6059999312705076,0,0.0,0,0.0
2016-07-28,0.0299424157129733,1,0.1490477234554006,0,0.0,0,0.0
2016-07-29,-0.1106578188779157,1,-0.5423515624981206,0,0.0,0,0.0
2016-08-01,-0.0708209403679608,1,-0.346454383261232,0,0.0,0,0.0
2016-08-02,0.2690046404299284,1,1.3246321877964975,-1,-0.0587857546138156,-1,0.0
2016-08-03,0.1008326367857596,1,0.4976491918201464,0,0.0,0,0.0
2016-08-04,0.022598141559552,1,0.1129323789803536,0,0.0,0,0.0
2016-08-05,0.0022869185051651,1,0.0130522816426226,0,0.0,0,0.0
2016-08-08,0.0643864681655496,1,0.3184257713679897,0,0.0,0,0.0
2016-08-09,-0.044969371885393,1,-0.2193297305774436,0,0.0,0,0.0
2016-08-10,-0.0661398214165856,1,-0.3234350596458639,0,0.0,0,0.0
2016-08-11,0.0115839698590823,1,0.0587703751171842,0,0.0,0,0.0
2016-08-12,-0.1011415102838925,1,-0.4955552752375347,0,0.0,0,0.0
2016-08-15,0.0321311428107195,1,0.1598107521013492,0,0.0,0,0.0
2016-08-16,0.1014895138483494,1,0.500879373713906,0,0.0,0,0.0
2016-08-17,0.0949819175872309,1,0.468878378684964,0,0.0,0,0.0
2016-08-18,-0.0523875789965436,1,-0.2558086391271256,0,0.0,0,0.0
2016-08-19,-0.0879475937440827,1,-0.4306744128328713,0,0.0,0,0.0
2016-08-22,-0.0337985731567966,1,-0.1643975159409929,0,0.0,0,0.0
2016-08-23,-0.0214403344335222,1,-0.1036260851266891,0,0.0,0,0.0
2016-08-24,0.071541277334963,1,0.3536094249746864,0,0.0,0,0.0
2016-08-25,0.1676901003030019,1,0.8264196428153989,0,0.0,0,0.0
2016-08-26,0.0662374536104264,1,0.3275279611233763,0,0.0,0,0.0
2016-08-29,-0.0059880505816523,1,-0.0276397394948997,0,0.0,0,0.0
2016-08-30,0.1284390094171815,1,0.6334030643557813,0,0.0,0,0.0
2016-08-31,0.0089232163443386,1,0.0456861645143713,0,0.0,0,0.0
2016-09-01,0.0231528594870005,1,0.1156601950473711,0,0.0,0,0.0
2016-09-02,0.0332998050699734,1,0.1655576290814627,0,0.0,0,0.0
2016-09-06,0.0360468725625275,1,0.1790662872166685,0,0.0,0,0.0
2016-09-07,0.2022905460098963,1,0.9965667519225024,0,0.0,0,0.0
2016-09-08,0.2690433539233685,1,1.3248225607485706,-1,-0.3967761301914239,-1,0.0
2016-09-09,0.3889626703156184,2,1.9145237797180064,0,0.0,0,0.0
2016-09-12,-0.1764475750390534,1,-0.8658715805494587,0,0.0,0,0.0
2016-09-13,0.0288696675927858,1,0.1437725026389932,0,0.0,0,0.0
2016-09-14,-0.0764007231799805,1,-0.3738928712782082,0,0.0,0,0.0
2016-09-15,-0.0552360979497195,1,-0.2698161831115399,0,0.0,0,0.0
2016-09-16,0.0062023335666282,1,0.0323062692734702,0,0.0,0,0.0
2016-09-19,0.0490637561240239,1,0.2430765929316343,0,0.0,0,0.0
2016-09-20,0.0524286828449229,1,0.2596235634177438,0,0.0,0,0.0
2016-09-21,-0.0414130518389863,1,-0.2018415866361308,0,0.0,0,0.0
2016-09-22,-0.1277327762680554,1,-0.6263173779292304,0,0.0,0,0.0
2016-09-23,-0.1002425933892864,1,-0.4911348665456813,0,0.0,0,0.0
2016-09-26,0.0607620969295071,1,0.3006029868475955,0,0.0,0,0.0
2016-09-27,-0.1036082754866867,1,-0.5076855515830153,0,0.0,0,0.0
2016-09-28,0.0107141624094549,1,0.0544931116308228,0,0.0,0,0.0
2016-09-29,-0.116420646156832,1,-0.570690168598671,0,0.0,0,0.0
2016-09-30,-0.1243611822512644,1,-0.6097376211278469,0,0.0,0,0.0
2016-10-03,-0.0375537537366671,1,-0.1828635532068883,0,0.0,0,0.0
2016-10-04,0.1522030985067934,1,0.7502625722769597,0,0.0,0,0.0
2016-10-05,0.068305049756565,1,0.3376953303545876,0,0.0,0,0.0
2016-10-06,-0.0919619933396943,1,-0.4504151552435376,0,0.0,0,0.0
2016-10-07,0.1625658955877052,1,0.80122145241732,0,0.0,0,0.0
2016-10-10,0.0317239790287977,1,0.1578085310602107,0,0.0,0,0.0
2016-10-11,0.007384460631947,1,0.0381193592106668,0,0.0,0,0.0
2016-10-12,0.0014273238455375,1,0.0088252393791066,0,0.0,0,0.0
2016-10-13,-0.0007766473534003,1,-0.0020127518777482,0,0.0,0,0.0
2016-10-14,0.0931671745670895,1,0.4599544104429068,0,0.0,0,0.0
2016-10-17,-0.0190038406088598,1,-0.0916446677734148,0,0.0,0,0.0
2016-10-18,0.0315989121041716,1,0.1571935165644351,0,0.0,0,0.0
2016-10-19,0.0509206565359461,1,0.2522078694378615,0,0.0,0,0.0
2016-10-20,0.0311155876924849,1,0.1548167769089399,0,0.0,0,0.0
2016-10-21,0.0119379808728072,1,0.0605112183157838,0,0.0,0,0.0
2016-10-24,-0.0924859910547041,1,-0.452991905183203,0,0.0,0,0.0
2016-10-25,0.0830263934221244,1,0.4100872899289121,0,0.0,0,0.0
2016-10-26,-0.0801718071133764,1,-0.392437113017259,0,0.0,0,0.0
2016-10-27,0.04933850028282,1,0.2444276427059412,0,0.0,0,0.0
2016-10-28,0.0821615852534236,1,0.4058346103223213,0,0.0,0,0.0
2016-10-31,-0.0728810910086952,1,-0.3565851393449969,0,0.0,0,0.0
2016-11-01,-0.0187534776862658,1,-0.0904135123175623,0,0.0,0,0.0
2016-11-02,-0.0214472099967216,1,-0.1036598955929409,0,0.0,0,0.0
2016-11-03,0.2370823484347786,1,1.1676548544679477,-1,-0.1681879845301709,-1,0.0
2016-11-04,0.0708543773622898,1,0.3502316059261646,0,0.0,0,0.0
2016-11-07,-0.1555828639317855,1,-0.7632697150321853,0,0.0,0,0.0
2016-11-08,0.0144626491344067,1,0.0729262319778775,0,0.0,0,0.0
2016-11-09,0.0811546769094376,1,0.4008831554966715,0,0.0,0,0.0
2016-11-10,0.51274493577002,0,2.523220985650181,0,0.0,0,0.0
2016-11-11,-0.2329968933557472,1,-1.1439519011057235,1,0.1706671867085155,1,1.0
2016-11-14,-0.2625986948924245,1,-1.2895182616807914,1,0.2562557291898623,1,1.0
2016-11-15,-0.050640791188981,1,-0.2472188394985879,0,0.0,0,0.0
2016-11-16,-0.1171909235930323,1,-0.574477994920047,0,0.0,0,0.0
2016-11-17,0.0688943639046077,1,0.3405932727537921,0,0.0,0,0.0
2016-11-18,0.0392119132581045,1,0.1946303215392513,0,0.0,0,0.0
2016-11-21,-0.0093770930969034,1,-0.044305298993636,0,0.0,0,0.0
2016-11-22,-0.4432981609359336,0,-2.1781048430488466,0,0.0,0,0.0
2016-11-23,0.1111273676881276,1,0.5482733576737225,0,0.0,0,0.0
2016-11-25,-0.1079950066234459,1,-0.5292572280773726,0,0.0,0,0.0
2016-11-28,-0.0623297066472317,1,-0.3046988844282518,0,0.0,0,0.0
2016-11-29,-0.0063429657025622,1,-0.0293850286253568,0,0.0,0,0.0
2016-11-30,0.3657468361267779,2,1.8003603060389963,0,0.0,0,0.0
2016-12-01,0.2786649194695536,2,1.3721364472989308,0,0.0,0,0.0
2016-12-02,-0.1205797932277107,1,-0.5911427042814781,0,0.0,0,0.0
2016-12-05,-0.0701304314674319,1,-0.3430588173707525,0,0.0,0,0.0
2016-12-06,-0.0390442737607385,1,-0.1901931603255464,0,0.0,0,0.0
2016-12-07,-0.3648401387777286,2,-1.7922888402850532,0,0.0,0,0.0
2016-12-08,-0.1133203738331911,1,-0.5554446316544127,0,0.0,0,0.0
2016-12-09,0.0224563698704973,1,0.1122352190868009,0,0.0,0,0.0
2016-12-12,0.0245412637317027,1,0.1224876495405671,0,0.0,0,0.0
2016-12-13,0.0009962108889866,1,0.0067052486750233,0,0.0,0,0.0
2016-12-14,0.1053679808369815,1,0.5199516698187967,0,0.0,0,0.0
2016-12-15,-0.0111714544138631,1,-0.0531290405535166,0,0.0,0,0.0
2016-12-16,0.0674871462650364,1,0.3336733037081371,0,0.0,0,0.0
2016-12-19,-0.0913719413492294,1,-0.4475135845166468,0,0.0,0,0.0
2016-12-20,-0.0436474220270673,1,-0.2128290644101913,0,0.0,0,0.0
2016-12-21,-0.0322142625037936,1,-0.1566066949839571,0,0.0,0,0.0
2016-12-22,0.1484371220584494,1,0.7317434465096437,0,0.0,0,0.0
2016-12-23,-0.0075019790164761,1,-0.0350844570792455,0,0.0,0,0.0
2016-12-27,-0.0944875545859236,1,-0.4628345601425104,0,0.0,0,0.0
2016-12-28,0.1444488470867849,1,0.71213117149731,0,0.0,0,0.0
2016-12-29,-0.0698637406767825,1,-0.3417473698986918,0,0.0,0,0.0
2016-12-30,0.171967238824331,1,0.8474523994688707,0,0.0,0,0.0
2017-01-03,-0.1119555092325651,1,-0.5487329329645643,0,0.0,0,0.0
2017-01-04,-0.0805365711488096,1,-0.394230834019033,0,0.0,0,0.0
2017-01-05,0.1787927309275905,1,0.8810166419483131,0,0.0,0,0.0
2017-01-06,0.2278802788874766,1,1.1224038324279633,-1,-0.2649262744740529,-1,0.0
2017-01-09,-0.0087102906141285,1,-0.0410263090132559,0,0.0,0,0.0
2017-01-10,-0.0066342445095737,1,-0.0308173872538266,0,0.0,0,0.0
2017-01-11,0.0503882119313396,1,0.2495895820608461,0,0.0,0,0.0
2017-01-12,-0.056416584993012,1,-0.2756212082680396,0,0.0,0,0.0
2017-01-13,0.0168383191844782,1,0.0846085494438472,0,0.0,0,0.0
2017-01-17,-0.1841502750993927,1,-0.9037494783860376,0,0.0,0,0.0
2017-01-18,0.0321772439509432,1,0.1600374536820757,0,0.0,0,0.0
2017-01-19,0.1356857250341845,1,0.6690386663708352,0,0.0,0,0.0
2017-01-20,-0.1567419451575144,1,-0.7689694774412802,0,0.0,0,0.0
2017-01-23,-0.0370459955865763,1,-0.1803666610542443,0,0.0,0,0.0
2017-01-24,-0.3057409231772826,2,-1.5016694427751052,0,0.0,0,0.0
