Date,spread,regime,z_score,signal
2016-07-06,-0.02002057169864635,1,-0.07172024658862572,0
2016-07-07,0.32332604197014236,3,1.3052179333538871,0
2016-07-08,-0.041181546584457496,1,-0.15658304437111828,0
2016-07-11,0.003433400560075711,1,0.022338260438037976,0
2016-07-12,0.2964657586231022,3,1.1974989456247949,0
2016-07-13,-0.19275657897651985,1,-0.7644511313649412,0
2016-07-14,0.24604216600180429,3,0.9952829717777107,0
2016-07-15,-0.03871233012092834,1,-0.14668063587829502,0
2016-07-18,-0.017688998500941723,1,-0.06236983500033168,0
2016-07-19,0.01663905583452647,1,0.07529748652229802,0
2016-07-20,0.13967440178782237,3,0.5687116009511445,0
2016-07-21,-0.11570667412354527,1,-0.45545447454821847,0
2016-07-22,-0.04148364284110623,1,-0.1577945544115191,0
2016-07-25,0.09461665393088434,1,0.3880145127710647,0
2016-07-26,0.12803627408268686,3,0.5220387003245305,0
2016-07-27,0.3960350368706736,3,1.5968060461184541,0
2016-07-28,-0.13765711821580576,1,-0.5434833157660416,0
2016-07-29,-0.12656683686099904,1,-0.4990074676993737,0
2016-08-01,0.1345843860598885,3,0.5482988847242097,0
2016-08-02,0.07126744475686486,1,0.29437614179768595,0
2016-08-03,0.18392314228164774,3,0.7461642909581321,0
2016-08-04,0.0537088228424505,1,0.22396002019161984,0
2016-08-05,0.3577984419691557,3,1.4434641307044178,0
2016-08-08,-0.036324040284217686,1,-0.1371027710326325,0
2016-08-09,0.08156673342954718,1,0.33567983676683444,0
2016-08-10,-0.1405731283476707,1,-0.5551775207583682,0
2016-08-11,0.024574835807698786,1,0.10712269754134422,0
2016-08-12,-0.05134600190856177,1,-0.19734601117171788,0
2016-08-15,0.20363383976837957,3,0.8252109768501885,0
2016-08-16,0.1572715790375078,3,0.6392823427312906,0
2016-08-17,-0.14470788173349441,1,-0.5717593059717193,0
2016-08-18,-0.13345775518450134,1,-0.5266424236207645,0
2016-08-19,0.20455448760781564,3,0.8289030917857503,0
2016-08-22,-0.04988235919381678,1,-0.1914762997620367,0
2016-08-23,0.03139802941969991,1,0.13448605404314232,0
2016-08-24,0.052340765850303006,1,0.21847364045221646,0
2016-08-25,0.1542107142940992,3,0.6270072208542916,0
2016-08-26,0.4688643432170445,3,1.8888766492197993,0
2016-08-29,-0.1586871171957997,1,-0.627820855054078,0
2016-08-30,0.28487902803519916,3,1.1510321651410305,0
2016-08-31,0.0017710418770835595,1,0.015671629551796268,0
2016-09-01,0.08519670191486428,1,0.3502372606657135,0
2016-09-02,-0.08654093313700345,1,-0.3384898076142272,0
2016-09-06,-0.11375397164785837,1,-0.4476234650499414,0
2016-09-07,-0.03716434475498619,1,-0.14047268138711086,0
2016-09-08,0.05081239910999777,1,0.2123443634070942,0
2016-09-09,0.6076381366517202,2,2.4454073588542036,0
2016-09-12,-0.22110491376307984,1,-0.8781377178971772,0
2016-09-13,0.17543796681668755,3,0.7121358147883168,0
2016-09-14,-0.06236235299010132,1,-0.24152537337872512,0
2016-09-15,0.08289700115126736,1,0.3410146685160376,0
2016-09-16,-0.16911275511737686,1,-0.6696312540298611,0
2016-09-19,-0.09386847586117114,1,-0.36787577776915475,0
2016-09-20,0.07736847602647673,1,0.31884337857158795,0
2016-09-21,-0.22973721816761766,1,-0.9127562317904294,0
2016-09-22,-0.1842304142914572,1,-0.7302582743045675,0
2016-09-23,-0.04553422547938074,1,-0.1740387859362043,0
2016-09-26,-0.13917256442948672,1,-0.5495607770491738,0
2016-09-27,0.2280796888377609,3,0.9232472515204668,0
2016-09-28,-0.06298299231397883,1,-0.24401435083473996,0
2016-09-29,0.02097949399097565,1,0.09270413851001633,0
2016-09-30,0.18630550232668291,3,0.7557183752967733,0
2016-10-03,0.21614945512618577,3,0.8754029051977399,0
2016-10-04,0.43845702982798956,3,1.7669328493160201,0
2016-10-05,0.22055467662866066,3,0.8930693607163975,0
2016-10-06,-0.06689922175756113,1,-0.2597197797733382,0
2016-10-07,0.19826075511131558,3,0.8036630567197991,0
2016-10-10,-0.07228073627232534,1,-0.2813015065366077,0
2016-10-11,-0.06402108254767891,1,-0.24817745022207205,0
2016-10-12,-0.17733077070262648,1,-0.70258832706396,0
2016-10-13,-0.3317944572990329,0,-1.3220409123585284,0
2016-10-14,0.20760542613681898,3,0.8411384061240907,0
2016-10-17,-0.13924778464244264,1,-0.5498624360112812,0
2016-10-18,0.05570229728828312,1,0.2319545393333014,0
2016-10-19,0.06983749007173802,1,0.28864153098996675,0
2016-10-20,0.023629533499136796,1,0.10333170969283023,0
2016-10-21,0.14981665167273756,3,0.6093855162923598,0
2016-10-24,0.10711188638571306,1,0.43812469865717785,0
2016-10-25,0.03897853704349513,1,0.16488650057446566,0
