,spread,regime,z_score,signal,minhash_signal,final_signal
0,0.1827051648370639,0,0.7865989933426462,0,0.0,0
1,-0.0782016628661897,0,-0.3387334261477951,0,0.0,0
2,-0.0012567547609172,0,-0.0068578659418397,0,0.0,0
3,-0.0824747114472281,0,-0.3571637606109823,0,0.0,0
4,-0.0108368399144161,0,-0.0481782886368453,0,0.0,0
5,0.0546445406947161,0,0.2342532641175344,0,0.0,0
6,-0.0108990643869447,0,-0.0484466726298533,0,0.0,0
7,0.0468035792869142,0,0.2004339572414082,0,0.0,0
8,-0.1909924343504005,0,-0.8252178653932214,0,0.0,0
9,0.0253968689293032,0,0.1081034292436503,0,0.0,0
10,-0.0648813550263158,0,-0.2812808313584721,0,0.0,0
11,0.0751730096733325,0,0.3227957981228749,0,0.0,0
12,-0.0974920622118946,0,-0.4219359699820599,0,0.0,0
13,-0.2246241758990283,0,-0.9702768867371944,0,0.0,0
14,0.2686692474467896,1,1.1573756798864934,0,0.0,0
15,0.1136791397599683,0,0.488878828287544,0,0.0,0
16,-0.0318698103678807,0,-0.1388968173078875,0,0.0,0
17,-0.0472911764778049,0,-0.2054116087723211,0,0.0,0
18,-0.1519385225447617,0,-0.6567721660235161,0,0.0,0
19,0.1523260022568834,0,0.6555688595995358,0,0.0,0
20,0.0767254434329329,0,0.3294916905001213,0,0.0,0
21,-0.2722020075545061,0,-1.1754876007774695,1,0.027830226417108687,1
22,-0.0874238564727786,0,-0.3785102059878212,0,0.0,0
23,0.0637020978840773,0,0.2733199410470081,0,0.0,0
24,-0.0531885903102238,0,-0.230848087515302,0,0.0,0
25,0.0956778731702293,0,0.4112365179515204,0,0.0,0
26,0.0132687587837504,0,0.0557929716979995,0,0.0,0
27,-0.1822127784926766,0,-0.7873498208669852,0,0.0,0
28,0.0565975027281337,0,0.2426766982974112,0,0.0,0
29,0.0435363888430664,0,0.1863420480358242,0,0.0,0
30,-0.0481454273554803,0,-0.209096127937606,0,0.0,0
31,-0.0916706839318755,0,-0.3968274446042806,0,0.0,0
32,0.0164230424261433,0,0.0693978960087206,0,0.0,0
33,0.036991200922102,0,0.1581116171806541,0,0.0,0
34,0.0937885994517155,0,0.4030877815483743,0,0.0,0
35,-0.0109214048938916,0,-0.0485430307702536,0,0.0,0
36,-0.0240483113486948,0,-0.1051614547925243,0,0.0,0
37,-0.0948292440696097,0,-0.4104508141158872,0,0.0,0
38,0.1041376751660699,0,0.4477249821752977,0,0.0,0
39,0.0430644736995629,0,0.1843066033718885,0,0.0,0
40,-0.1276279350297112,0,-0.5519167564952479,0,0.0,0
41,-0.1254539931091448,0,-0.5425402011063445,0,0.0,0
42,0.0143112708513078,0,0.0602894911553846,0,0.0,0
43,-0.215157916616993,0,-0.929447413031383,0,0.0,0
44,0.1482441815052168,0,0.6379633210138472,0,0.0,0
45,0.0728475654515644,0,0.3127657893434624,0,0.0,0
46,-0.0388936554611363,0,-0.1691917722636437,0,0.0,0
47,-0.2096331850623074,0,-0.9056183719050976,0,0.0,0
48,-0.0422531810593761,0,-0.1836819375961784,0,0.0,0
49,-0.0896327379232301,0,-0.3880374610960369,0,0.0,0
50,-0.1886940854668238,0,-0.8153047230935107,0,0.0,0
51,-0.0697346927500423,0,-0.3022140446872438,0,0.0,0
52,0.2159217558883946,0,0.9298674049211004,0,0.0,0
53,-0.118141083908858,0,-0.5109984669312903,0,0.0,0
