Date,spread,regime,z_score,signal
2016-07-06,0.009211599375309965,0,0.0303593620197035,0
2016-07-07,0.010019725100111065,0,0.03365704568417127,0
2016-07-08,0.016791224349991363,0,0.06128920956038248,0
2016-07-11,0.01266962672907268,0,0.044470384557183884,0
2016-07-12,-0.281350767132193,0,-1.1553259096336892,1
2016-07-13,0.11167082213729199,0,0.44846027726950805,0
2016-07-14,-0.11951558068079748,0,-0.4949320695190045,0
2016-07-15,0.10490899914969185,0,0.42086759889793446,0
2016-07-18,0.060025026183987126,0,0.23771151327543202,0
2016-07-19,-0.17956700440885606,0,-0.7399813149254552,0
2016-07-20,-0.02589912594178967,0,-0.11291545497032797,0
2016-07-21,-0.023034269326067613,0,-0.10122495858743624,0
2016-07-22,-0.058651040336657245,0,-0.24656477433407448,0
2016-07-25,0.14605336603237426,0,0.5887636358509527,0
2016-07-26,0.05676873745830846,0,0.22442371682506654,0
2016-07-27,-0.28700301324721234,0,-1.1783907856907387,1
2016-07-28,0.04349339055568334,0,0.17025158335944224,0
2016-07-29,-0.18826428109751758,0,-0.7754719154364269,0
2016-08-01,-0.10596685980262627,0,-0.4396443907047021,0
2016-08-02,-0.020820906859914445,0,-0.09219298617995492,0
2016-08-03,-0.11275607126068793,0,-0.46734883202214406,0
2016-08-04,0.15407348339604182,0,0.621490981616106,0
2016-08-05,-0.1770619746070754,0,-0.7297591482466624,0
2016-08-08,-0.024112271008236708,0,-0.10562391338921878,0
2016-08-09,-0.0584434858833566,0,-0.24571781586074345,0
2016-08-10,0.163372090862158,0,0.6594354066012857,0
2016-08-11,0.09436135048027958,0,0.3778262655407679,0
2016-08-12,0.10444267399841256,0,0.4189646860385738,0
2016-08-15,-0.03505693853916947,0,-0.15028534442913627,0
2016-08-16,-0.009878045559718829,0,-0.04753892574762152,0
2016-08-17,0.03533639527548113,0,0.13696568580521698,0
2016-08-18,0.2506958003604124,0,1.0157734880353317,-1
2016-08-19,0.09138496796373416,0,0.36568067024192374,0
2016-08-22,-0.024250028516315636,0,-0.10618605448943122,0
2016-08-23,-0.006423332905045431,0,-0.03344142935923405,0
2016-08-24,0.03631758282669417,0,0.14096957537352733,0
2016-08-25,-0.2994535371252259,0,-1.2291970995433221,1
2016-08-26,-0.2672303451485446,0,-1.0977053148650604,1
2016-08-29,-0.022323105748658978,0,-0.09832294416070565,0
2016-08-30,-0.3637563400931087,1,-1.4915947641874803,0
2016-08-31,-0.06040025669085228,0,-0.25370272579363057,0
2016-09-01,0.01125394061508906,0,0.03869345551158685,0
2016-09-02,-0.058742763090298744,0,-0.24693906340452576,0
2016-09-06,-0.08307175709593584,0,-0.34621733613253475,0
2016-09-07,-0.27480472543113144,0,-1.128613760617732,1
2016-09-08,-0.14637589098005152,0,-0.6045397750751991,0
2016-09-09,-0.18618016907888468,0,-0.766967369735375,0
2016-09-12,0.1569408069922199,0,0.6331915448993584,0
2016-09-13,0.2335135740570864,0,0.9456587209134062,0
2016-09-14,0.027394532112008468,0,0.10455766856746844,0
2016-09-15,0.00018846096143498858,0,-0.006460968328016369,0
2016-09-16,0.08991723836710225,0,0.35969136960945075,0
2016-09-19,-0.1793891447358456,0,-0.7392555306566788,0
2016-09-20,-0.09846073311715078,0,-0.4090144644513208,0
2016-09-21,0.07040055197637884,0,0.2800504722588938,0
2016-09-22,-0.07137445523993341,0,-0.2984846627810192,0
2016-09-23,-0.07048862521927607,0,-0.2948698945599781,0
2016-09-26,0.039216969463120976,0,0.152800976917234,0
2016-09-27,0.09376914851782514,0,0.3754096926267793,0
2016-09-28,-0.09830515048820732,0,-0.4083795851519789,0
