Date,spread,regime,z_score,gmm_signal
2016-07-06,0.001188948485872282,1,0.004200091283837022,0
2016-07-07,-0.07067775411360142,1,-0.3691256461066221,0
2016-07-08,-0.0850183959827232,1,-0.44362093400482583,0
2016-07-11,-0.13537713498382162,1,-0.7052193195104997,0
2016-07-12,-0.1507115084915252,1,-0.784876742073617,0
2016-07-13,-0.023371563400038306,1,-0.12338432373511297,0
2016-07-14,0.021144955839924623,1,0.10786550087333407,0
2016-07-15,-0.05724752974735932,1,-0.2993597011906609,0
2016-07-18,-0.11732416685239636,1,-0.6114396218762277,0
2016-07-19,0.13210144151202308,1,0.6842508133127755,0
2016-07-20,-0.023909840309480734,1,-0.12618050912931142,0
2016-07-21,0.04433303428805424,1,0.22832054016407785,0
2016-07-22,0.06077359053284348,1,0.3137242467651959,0
2016-07-25,-0.05815085801009424,1,-0.30405221771908203,0
2016-07-26,-0.18598794270514374,1,-0.9681271256163511,0
2016-07-27,0.10157773403553855,1,0.5256894046301304,0
2016-07-28,0.03642068567729394,1,0.18721828734381146,0
2016-07-29,0.05803936712289369,1,0.29952078488663136,0
2016-08-01,0.1166419279449234,1,0.6039433260707274,0
2016-08-02,0.1162218560086189,1,0.6017611796843554,0
2016-08-03,-0.0440091102496703,1,-0.23059012443126778,0
2016-08-04,-0.024434158305742693,1,-0.12890418220044822,0
2016-08-05,-0.03418851790556421,1,-0.17957512380006652,0
2016-08-08,-0.08599720799868328,1,-0.44870556575231907,0
2016-08-09,0.07728092127198721,1,0.399474826625307,0
2016-08-10,0.037104333257204,1,0.19076962930961072,0
2016-08-11,-0.07573299535866498,1,-0.3953860921440313,0
2016-08-12,-0.041736013433011115,1,-0.21878207543855652,0
2016-08-15,-0.11504422716012053,1,-0.5995960262187461,0
2016-08-16,-0.0809433500604454,1,-0.42245230557459246,0
2016-08-17,-0.05541203836400919,1,-0.2898248797869022,0
2016-08-18,-0.10083727686790729,1,-0.5257952255410071,0
2016-08-19,-0.04268819976741582,1,-0.22372839484054557,0
2016-08-22,0.05929859884412086,1,0.3060621120084914,0
2016-08-23,-0.0665212714835107,1,-0.34753397866255853,0
2016-08-24,0.025254459719416922,1,0.129213127947178,0
2016-08-25,0.026945748918475537,1,0.13799886271085562,0
2016-08-26,0.06460554285077758,1,0.3336300776019136,0
2016-08-29,0.022474930625911993,1,0.11477431677458136,0
2016-08-30,0.03852987921925253,1,0.19817490850311661,0
2016-08-31,0.03266688629797555,1,0.1677184373352465,0
2016-09-01,-0.041235888663884876,1,-0.21618407884948448,0
2016-09-02,0.08282680016848387,1,0.4282839865508935,0
2016-09-06,0.010857596411704418,1,0.054425786716069756,0
2016-09-07,-0.04746224310701594,1,-0.2485281029894384,0
2016-09-08,-0.06647695844514045,1,-0.34730378585939375,0
2016-09-09,0.04651366086019437,1,0.23964823426400733,0
2016-09-12,-0.08162943862231531,1,-0.42601632770181774,0
2016-09-13,-0.06669026538864031,1,-0.34841185077808634,0
2016-09-14,-0.05955258678712267,1,-0.3113337738553364,0
2016-09-15,1.9177409968929027e-05,1,-0.0018765149008586983,0
2016-09-16,-0.06749409183507277,1,-0.35258748552956226,0
2016-09-19,0.05812203992862228,1,0.2999502450544753,0
2016-09-20,0.03481380963869627,1,0.17887105336331535,0
2016-09-21,-0.04712927748841644,1,-0.24679844752184169,0
2016-09-22,0.012910688396147785,1,0.06509097728832197,0
2016-09-23,-0.03892478421246531,1,-0.20417859171421,0
2016-09-26,-0.01664621436024405,1,-0.08844817390948018,0
2016-09-27,-0.07639539523703981,1,-0.398827058740479,0
2016-09-28,-0.0739969335529719,1,-0.38636777725935023,0
2016-09-29,-0.24650192912788843,0,-1.282478943447949,0
2016-09-30,-0.008532077603290666,1,-0.0462976928312119,0
2016-10-03,-0.08154141992490024,1,-0.42555909724698865,0
2016-10-04,0.032968364787470034,1,0.16928452671081098,0
2016-10-05,-0.14749685686386163,1,-0.7681776012205938,0
2016-10-06,-0.03262806170134492,1,-0.171469026789433,0
2016-10-07,0.1423053792030205,1,0.7372571768300827,0
2016-10-10,-0.02051649680486292,1,-0.10855311813656192,0
2016-10-11,-0.09761004265173678,1,-0.5090307219544408,0
2016-10-12,0.07680537202111704,1,0.39700449240479846,0
2016-10-13,-0.031226954609723634,1,-0.1641907001204375,0
2016-10-14,0.05384901162570402,1,0.27775315816476814,0
2016-10-17,-0.039945804013073544,1,-0.20948248010987874,0
2016-10-18,0.024611955687082965,1,0.12587551424053253,0
2016-10-19,-0.06307545793257542,1,-0.3296340216827267,0
2016-10-20,-0.07905977257283178,1,-0.4126676914339602,0
2016-10-21,0.06989327518407502,1,0.36109824437524346,0
2016-10-24,-0.013878792434420362,1,-0.07407225580333601,0
2016-10-25,-0.06132692817827623,1,-0.3205509395840402,0
2016-10-26,-0.045756382251353034,1,-0.23966667288633337,0
2016-10-27,-0.09562690981458127,1,-0.49872894794791023,0
2016-10-28,-0.0411650276299383,1,-0.21581597725593024,0
2016-10-31,-0.020197020087180995,1,-0.10689353342078059,0
2016-11-01,-0.08739397358681378,1,-0.45596133962657853,0
2016-11-02,-0.09039013571561749,1,-0.4715254937566332,0
2016-11-03,0.08837104882707478,1,0.45708467788468055,0
2016-11-04,-0.01891918061824653,1,-0.10025554468954187,0
2016-11-07,-0.03715540134750883,1,-0.19498718402618342,0
2016-11-08,-0.045096556606330745,1,-0.23623907865190852,0
2016-11-09,0.25075488396585416,1,1.300619483305397,-1
2016-11-10,0.10507207724573284,1,0.5438414584805972,0
2016-11-11,-0.07135139954261735,1,-0.3726250299301527,0
2016-11-14,-0.08194787155093576,1,-0.42767049024979453,0
2016-11-15,-0.12209543796221922,1,-0.6362249291316834,0
2016-11-16,0.013629176538695336,1,0.06882330541693756,0
2016-11-17,0.07082895617147411,1,0.36595882350226683,0
2016-11-18,-0.014046317958174098,1,-0.07494250012267875,0
2016-11-21,-0.0710225758887233,1,-0.3709168907137818,0
2016-11-22,-0.17438629404359046,1,-0.9078600772496276,0
2016-11-23,-0.02583859411038439,1,-0.13619980052466035,0
2016-11-25,-0.0172467413048219,1,-0.09156772936838066,0
2016-11-28,-0.09617450657398213,1,-0.5015735471378201,0
2016-11-29,0.09223594996697457,1,0.47716166786480635,0
2016-11-30,-0.11637285516332452,1,-0.6064978459916401,0
2016-12-01,0.09437842971639931,1,0.4882912007829338,0
2016-12-02,-0.019788165541525772,1,-0.10476965797886913,0
2016-12-05,-0.012259065862336271,1,-0.06565826719634178,0
2016-12-06,0.017350993308916318,1,0.08815701546508856,0
2016-12-07,-0.14751857324957418,1,-0.7682904112621894,0
2016-12-08,0.16183866168465902,1,0.8387266588342179,0
2016-12-09,-0.04941841441103643,1,-0.2586898200033042,0
2016-12-12,0.07450853884546876,1,0.38507314022156863,0
2016-12-13,0.005875919033529409,1,0.028547482670126596,0
2016-12-14,0.04894946492878294,1,0.25230149811433966,0
2016-12-15,-0.03732412052113174,1,-0.19586362899480428,0
2016-12-16,-0.039617551981021015,1,-0.2077773102957175,0
2016-12-19,0.016852304127740456,1,0.08556647632029571,0
2016-12-20,0.0010615185630400426,1,0.0035381314584073315,0
2016-12-21,-0.09271430349455306,1,-0.48359884091889227,0
2016-12-22,-0.031162201281204283,1,-0.16385432620534776,0
2016-12-23,0.04672937438277393,1,0.24076880063159095,0
2016-12-27,-0.007468351199194395,1,-0.04077195657468508,0
2016-12-28,0.03790787421794317,1,0.19494378104944005,0
2016-12-29,-0.02005949669798124,1,-0.1061791410968755,0
2016-12-30,0.0975415981007206,1,0.5047229017912334,0
2017-01-03,-0.040532653388075934,1,-0.21253098474047108,0
2017-01-04,0.11651420218641395,1,0.6032798294686217,0
2017-01-05,0.10916535706204714,1,0.5651048064637034,0
2017-01-06,0.0953777765213838,1,0.49348250453536674,0
2017-01-09,-0.05076142755396157,1,-0.26566636621695056,0
2017-01-10,-0.07360820180885407,1,-0.3843484336722558,0
2017-01-11,-0.05454903801835426,1,-0.28534185456442307,0
2017-01-12,0.02405270361602921,1,0.12297036923928109,0
2017-01-13,0.020322779660119833,1,0.10359454481874612,0
2017-01-17,-0.06637975610510788,1,-0.3467988491647052,0
2017-01-18,-0.04007481087049766,1,-0.2101526316325484,0
2017-01-19,0.0049163412623224045,1,0.023562766994275182,0
2017-01-20,-0.05061651373005835,1,-0.26491358282478283,0
2017-01-23,0.03471051961475399,1,0.1783344929958774,0
2017-01-24,-0.20873215077950086,1,-1.0862763928513222,1
2017-01-25,-0.06124909967192249,1,-0.3201466440831538,0
2017-01-26,0.06006454250975468,1,0.3100409571958925,0
2017-01-27,-0.057733321342052946,1,-0.301883241282904,0
2017-01-30,-0.00961397762343541,1,-0.05191783551473398,0
2017-01-31,0.15031145207066043,1,0.7788462987572562,0
2017-02-01,-0.05455013582648739,1,-0.2853475573449319,0
2017-02-02,0.12328571302319757,1,0.6384557758380915,0
2017-02-03,0.09012511758274805,1,0.4661965334166482,0
2017-02-06,-0.04128293588947268,1,-0.21642847492651937,0
2017-02-07,0.056536036525694375,1,0.2917114380898412,0
