Date,spread,regime,z_score,signal,minhash_signal,final_signal,lr_signal
2016-07-06,0.0667229638693607,0,0.2385549400259955,0,0.0,0,0.0
2016-07-07,-0.1150654488486749,0,-0.4225463514948678,0,0.0,0,0.0
2016-07-08,-0.1304142954276738,0,-0.4783647732799269,0,0.0,0,0.0
2016-07-11,-0.0124288768221081,0,-0.0492928018900223,0,0.0,0,0.0
2016-07-12,0.0180337860149255,0,0.0614893180681082,0,0.0,0,0.0
2016-07-13,0.035982364188077,0,0.1267620603393014,0,0.0,0,0.0
2016-07-14,-0.0832196708161276,0,-0.3067343221580002,0,0.0,0,0.0
2016-07-15,-0.0296064638054828,0,-0.1117617170982485,0,0.0,0,0.0
2016-07-18,-0.0550240834496276,0,-0.2041967679515367,0,0.0,0,0.0
2016-07-19,0.1265617718315049,0,0.4561678925534018,0,0.0,0,0.0
2016-07-20,-0.1538808895156577,0,-0.5637046221031016,0,0.0,0,0.0
2016-07-21,0.1944808047719713,0,0.7031658157127564,0,0.0,0,0.0
2016-07-22,-0.0975524898422527,0,-0.3588578047696398,0,0.0,0,0.0
2016-07-25,-0.1675817633501546,0,-0.6135299396330985,0,0.0,0,0.0
2016-07-26,0.0002341304940496,0,-0.0032418442625152,0,0.0,0,0.0
2016-07-27,0.0762436851221246,0,0.273178495082692,0,0.0,0,0.0
2016-07-28,0.0155229264475206,0,0.0523581942631297,0,0.0,0,0.0
2016-07-29,0.3009093853653835,0,1.0902095828761211,-1,0.0,0,-1.0
2016-08-01,-0.0862216204070508,0,-0.3176513697407748,0,0.0,0,0.0
2016-08-02,-0.0240836842349297,0,-0.0916772867856259,0,0.0,0,0.0
2016-08-03,0.0607165937720428,0,0.2167118589994391,0,0.0,0,0.0
2016-08-04,-0.2708354208030705,0,-0.9890276145165492,0,0.0,0,0.0
2016-08-05,-0.1178068011446534,0,-0.4325156972649751,0,0.0,0,0.0
2016-08-08,0.1125834526488925,0,0.4053336026955034,0,0.0,0,0.0
2016-08-09,-0.0294597056239521,0,-0.1112280085856949,0,0.0,0,0.0
2016-08-10,0.0167915883780503,0,0.0569718768858907,0,0.0,0,0.0
2016-08-11,-0.1041476385320046,0,-0.3828420689555525,0,0.0,0,0.0
2016-08-12,-0.0745160748486473,0,-0.2750823678395379,0,0.0,0,0.0
2016-08-15,-0.0666796407487851,0,-0.2465839799231828,0,0.0,0,0.0
2016-08-16,0.0326392727310477,0,0.1146043983251526,0,0.0,0,0.0
2016-08-17,-0.0236357983474158,0,-0.0900484814384518,0,0.0,0,0.0
2016-08-18,-0.2183201388138269,0,-0.7980477812665568,0,0.0,0,0.0
2016-08-19,-0.1629245720179347,0,-0.5965933529796588,0,0.0,0,0.0
2016-08-22,0.0476497970612174,0,0.1691924596471491,0,0.0,0,0.0
2016-08-23,0.0458894456421227,0,0.1627906732005115,0,0.0,0,0.0
2016-08-24,0.0136934361706615,0,0.0457049738142973,0,0.0,0,0.0
