Date,spread,regime,z_score,gmm_signal
2016-07-06,0.0645930265457435,0,0.2591870592917505,0
2016-07-07,0.06602794247334175,0,0.2649014787854483,0
2016-07-08,0.0655442786041851,0,0.2629753323198974,0
2016-07-11,0.01910209172989677,0,0.07802363382659497,0
2016-07-12,0.35888606990767913,1,1.431181788391965,0
2016-07-13,-0.11135727810872437,0,-0.44151869740193694,0
2016-07-14,0.12089956055762122,0,0.48342260465822323,0
2016-07-15,0.13034355503069545,0,0.5210324360618225,0
2016-07-18,0.03998195954670125,0,0.16117576935128128,0
2016-07-19,-0.2455852692291406,0,-0.976069213084244,0
2016-07-20,-0.07743373971499479,0,-0.3064213545096577,0
2016-07-21,-0.12388648782577102,0,-0.4914151121469861,0
2016-07-22,-0.1680392229757905,0,-0.6672492816538064,0
2016-07-25,-0.13761009342116062,0,-0.5460680976144882,0
2016-07-26,0.3248560090312166,1,1.2956602295995492,0
2016-07-27,0.028150688419653735,0,0.11405883025869816,0
2016-07-28,-0.15356081316786607,0,-0.60959035847032,0
2016-07-29,-0.059706568919440345,0,-0.23582454224081464,0
2016-08-01,-0.4291622956330016,1,-1.707147681237542,0
2016-08-02,0.31022494214524676,1,1.2373933637722776,0
2016-08-03,0.339778046599577,1,1.355085859161732,0
2016-08-04,-0.11320281923922894,0,-0.4488683936522451,0
2016-08-05,0.1662985686523184,0,0.664219940488979,0
2016-08-08,0.20024365813193418,0,0.7994031085804423,0
2016-08-09,-0.12379571432610653,0,-0.49105361511010936,0
2016-08-10,-0.07355115791631225,0,-0.29095933287511944,0
2016-08-11,0.23037922603486924,0,0.9194152105900872,0
2016-08-12,0.01790136384160307,0,0.0732418464622462,0
2016-08-15,0.2667172875537693,0,1.0641281677138934,-1
2016-08-16,0.22855706135167003,0,0.9121586088713861,0
2016-08-17,-0.07690143185910742,0,-0.30430148788205486,0
2016-08-18,0.26184394364413177,0,1.0447205279343712,-1
2016-08-19,0.14426873134755439,0,0.5764881582179131,0
2016-08-22,-0.15020767053023515,0,-0.5962367791524715,0
2016-08-23,0.1428648857535017,0,0.5708974734436324,0
2016-08-24,-0.02264299530217595,0,-0.08822230052683322,0
2016-08-25,-0.08244078130286062,0,-0.32636143288299285,0
2016-08-26,0.08112862159215978,0,0.3250385317409361,0
2016-08-29,-0.025585468835295,0,-0.0999404282540021,0
2016-08-30,-0.028571565421760994,0,-0.11183228074206177,0
2016-08-31,-0.21170786743917627,0,-0.8411556049340904,0
2016-09-01,-0.035228105656121694,0,-0.13834133436967225,0
2016-09-02,-5.278824129978377e-05,0,0.0017411022847934115,0
2016-09-06,-0.03741975685596577,0,-0.1470693818454137,0
2016-09-07,-0.06081174768774859,0,-0.24022581410362845,0
2016-09-08,0.25350766063777586,0,1.0115220546299202,-1
2016-09-09,0.09409689766008023,0,0.3766834874744873,0
2016-09-12,-0.16309996110326763,0,-0.6475791297055555,0
2016-09-13,-0.02680246473879888,0,-0.10478700147893882,0
2016-09-14,-0.13390889232122566,0,-0.5313284077770738,0
2016-09-15,0.01071604767919443,0,0.0446269917818222,0
2016-09-16,-0.07654892483855086,0,-0.30289766139216057,0
2016-09-19,-0.0584656918107721,0,-0.23088286433294877,0
2016-09-20,-0.17512227632455946,0,-0.6954568841708781,0
2016-09-21,0.07670730155238259,0,0.3074310350665712,0
2016-09-22,-0.1565216731305032,0,-0.6213817084464281,0
2016-09-23,-0.2114714727700704,0,-0.8402141851063755,0
2016-09-26,0.07495232270685953,0,0.30044199471026956,0
2016-09-27,-0.015463973704718581,0,-0.05963251336707023,0
2016-09-28,0.5028908498727491,1,2.00466745817293,0
2016-09-29,0.3336612574137231,1,1.330726313985459,0
2016-09-30,0.2454309002968591,0,0.9793571062518559,0
2016-10-03,0.18004391007387727,0,0.718959486866695,0
2016-10-04,-0.00561014311430541,0,-0.020390547666890135,0
2016-10-05,0.39047611582817576,1,1.5569862141028463,0
2016-10-06,0.08211441543748572,0,0.3289643642292038,0
2016-10-07,-0.13788507498376223,0,-0.5471631861639394,0
2016-10-10,-0.07018135428883068,0,-0.27753940271165295,0
2016-10-11,0.1076578444969668,0,0.43068869953413114,0
2016-10-12,-0.17073207464434179,0,-0.6779733134750732,0
2016-10-13,-0.25340522507015006,0,-1.0072114613778538,1
2016-10-14,-0.0006724166797701797,0,-0.0007265104579066721,0
2016-10-17,-0.07507041917867793,0,-0.2970096498356494,0
2016-10-18,-0.11758252179138719,0,-0.46631015254507574,0
2016-10-19,0.20026490593621912,0,0.7994877259887997,0
2016-10-20,0.029559490766680407,0,0.1196692548416152,0
2016-10-21,0.01155193620169856,0,0.04795584023606642,0
2016-10-24,-0.09365534129032138,0,-0.3710223771048982,0
2016-10-25,0.014473046422339375,0,0.05958889055421949,0
2016-10-26,0.3355445271605686,1,1.3382262609483992,0
2016-10-27,0.22293845216899955,0,0.8897830193170474,0
2016-10-28,-0.07069571186510146,0,-0.27958778401681594,0
2016-10-31,-0.26643976724951063,0,-1.059120315749438,1
2016-11-01,0.26768277598063694,0,1.0679731357578868,-1
2016-11-02,0.13804615108735152,0,0.5517073099075039,0
2016-11-03,-0.01092448509170052,0,-0.041554421318103565,0
2016-11-04,-0.1111606109206434,0,-0.44073548857992484,0
2016-11-07,-0.05942528941708192,0,-0.23470437273085248,0
2016-11-08,-0.06825487232019573,0,-0.2698673670863664,0
2016-11-09,0.8895214549643089,1,3.544387956149006,0
2016-11-10,0.3393127005302491,1,1.3532326616337529,0
2016-11-11,-0.05804736287194375,0,-0.22921690816308463,0
2016-11-14,0.12925031960125272,0,0.5166787274374677,0
2016-11-15,0.2406052476833359,0,0.9601393926324338,0
2016-11-16,-0.13510913690863421,0,-0.5361082704405071,0
2016-11-17,-0.21100012434245072,0,-0.8383370837436342,0
