Date,spread,regime,z_score,gmm_signal,minhash_signal,final_signal,model_signal
2016-07-06,0.0681896679471386,1,0.3190526613608871,0,0.0,0,0.0
2016-07-07,0.0251621027365892,1,0.1180340740863037,0,0.0,0,0.0
2016-07-08,0.0114597457507917,1,0.054018635840179,0,0.0,0,0.0
2016-07-11,0.0292595510901594,1,0.1371767626264239,0,0.0,0,0.0
2016-07-12,0.1658692115909553,1,0.7753974201875359,0,0.0,0,0.0
2016-07-13,0.0118710213617667,1,0.0559400562573961,0,0.0,0,0.0
2016-07-14,0.0648629289018536,1,0.3035106157015056,0,0.0,0,0.0
2016-07-15,0.1091070483078728,1,0.5102127689533794,0,0.0,0,0.0
2016-07-18,-0.0461345550040022,1,-0.2150536418065615,0,0.0,0,0.0
2016-07-19,-0.127515971193489,1,-0.5952558966346982,0,0.0,0,0.0
2016-07-20,-0.0053562071304203,1,-0.0245430739687795,0,0.0,0,0.0
2016-07-21,-0.0422900411789254,1,-0.1970926269526449,0,0.0,0,0.0
2016-07-22,-0.1836821035411148,1,-0.8576559771865223,0,0.0,0,0.0
2016-07-25,-0.1858632294668158,1,-0.8678458833572968,0,0.0,0,0.0
2016-07-26,0.4196856710738941,2,1.9611913609468783,0,0.0,0,0.0
2016-07-27,0.0742110909235362,1,0.3471838822230287,0,0.0,0,0.0
2016-07-28,-0.0865342160077067,1,-0.4037950391316805,0,0.0,0,0.0
2016-07-29,-0.1571799091159243,1,-0.7338415420224809,0,0.0,0,0.0
2016-08-01,-0.2613902300284474,1,-1.2206971516011134,1,0.0316110378146198,1,1.0
2016-08-02,0.215047816963589,1,1.005152781146638,-1,0.1283334280919482,0,-1.0
2016-08-03,0.1915214090258225,1,0.8952407918403996,0,0.0,0,0.0
2016-08-04,-0.095928595201268,1,-0.4476842256234231,0,0.0,0,0.0
2016-08-05,-0.0281093914918157,1,-0.1308426740959198,0,0.0,0,0.0
2016-08-08,0.1340243550478229,1,0.6266228371280981,0,0.0,0,0.0
2016-08-09,-0.0988627002506534,1,-0.4613919418062127,0,0.0,0,0.0
2016-08-10,-0.0172274962968294,1,-0.0800040270969046,0,0.0,0,0.0
2016-08-11,0.1690248615840521,1,0.7901401624375631,0,0.0,0,0.0
2016-08-12,-0.0949799738857843,1,-0.4432524034702531,0,0.0,0,0.0
2016-08-15,0.1888929047676658,1,0.8829607985376334,0,0.0,0,0.0
2016-08-16,0.1801113970256838,1,0.8419348591939583,0,0.0,0,0.0
2016-08-17,0.0093647075272465,1,0.0442309190144064,0,0.0,0,0.0
2016-08-18,0.1393191155341049,1,0.651359195499795,0,0.0,0,0.0
2016-08-19,0.0350657097557212,1,0.1643022996335039,0,0.0,0,0.0
2016-08-22,-0.1173270017807776,1,-0.5476544990862949,0,0.0,0,0.0
2016-08-23,0.1203322702564983,1,0.5626553890950161,0,0.0,0,0.0
2016-08-24,-0.0588464245341344,1,-0.2744416653226934,0,0.0,0,0.0
2016-08-25,0.0110588462525137,1,0.0521456911269797,0,0.0,0,0.0
2016-08-26,-0.0008205317918591,1,-0.0033530520739268,0,0.0,0,0.0
2016-08-29,0.0007918899691782,1,0.0041799501517035,0,0.0,0,0.0
2016-08-30,-0.0381910056608373,1,-0.1779425234085012,0,0.0,0,0.0
2016-08-31,-0.1902517360913371,1,-0.8883483542173057,0,0.0,0,0.0
2016-09-01,0.0146814327645163,1,0.0690698935390694,0,0.0,0,0.0
2016-09-02,-0.0361819104712526,1,-0.1685563200587599,0,0.0,0,0.0
2016-09-06,-0.1123037853170851,1,-0.5241867552768377,0,0.0,0,0.0
2016-09-07,0.0963373765652082,1,0.4505547018257217,0,0.0,0,0.0
2016-09-08,0.2933104300831266,2,1.3707844372425202,0,0.0,0,-1.0
2016-09-09,0.1221540934605631,1,0.5711666847017536,0,0.0,0,0.0
2016-09-12,-0.1444149409220254,1,-0.6742054491971906,0,0.0,0,0.0
2016-09-13,0.1136209093736037,1,0.5313008777075435,0,0.0,0,0.0
2016-09-14,-0.0355212339901471,1,-0.1654697346982476,0,0.0,0,0.0
2016-09-15,-0.054759649923772,1,-0.2553488429734688,0,0.0,0,0.0
2016-09-16,0.0478755420721171,1,0.2241479911771862,0,0.0,0,0.0
2016-09-19,0.0171173157537515,1,0.0804499880172527,0,0.0,0,0.0
2016-09-20,-0.1259511681512736,1,-0.587945362204737,0,0.0,0,0.0
2016-09-21,0.0316797651012243,1,0.1484836538954455,0,0.0,0,0.0
2016-09-22,-0.1107345962203423,1,-0.5168557298318616,0,0.0,0,0.0
2016-09-23,-0.1673560860323729,1,-0.7813831748708855,0,0.0,0,0.0
2016-09-26,0.1825747448547081,1,0.8534432654477931,0,0.0,0,0.0
2016-09-27,-0.0230997006314842,1,-0.1074381199572319,0,0.0,0,0.0
2016-09-28,0.2674146255855069,2,1.2498029684799317,0,0.0,0,-1.0
2016-09-29,0.2326219770273904,2,1.087256725705802,0,0.0,0,-1.0
2016-09-30,0.0936562150120624,1,0.4380287012251544,0,0.0,0,0.0
2016-10-03,0.1333337711641603,1,0.6233965286904918,0,0.0,0,0.0
2016-10-04,-0.010016838711001,1,-0.0463168734285256,0,0.0,0,0.0
2016-10-05,0.3232558422778755,2,1.5106850898889694,0,0.0,0,-1.0
2016-10-06,0.0745969760936002,1,0.348986682157371,0,0.0,0,0.0
2016-10-07,-0.1869534696701694,1,-0.8729393285568028,0,0.0,0,0.0
2016-10-10,-0.1466533622494593,1,-0.684663031232433,0,0.0,0,0.0
2016-10-11,0.046209843366779,1,0.2163660867414204,0,0.0,0,0.0
2016-10-12,-0.1041664952497538,1,-0.486170508120529,0,0.0,0,0.0
2016-10-13,-0.0641787459687063,1,-0.2993535030347843,0,0.0,0,0.0
2016-10-14,-0.0018215553925273,1,-0.0080296901558212,0,0.0,0,0.0
2016-10-17,0.0557950462072661,1,0.2611467738266994,0,0.0,0,0.0
2016-10-18,-0.1576105466426325,1,-0.7358534185212485,0,0.0,0,0.0
2016-10-19,0.0630938813776889,1,0.2952458804698219,0,0.0,0,0.0
2016-10-20,0.0587713057656073,1,0.2750514298036902,0,0.0,0,0.0
2016-10-21,-0.0795284225554301,1,-0.3710649811880604,0,0.0,0,0.0
2016-10-24,-0.1460427638323169,1,-0.6818104033738627,0,0.0,0,0.0
2016-10-25,-0.125979431387078,1,-0.5880774039715767,0,0.0,0,0.0
2016-10-26,0.0591298188480516,1,0.2767263512871568,0,0.0,0,0.0
2016-10-27,0.2205640975351256,1,1.0309240494504426,-1,0.0716724770926219,0,-1.0
2016-10-28,0.053616859635492,1,0.2509705998941074,0,0.0,0,0.0
2016-10-31,-0.0518730531031053,1,-0.2418630783925009,0,0.0,0,0.0
2016-11-01,0.116071572768081,1,0.5427500241101523,0,0.0,0,0.0
2016-11-02,0.1477009460188718,1,0.6905179002644738,0,0.0,0,0.0
2016-11-03,0.1426867379529202,1,0.6670922423917554,0,0.0,0,0.0
2016-11-04,0.1283151665501986,1,0.5999503307787184,0,0.0,0,0.0
2016-11-07,-0.109063765292398,1,-0.509049848391289,0,0.0,0,0.0
2016-11-08,-0.0010602346273917,1,-0.0044729091964177,0,0.0,0,0.0
2016-11-09,0.4767185434351911,2,2.2276407260034143,0,0.0,0,0.0
2016-11-10,0.6754051261190042,0,3.1558758228785337,0,0.0,0,0.0
2016-11-11,-0.2054355841728748,1,-0.9592851054791288,0,0.0,0,0.0
2016-11-14,-0.0600768550808413,1,-0.2801900596143105,0,0.0,0,0.0
2016-11-15,0.1390384791540655,1,0.6500481027531494,0,0.0,0,0.0
2016-11-16,-0.1848416435613518,1,-0.863073181149047,0,0.0,0,0.0
2016-11-17,-0.1568128005096455,1,-0.7321264634896986,0,0.0,0,0.0
2016-11-18,-0.0357012741616693,1,-0.166310856447874,0,0.0,0,0.0
2016-11-21,0.1492037199105828,1,0.6975386434375226,0,0.0,0,0.0
2016-11-22,-0.1577962959931272,1,-0.7367212127327242,0,0.0,0,0.0
2016-11-23,0.2402442260678229,2,1.1228667753673414,0,0.0,0,-1.0
2016-11-25,-0.0815436889193151,1,-0.3804800153752802,0,0.0,0,0.0
2016-11-28,-0.0964879885225733,1,-0.450297630649466,0,0.0,0,0.0
2016-11-29,-0.1364267969417048,1,-0.6368859910774379,0,0.0,0,0.0
2016-11-30,0.6389369322612293,0,2.9855016737982085,0,0.0,0,0.0
2016-12-01,0.382380905540483,2,1.786908869491905,0,0.0,0,0.0
2016-12-02,-0.0782171619536521,1,-0.364938960521346,0,0.0,0,0.0
2016-12-05,-0.132434353385021,1,-0.6182338698242158,0,0.0,0,0.0
2016-12-06,-0.0650637437547506,1,-0.3034880852223013,0,0.0,0,0.0
2016-12-07,-0.1967223371687264,1,-0.9185780704708132,0,0.0,0,0.0
2016-12-08,-0.2186614760663822,1,-1.0210745674407689,1,0.0276478459229318,1,1.0
2016-12-09,-0.1085614367789913,1,-0.5067030419285334,0,0.0,0,0.0
2016-12-12,-0.1307726104830872,1,-0.6104704463321888,0,0.0,0,0.0
2016-12-13,-0.165120716289152,1,-0.7709398493975571,0,0.0,0,0.0
2016-12-14,-0.0090831611770841,1,-0.0419548664704376,0,0.0,0,0.0
2016-12-15,-0.015509895864092,1,-0.0719796452662907,0,0.0,0,0.0
2016-12-16,-0.0300515167493848,1,-0.1399160035691645,0,0.0,0,0.0
2016-12-19,-0.1263178173347673,1,-0.5896582943804394,0,0.0,0,0.0
2016-12-20,-0.0299853646551175,1,-0.1396069505128317,0,0.0,0,0.0
2016-12-21,0.1463984302561733,1,0.6844327342263936,0,0.0,0,0.0
2016-12-22,0.0976444308453206,1,0.4566610711634639,0,0.0,0,0.0
2016-12-23,-0.0387230942801989,1,-0.180428364799841,0,0.0,0,0.0
2016-12-27,-0.0033059623922938,1,-0.0149646258551434,0,0.0,0,0.0
2016-12-28,-0.0136069612434394,1,-0.0630894088039752,0,0.0,0,0.0
2016-12-29,-0.0574540150205855,1,-0.2679365286283057,0,0.0,0,0.0
2016-12-30,-0.0686720352629501,1,-0.3203455034355748,0,0.0,0,0.0
2017-01-03,0.0101960699894677,1,0.048114924694278,0,0.0,0,0.0
2017-01-04,-0.221419548687893,1,-1.0339598854750058,1,0.1396753901684803,1,1.0
2017-01-05,-0.1248895387520227,1,-0.5829855825610993,0,0.0,0,0.0
2017-01-06,-0.034445006203831,1,-0.1604417534928906,0,0.0,0,0.0
2017-01-09,-0.0074078756586236,1,-0.0341281738245818,0,0.0,0,0.0
2017-01-10,0.1761168608452518,1,0.823272961503991,0,0.0,0,0.0
2017-01-11,0.1798126621632222,1,0.8405392129442145,0,0.0,0,0.0
2017-01-12,-0.0699112587179551,1,-0.3261349769282921,0,0.0,0,0.0
2017-01-13,0.0158724243448882,1,0.0746340346604819,0,0.0,0,0.0
2017-01-17,-0.1483478028505143,1,-0.6925792136652066,0,0.0,0,0.0
2017-01-18,0.0455897184230096,1,0.2134689523225829,0,0.0,0,0.0
2017-01-19,0.1974305708392037,1,0.9228475447182404,0,0.0,0,0.0
2017-01-20,-0.0737128786833704,1,-0.3438955978480011,0,0.0,0,0.0
2017-01-23,-0.0676539391432042,1,-0.3155891050035561,0,0.0,0,0.0
2017-01-24,0.2203561740465159,1,1.029952660859501,-1,-0.019652721121638,-1,-1.0
2017-01-25,0.141153535198283,1,0.6599293399538757,0,0.0,0,0.0
2017-01-26,-0.0189864140217039,1,-0.0882214373653299,0,0.0,0,0.0
2017-01-27,0.1267420479174582,1,0.5926009471075437,0,0.0,0,0.0
2017-01-30,-0.0876029727408953,1,-0.4087881166529037,0,0.0,0,0.0
2017-01-31,-0.1306996105694358,1,-0.6101294012500058,0,0.0,0,0.0
2017-02-01,0.1607506148530012,1,0.7514840734746351,0,0.0,0,0.0
