Date,spread,regime,z_score,signal,minhash_signal,final_signal,model_signal
2016-07-06,-0.1526505219023783,1,-0.5360526199783462,0,0.0,0,0.0
2016-07-07,0.1192998548242653,1,0.4117172556044613,0,0.0,0,0.0
2016-07-08,-0.074028754519785,1,-0.2620491654245714,0,0.0,0,0.0
2016-07-11,0.1174574289716505,1,0.4052962469553045,0,0.0,0,0.0
2016-07-12,-0.0373878898572072,1,-0.1343526784386219,0,0.0,0,0.0
2016-07-13,-0.0675051895037383,1,-0.2393139941112041,0,0.0,0,0.0
2016-07-14,-0.2111460802980026,1,-0.7399145479156428,0,0.0,0,0.0
2016-07-15,-0.1207868278730672,1,-0.425004973384628,0,0.0,0,0.0
2016-07-18,0.2421836885002151,1,0.8399777241356784,0,0.0,0,0.0
2016-07-19,0.0816802695219463,1,0.2806098450885542,0,0.0,0,0.0
2016-07-20,-0.0076458084546822,1,-0.0306990298217669,0,0.0,0,0.0
2016-07-21,0.1029627623079921,1,0.3547811177402474,0,0.0,0,0.0
2016-07-22,0.0770573882591559,1,0.2644987160950723,0,0.0,0,0.0
2016-07-25,0.3626308706927617,1,1.2597462578475325,-1,0.0,0,-1.0
2016-07-26,-0.3356088839707671,0,-1.1736778593384305,0,0.0,0,1.0
2016-07-27,-0.0911354843109778,1,-0.3216675537532794,0,0.0,0,0.0
2016-07-28,0.0495324214080236,1,0.1685718976735601,0,0.0,0,0.0
2016-07-29,0.251669702148134,1,0.8730372774375732,0,0.0,0,0.0
2016-08-01,0.2086423982557428,1,0.7230835140061436,0,0.0,0,0.0
2016-08-02,-0.4250786785302994,0,-1.4854875985959068,0,0.0,0,0.0
2016-08-03,-0.1501037194562995,1,-0.5271767998139918,0,0.0,0,0.0
2016-08-04,0.1420676175905138,1,0.4910648187297605,0,0.0,0,0.0
2016-08-05,-0.0312298728236002,1,-0.1128914725082288,0,0.0,0,0.0
2016-08-08,-0.0225433748577763,1,-0.0826182984261992,0,0.0,0,0.0
2016-08-09,0.0787471662034907,1,0.270387733978929,0,0.0,0,0.0
2016-08-10,0.0016722504589473,1,0.0017751871421645,0,0.0,0,0.0
2016-08-11,-0.2120712572796602,1,-0.7431388673056434,0,0.0,0,0.0
2016-08-12,0.2044815139999644,1,0.7085824833369438,0,0.0,0,0.0
2016-08-15,-0.1353506241048479,1,-0.4757610249435587,0,0.0,0,0.0
2016-08-16,-0.0140026590358374,1,-0.0528531873446151,0,0.0,0,0.0
2016-08-17,-0.1855753912593835,1,-0.65079855160629,0,0.0,0,0.0
2016-08-18,-0.1686508563183069,1,-0.5918151276137411,0,0.0,0,0.0
2016-08-19,-0.0061144735505053,1,-0.0253621992239327,0,0.0,0,0.0
2016-08-22,0.0720195275010196,1,0.2469413487495516,0,0.0,0,0.0
2016-08-23,0.0867561240498142,1,0.298299623908715,0,0.0,0,0.0
2016-08-24,0.0949369788825322,1,0.3268105892557491,0,0.0,0,0.0
2016-08-25,-0.0120495022988213,1,-0.0460462722746052,0,0.0,0,0.0
2016-08-26,-0.0430422004507276,1,-0.1540584251716522,0,0.0,0,0.0
2016-08-29,-0.1107690818339506,1,-0.3900922880947772,0,0.0,0,0.0
2016-08-30,0.1037614995304811,1,0.3575647839630845,0,0.0,0,0.0
2016-08-31,0.1509076560699226,1,0.5218730943814547,0,0.0,0,0.0
2016-09-01,0.0831163905551588,1,0.2856148473590155,0,0.0,0,0.0
2016-09-02,-0.147723729177934,1,-0.5188823340472389,0,0.0,0,0.0
2016-09-06,0.1124591879805969,1,0.3878769578215907,0,0.0,0,0.0
2016-09-07,0.0532815533070063,1,0.181637936839279,0,0.0,0,0.0
2016-09-08,-0.4016845927646196,0,-1.4039572472781785,0,0.0,0,1.0
2016-09-09,0.0709654886181019,1,0.2432679348240159,0,0.0,0,0.0
2016-09-12,-0.0878192688473443,1,-0.3101102646801595,0,0.0,0,0.0
2016-09-13,0.0731044399243854,1,0.2507223595533911,0,0.0,0,0.0
2016-09-14,0.2148767665263024,1,0.7448108104020775,0,0.0,0,0.0
2016-09-15,-0.1745693212090459,1,-0.6124414742312904,0,0.0,0,0.0
2016-09-16,0.0373552493282898,1,0.126133431487648,0,0.0,0,0.0
2016-09-19,-0.0329796200712698,1,-0.1189894884447617,0,0.0,0,0.0
2016-09-20,0.0457444997471918,1,0.1553706729338989,0,0.0,0,0.0
2016-09-21,-0.2301598621744307,1,-0.8061791727353936,0,0.0,0,0.0
2016-09-22,0.1319910234479435,1,0.4559470428628714,0,0.0,0,0.0
2016-09-23,0.4307331372487482,1,1.4970883695871071,-1,-0.0940377456085772,-1,0.0
2016-09-26,-0.0002010504250551,1,-0.0047534235813455,0,0.0,0,0.0
2016-09-27,-0.0574902572235883,1,-0.2044111150073856,0,0.0,0,0.0
2016-09-28,-0.2048536401714476,1,-0.7179848662301789,0,0.0,0,0.0
2016-09-29,0.1275409656963336,1,0.4404382183032385,0,0.0,0,0.0
2016-09-30,-0.2950947388093307,1,-1.032482664901928,1,0.0893694686114551,1,1.0
2016-10-03,-0.0390160831348639,1,-0.1400270685930455,0,0.0,0,0.0
2016-10-04,0.1005435209192853,1,0.3463498585613564,0,0.0,0,0.0
2016-10-05,-0.5126115050157503,0,-1.7905468416316943,0,0.0,0,0.0
2016-10-06,-0.0418350358785785,1,-0.1498513553741215,0,0.0,0,0.0
2016-10-07,0.0599128032962306,1,0.2047483993173766,0,0.0,0,0.0
2016-10-10,0.1692934914402417,1,0.5859492729518153,0,0.0,0,0.0
2016-10-11,0.3047686588782478,1,1.0580915958739934,-1,-0.3283769340806591,-1,-1.0
2016-10-12,0.0652595408903261,1,0.2233822283464996,0,0.0,0,0.0
2016-10-13,0.121970700629016,1,0.4210253772792251,0,0.0,0,0.0
2016-10-14,-0.1107855365191027,1,-0.3901496340528415,0,0.0,0,0.0
2016-10-17,0.0032951743062457,1,0.0074312128897606,0,0.0,0,0.0
2016-10-18,0.0665905282164788,1,0.2280208308286649,0,0.0,0,0.0
2016-10-19,0.119222197484171,1,0.4114466132599088,0,0.0,0,0.0
2016-10-20,0.0874638775804626,1,0.3007662043332761,0,0.0,0,0.0
2016-10-21,0.1815827100792238,1,0.6287782307957885,0,0.0,0,0.0
2016-10-24,0.1432465192057019,1,0.4951733897514298,0,0.0,0,0.0
2016-10-25,-0.0236082752024114,1,-0.0863295654569392,0,0.0,0,0.0
2016-10-26,-0.1316184756725207,1,-0.4627541745838006,0,0.0,0,0.0
2016-10-27,-0.3651763901605083,0,-1.2767230986944065,0,0.0,0,1.0
2016-10-28,0.1854195654610876,1,0.6421499936580752,0,0.0,0,0.0
2016-10-31,0.0432727193399059,1,0.1467563108679982,0,0.0,0,0.0
2016-11-01,0.0324096443843969,1,0.10889758339369,0,0.0,0,0.0
2016-11-02,-0.242310084340712,1,-0.8485237162122169,0,0.0,0,0.0
2016-11-03,-0.2231567301170458,1,-0.781772670054247,0,0.0,0,0.0
2016-11-04,0.0535985954371002,1,0.1827428552578907,0,0.0,0,0.0
2016-11-07,-0.2717359123466203,1,-0.951075195212792,0,0.0,0,0.0
2016-11-08,-0.1504409646240861,1,-0.5283521275137041,0,0.0,0,0.0
2016-11-09,-1.1666504875866408,2,-4.069927560271411,0,0.0,0,0.0
2016-11-10,-1.0645502530552315,2,-3.714099678201305,0,0.0,0,0.0
2016-11-11,0.4338857588676633,1,1.508075520388234,-1,0.326219776631896,0,0.0
2016-11-14,0.3402660530071724,1,1.1818029921295763,-1,-0.1072148948343512,-1,-1.0
2016-11-15,-0.2672322540342871,1,-0.9353795682027288,0,0.0,0,0.0
2016-11-16,0.3199160330918247,1,1.1108814656532089,-1,-0.2850018590106401,-1,-1.0
2016-11-17,0.0479202431259719,1,0.1629533211222458,0,0.0,0,0.0
2016-11-18,0.1342299696416586,1,0.4637499581630656,0,0.0,0,0.0
2016-11-21,-0.2579587861565299,1,-0.9030607547393537,0,0.0,0,0.0
2016-11-22,0.4892072957088906,2,1.700875716954105,0,0.0,0,0.0
2016-11-23,-0.2662790349183235,1,-0.9320575196223438,0,0.0,0,0.0
2016-11-25,-0.0345556983816057,1,-0.1244822535663826,0,0.0,0,0.0
2016-11-28,0.13408434068315,1,0.463242429026507,0,0.0,0,0.0
2016-11-29,0.0699565932820564,1,0.2397518499462184,0,0.0,0,0.0
2016-11-30,-0.5069388039934637,0,-1.770777002711724,0,0.0,0,0.0
2016-12-01,-0.5437420274991456,0,-1.899039323885442,0,0.0,0,0.0
2016-12-02,0.1030654582245886,1,0.3551390216242834,0,0.0,0,0.0
2016-12-05,0.2365512110042544,1,0.8203480675791238,0,0.0,0,0.0
2016-12-06,0.0322661961989991,1,0.1083976544343574,0,0.0,0,0.0
2016-12-07,0.362412890880228,1,1.258986579915509,-1,-0.014745574988246,-1,-1.0
2016-12-08,0.3288078865158657,1,1.141870320733468,-1,-0.5236152643997192,-1,-1.0
2016-12-09,-0.1644408694572505,1,-0.5771429702461512,0,0.0,0,0.0
2016-12-12,0.0150199502159296,1,0.0482930404735749,0,0.0,0,0.0
2016-12-13,0.0501049889649882,1,0.1705673436396916,0,0.0,0,0.0
2016-12-14,0.0528100082245798,1,0.1799945626712326,0,0.0,0,0.0
2016-12-15,-0.1864569861605027,1,-0.6538709837897103,0,0.0,0,0.0
2016-12-16,0.130583584080052,1,0.4510419986020292,0,0.0,0,0.0
2016-12-19,0.159290701618383,1,0.5510887113337177,0,0.0,0,0.0
2016-12-20,0.0164771407435347,1,0.0533714716994191,0,0.0,0,0.0
2016-12-21,-0.0680786352363244,1,-0.2413125005930426,0,0.0,0,0.0
2016-12-22,-0.2879311161670204,1,-1.007516839069485,1,0.1668991724490032,1,1.0
2016-12-23,-0.0007938497597344,1,-0.0068193789899653,0,0.0,0,0.0
2016-12-27,0.063098084889755,1,0.2158493728697147,0,0.0,0,0.0
2016-12-28,0.1123206341468455,1,0.387394086088311,0,0.0,0,0.0
2016-12-29,0.0725052562454649,1,0.2486341541695372,0,0.0,0,0.0
2016-12-30,0.1654029084637616,1,0.5723902649153251,0,0.0,0,0.0
2017-01-03,-0.0715398877376279,1,-0.2533752559089458,0,0.0,0,0.0
2017-01-04,0.2857822376681983,1,0.9919223252717352,0,0.0,0,0.0
2017-01-05,0.1230743119297552,1,0.4248715552392755,0,0.0,0,0.0
2017-01-06,-0.2085040384042823,1,-0.7307068102870502,0,0.0,0,0.0
2017-01-09,0.1973305103731512,1,0.6836606358320606,0,0.0,0,0.0
2017-01-10,-0.1934861128255071,1,-0.6783680798589813,0,0.0,0,0.0
2017-01-11,-0.2433664998361519,1,-0.8522054128317561,0,0.0,0,0.0
2017-01-12,0.1241446521210668,1,0.4286017805920071,0,0.0,0,0.0
2017-01-13,-0.0971717875343464,1,-0.3427045768449693,0,0.0,0,0.0
2017-01-17,0.359007663000749,1,1.247119075106318,-1,-0.0899825576169744,-1,-1.0
2017-01-18,-0.1561084876506518,1,-0.5481039206842288,0,0.0,0,0.0
2017-01-19,-0.2441536455429478,1,-0.8549486816500428,0,0.0,0,0.0
2017-01-20,0.1214654281494124,1,0.4192644603027773,0,0.0,0,0.0
2017-01-23,0.1976335389067039,1,0.6847167156911885,0,0.0,0,0.0
2017-01-24,-0.0846442097616126,1,-0.2990449174249992,0,0.0,0,0.0
2017-01-25,-0.3265838584272405,0,-1.142224888250555,0,0.0,0,1.0
2017-01-26,0.0934904913682408,1,0.3217694589291304,0,0.0,0,0.0
2017-01-27,-0.2265679820966666,1,-0.7936611693577675,0,0.0,0,0.0
2017-01-30,0.1725218381852574,1,0.5972003321696419,0,0.0,0,0.0
2017-01-31,-0.0216531996708639,1,-0.0795159632270282,0,0.0,0,0.0
2017-02-01,-0.0988853680598881,1,-0.3486765487210231,0,0.0,0,0.0
2017-02-02,0.0145206235470786,1,0.046552845146367,0,0.0,0,0.0
2017-02-03,-0.1343992406244473,1,-0.4724453737070938,0,0.0,0,0.0
2017-02-06,0.0568187100617829,1,0.1939652248458013,0,0.0,0,0.0
2017-02-07,0.0467597686340676,1,0.1589089701709883,0,0.0,0,0.0
2017-02-08,0.277540948000524,1,0.963200739455273,0,0.0,0,0.0
2017-02-09,0.1156749443012372,1,0.3990841383543151,0,0.0,0,0.0
2017-02-10,-0.047256335409319,1,-0.1687450390071169,0,0.0,0,0.0
2017-02-13,-0.2511487319330485,1,-0.8793271445057892,0,0.0,0,0.0
2017-02-14,-0.0191388789448814,1,-0.0707533445819544,0,0.0,0,0.0
2017-02-15,-0.092135751354317,1,-0.3251535683072069,0,0.0,0,0.0
2017-02-16,-0.1022864926108177,1,-0.3605297530860104,0,0.0,0,0.0
2017-02-17,0.1487910569369026,1,0.5144965688509254,0,0.0,0,0.0
2017-02-21,0.2123745612413725,1,0.7360904150853819,0,0.0,0,0.0
2017-02-22,0.0118215361995198,1,0.0371462993258614,0,0.0,0,0.0
2017-02-23,0.1008035202775712,1,0.3472559781351561,0,0.0,0,0.0
2017-02-24,-0.0501584663949987,1,-0.1788592089388888,0,0.0,0,0.0
2017-02-27,-0.0318407031963717,1,-0.1150202675971422,0,0.0,0,0.0
2017-02-28,-0.2164361692735192,1,-0.7583509517570213,0,0.0,0,0.0
2017-03-01,-0.5773854024510662,0,-2.01628930778386,0,0.0,0,0.0
2017-03-02,0.2495838865233896,1,0.8657680350156743,0,0.0,0,0.0
2017-03-03,-0.1566287809712108,1,-0.5499171865514365,0,0.0,0,0.0
2017-03-06,-0.0827054383486335,1,-0.2922881364159779,0,0.0,0,0.0
2017-03-07,0.020088435740683,1,0.0659571376997295,0,0.0,0,0.0
2017-03-08,0.1083950471882201,1,0.3737130862377181,0,0.0,0,0.0
2017-03-09,-0.1872807554542364,1,-0.6567418888806625,0,0.0,0,0.0
2017-03-10,-0.2460106678962722,1,-0.8614205603286073,0,0.0,0,0.0
2017-03-13,-0.0820772535279663,1,-0.2900988596203617,0,0.0,0,0.0
2017-03-14,0.2719955634504971,1,0.9438746091211322,0,0.0,0,0.0
2017-03-15,-0.1504097722744468,1,-0.5282434195586257,0,0.0,0,0.0
2017-03-16,0.3108546046450751,1,1.0793016273939262,-1,0.1520078760526449,0,-1.0
2017-03-17,-0.1155134511433341,1,-0.4066268131217202,0,0.0,0,0.0
2017-03-20,0.090704637230884,1,0.3120605235677042,0,0.0,0,0.0
2017-03-21,0.0643550778366962,1,0.2202300987332734,0,0.0,0,0.0
2017-03-22,0.0368419048176099,1,0.124344382805773,0,0.0,0,0.0
2017-03-23,0.2185772537634566,1,0.7577073188407432,0,0.0,0,0.0
2017-03-24,0.1538264997944008,1,0.5320455096098955,0,0.0,0,0.0
2017-03-27,0.0279109410713728,1,0.0932192249718718,0,0.0,0,0.0
2017-03-28,-0.0742153235275557,1,-0.2626993740670849,0,0.0,0,0.0
2017-03-29,0.1782490646500735,1,0.6171601968307212,0,0.0,0,0.0
2017-03-30,-0.080686869002556,1,-0.2852532529162202,0,0.0,0,0.0
2017-03-31,0.1269479981649735,1,0.4383716767150769,0,0.0,0,0.0
2017-04-03,0.0614305717602657,1,0.2100379497332896,0,0.0,0,0.0
2017-04-04,-0.1760380891505014,1,-0.6175602537155808,0,0.0,0,0.0
2017-04-05,0.0575108456733232,1,0.1963773755121536,0,0.0,0,0.0
2017-04-06,0.0584968861360607,1,0.1998138092392808,0,0.0,0,0.0
2017-04-07,-0.049695392717421,1,-0.1772453583273683,0,0.0,0,0.0
2017-04-10,0.0885202957214881,1,0.3044479101729027,0,0.0,0,0.0
2017-04-11,0.0077152429063155,1,0.0228355227406218,0,0.0,0,0.0
2017-04-12,0.3235381957373797,1,1.1235050063198542,-1,-0.3479416833561772,-1,-1.0
2017-04-13,0.1326383695315003,1,0.4582030982670098,0,0.0,0,0.0
2017-04-17,0.0242446241188376,1,0.0804418028414945,0,0.0,0,0.0
2017-04-18,0.2854245106188563,1,0.9906756164966698,0,0.0,0,0.0
2017-04-19,0.112016633617442,1,0.3863346187421064,0,0.0,0,0.0
2017-04-20,-0.153550428826332,1,-0.5391888710974576,0,0.0,0,0.0
2017-04-21,-0.0778232637350842,1,-0.2752733483441516,0,0.0,0,0.0
2017-04-24,-0.4978645567893267,0,-1.7391524900076387,0,0.0,0,0.0
2017-04-25,-0.1322169804721433,1,-0.4648400140163535,0,0.0,0,0.0
2017-04-26,-0.1514924610244036,1,-0.532016680674101,0,0.0,0,0.0
2017-04-27,-0.0513804140656148,1,-0.1831177990746643,0,0.0,0,0.0
2017-04-28,0.050875318566166,1,0.1732520069192716,0,0.0,0,0.0
2017-05-01,0.1190167685676107,1,0.4107306762531909,0,0.0,0,0.0
