Date,spread,regime,z_score,signal,minhash_signal,final_signal,model_signal
2016-09-02,0.1757234935509342,2,0.4997216737355238,0,0.0,0,0.0
2016-09-06,0.1234553324592424,2,0.3520081383680752,0,0.0,0,0.0
2016-09-07,-0.4228422279547953,2,-1.1918675658069624,1,0.1932407109769149,1,1.0
2016-09-08,-0.0174455660911618,2,-0.0461878078183452,0,0.0,0,0.0
2016-09-09,-0.0423861111691017,2,-0.1166715595040215,0,0.0,0,0.0
2016-09-12,0.190377399131448,2,0.5411346516369513,0,0.0,0,0.0
2016-09-13,0.1711072815830376,2,0.4866759308675599,0,0.0,0,0.0
2016-09-14,-0.0466718663898947,2,-0.1287834081353954,0,0.0,0,0.0
2016-09-15,0.2531507618852498,2,0.7185366329884874,0,0.0,0,0.0
2016-09-16,0.0650137847823631,2,0.1868481740725388,0,0.0,0,0.0
2016-09-19,-0.08683518099906,2,-0.2422877876483361,0,0.0,0,0.0
2016-09-20,0.0701913178918304,2,0.201480250352012,0,0.0,0,0.0
2016-09-21,0.1323421420945217,2,0.3771228935449753,0,0.0,0,0.0
2016-09-22,-0.1770689863120423,2,-0.4972949299324627,0,0.0,0,0.0
2016-09-23,-0.195430868431582,2,-0.5491869128763335,0,0.0,0,0.0
2016-09-26,-0.1167496413261408,2,-0.3268281770791165,0,0.0,0,0.0
2016-09-27,0.0283468851455847,2,0.0832249115894649,0,0.0,0,0.0
2016-09-28,-0.2949448934289457,2,-0.8304206150763869,0,0.0,0,0.0
2016-09-29,-0.0835214656467333,2,-0.2329229927202175,0,0.0,0,0.0
2016-09-30,0.0718491858048612,2,0.2061655028172065,0,0.0,0,0.0
2016-10-03,-0.0219012609944633,2,-0.0587799180617265,0,0.0,0,0.0
2016-10-04,-0.1763250471116472,2,-0.4951925049170499,0,0.0,0,0.0
2016-10-05,0.0394224437425872,2,0.1145252267787176,0,0.0,0,0.0
2016-10-06,-0.0076514128882746,2,-0.0185088352791936,0,0.0,0,0.0
2016-10-07,0.2786495652917085,2,0.7905980623584651,0,0.0,0,0.0
2016-10-10,-0.0474980874781485,2,-0.1311183676096155,0,0.0,0,0.0
2016-10-11,-0.153455776076947,2,-0.430562320780939,0,0.0,0,0.0
2016-10-12,0.0598702844770827,2,0.1723122769147318,0,0.0,0,0.0
2016-10-13,0.0683436392611192,2,0.1962585793181593,0,0.0,0,0.0
2016-10-14,0.1834949785080625,2,0.5216844421608098,0,0.0,0,0.0
2016-10-17,-0.0060665501879549,2,-0.0140299007300034,0,0.0,0,0.0
2016-10-18,0.0542424890414938,2,0.1564077273236852,0,0.0,0,0.0
2016-10-19,-0.3182844561863243,2,-0.8963798770212428,0,0.0,0,0.0
2016-10-20,-0.2408878453046865,2,-0.677651557906861,0,0.0,0,0.0
2016-10-21,0.0139870836536945,2,0.0426430927299714,0,0.0,0,0.0
2016-10-24,0.1546205298237288,2,0.4400831994948063,0,0.0,0,0.0
2016-10-25,0.4899844984597749,2,1.3878455926501063,-1,-0.061520988721449,-1,0.0
2016-10-26,0.2459345441657712,2,0.6981430892122775,0,0.0,0,0.0
2016-10-27,0.1613652366284377,2,0.4591442199388333,0,0.0,0,0.0
2016-10-28,-0.0856578791380021,2,-0.238960648976163,0,0.0,0,0.0
2016-10-31,0.0177849235884453,2,0.0533760581108961,0,0.0,0,0.0
2016-11-01,-0.1110995094943313,2,-0.3108605032460037,0,0.0,0,0.0
2016-11-02,0.1536955357114213,2,0.4374691004396793,0,0.0,0,0.0
2016-11-03,0.0714429455983504,2,0.2050174391421359,0,0.0,0,0.0
2016-11-04,-0.5484212947711786,2,-1.5467629273455492,1,0.2320469828030145,1,0.0
2016-11-07,0.1751390359739701,2,0.4980699551144267,0,0.0,0,0.0
2016-11-08,0.2050438152700753,2,0.5825829852641164,0,0.0,0,0.0
2016-11-09,-0.3186192358486899,2,-0.89732598812338,0,0.0,0,0.0
2016-11-10,-0.8243756425955967,1,-2.326629512773265,0,0.0,0,0.0
2016-11-11,0.0875897024947443,2,0.2506493208856128,0,0.0,0,0.0
2016-11-14,-0.645693527760973,1,-1.8216611661185336,0,0.0,0,0.0
2016-11-15,0.3122546702041603,2,0.8855684754997323,0,0.0,0,0.0
2016-11-16,0.158422621756593,2,0.4508281813243793,0,0.0,0,0.0
2016-11-17,0.0795690132479106,2,0.2279822834389517,0,0.0,0,0.0
2016-11-18,0.002358704217924,2,0.0097804665886276,0,0.0,0,0.0
2016-11-21,0.137038979903227,2,0.3903964907651698,0,0.0,0,0.0
2016-11-22,-0.1222337615165192,2,-0.3423266902232794,0,0.0,0,0.0
2016-11-23,-0.2919204410035502,2,-0.8218732977234364,0,0.0,0,0.0
2016-11-25,0.200465866329517,2,0.569645376428878,0,0.0,0,0.0
2016-11-28,0.3615972774574687,2,1.0250141879449757,-1,-0.2024037414540808,-1,0.0
2016-11-29,0.036890144650417,2,0.1073687696985448,0,0.0,0,0.0
2016-11-30,-0.6953205199951762,1,-1.9619105707170112,0,0.0,0,0.0
2016-12-01,-0.4891445204290552,2,-1.3792425531756358,1,0.099664170662003,1,1.0
2016-12-02,0.1592101735836522,2,0.4530538587201447,0,0.0,0,0.0
2016-12-05,-0.1451874366162855,2,-0.4071954062417047,0,0.0,0,0.0
2016-12-06,-0.051888063089398,2,-0.1435247504662265,0,0.0,0,0.0
2016-12-07,-0.0389689656184415,2,-0.1070144634897253,0,0.0,0,0.0
2016-12-08,-0.2288335127454895,2,-0.6435851579872174,0,0.0,0,0.0
2016-12-09,0.3357076769462195,2,0.9518483382021689,0,0.0,0,0.0
2016-12-12,0.238678724555305,2,0.6776376276795819,0,0.0,0,0.0
2016-12-13,0.2810436859615,2,0.7973640174034645,0,0.0,0,0.0
2016-12-14,0.0554741709809877,2,0.1598885479596305,0,0.0,0,0.0
2016-12-15,0.2618365158383046,2,0.743083190528302,0,0.0,0,0.0
2016-12-16,-0.1050969853214682,2,-0.2938969436299161,0,0.0,0,0.0
2016-12-19,0.0586298228905457,2,0.1688066443727058,0,0.0,0,0.0
2016-12-20,-0.1280540563109894,2,-0.3587752566739673,0,0.0,0,0.0
2016-12-21,0.0379506352146963,2,0.1103657913499996,0,0.0,0,0.0
2016-12-22,0.2548321266534968,2,0.7232882892352865,0,0.0,0,0.0
2016-12-23,-0.028907758351121,2,-0.078580777198114,0,0.0,0,0.0
2016-12-27,-0.0317007616713094,2,-0.0864740029420673,0,0.0,0,0.0
2016-12-28,-0.0308890800895718,2,-0.0841801331458681,0,0.0,0,0.0
2016-12-29,0.0833721225603775,2,0.2387301404555372,0,0.0,0,0.0
2016-12-30,-0.2775318350305384,2,-0.7812100753545783,0,0.0,0,0.0
2017-01-03,-0.1484194011660992,2,-0.4163291675959208,0,0.0,0,0.0
2017-01-04,-0.3087781443335703,2,-0.869514364580267,0,0.0,0,0.0
2017-01-05,0.1361245038002986,2,0.3878121163515446,0,0.0,0,0.0
2017-01-06,0.1723509443029621,2,0.4901906100398858,0,0.0,0,0.0
2017-01-09,-0.1126125255124931,2,-0.315136393968813,0,0.0,0,0.0
2017-01-10,-0.1568050283289371,2,-0.4400275455113626,0,0.0,0,0.0
2017-01-11,0.1473693424362153,2,0.4195908289531587,0,0.0,0,0.0
2017-01-12,-0.0269422010412507,2,-0.073025972645129,0,0.0,0,0.0
2017-01-13,0.0363432748881026,2,0.1058232769111612,0,0.0,0,0.0
2017-01-17,0.013360271146476,2,0.0408716760678976,0,0.0,0,0.0
2017-01-18,0.070327348646745,2,0.2018646829264025,0,0.0,0,0.0
2017-01-19,0.1057557543855975,2,0.3019878736952119,0,0.0,0,0.0
2017-01-20,0.0501200109968509,2,0.1447573115881738,0,0.0,0,0.0
2017-01-23,-0.1434344338088278,2,-0.4022412958083111,0,0.0,0,0.0
2017-01-24,-0.1594384415760611,2,-0.4474697583746345,0,0.0,0,0.0
2017-01-25,0.0208978328058689,2,0.0621733606403829,0,0.0,0,0.0
2017-01-26,-0.1004041397984572,2,-0.2806346288926287,0,0.0,0,0.0
2017-01-27,0.1740648571210623,2,0.4950342493871558,0,0.0,0,0.0
2017-01-30,0.1092367796146655,2,0.3118254982174692,0,0.0,0,0.0
2017-01-31,0.1004353967924595,2,0.2869521652813878,0,0.0,0,0.0
2017-02-01,-0.1499529674778016,2,-0.4206631349077723,0,0.0,0,0.0
2017-02-02,0.3382865548294567,2,0.959136430253956,0,0.0,0,0.0
2017-02-03,0.0536091204617196,2,0.154617782734952,0,0.0,0,0.0
2017-02-06,-0.0137005064721592,2,-0.0356040033582208,0,0.0,0,0.0
2017-02-07,0.3025261270296469,2,0.8580749215604361,0,0.0,0,0.0
2017-02-08,-0.1097502472576905,2,-0.3070473923396841,0,0.0,0,0.0
2017-02-09,-0.1846928576841202,2,-0.5188405318827733,0,0.0,0,0.0
2017-02-10,-0.036916596397458,2,-0.1012143223104903,0,0.0,0,0.0
2017-02-13,0.091987839639948,2,0.2630787688168162,0,0.0,0,0.0
2017-02-14,-0.0305656665776268,2,-0.0832661435920518,0,0.0,0,0.0
2017-02-15,0.1793766865716344,2,0.510045856664414,0,0.0,0,0.0
2017-02-16,0.1993055407949923,2,0.5663662140611585,0,0.0,0,0.0
2017-02-17,0.1543348316421115,2,0.4392757961430657,0,0.0,0,0.0
2017-02-21,0.0117411143766861,2,0.0362958240427952,0,0.0,0,0.0
2017-02-22,0.1579797696836031,2,0.4495766499144377,0,0.0,0,0.0
2017-02-23,0.1681901916446299,2,0.4784320275277978,0,0.0,0,0.0
2017-02-24,0.1250262573661082,2,0.3564476837230925,0,0.0,0,0.0
2017-02-27,-0.3845820722279521,2,-1.0837416484591742,1,0.2330762294482959,1,1.0
2017-02-28,0.2755595936046168,2,0.7818655829187361,0,0.0,0,0.0
2017-03-01,-0.1004303720855671,2,-0.2807087631990372,0,0.0,0,0.0
2017-03-02,0.1169858685834847,2,0.3337249739892145,0,0.0,0,0.0
2017-03-03,-0.0109277432227222,2,-0.0277679774916752,0,0.0,0,0.0
2017-03-06,0.0506145449664103,2,0.1461548997083061,0,0.0,0,0.0
2017-03-07,0.1290814530190823,2,0.3679079546413042,0,0.0,0,0.0
2017-03-08,-0.0471865635221349,2,-0.130237978785266,0,0.0,0,0.0
2017-03-09,0.334047832677949,2,0.9471575004167048,0,0.0,0,0.0
2017-03-10,0.192558022962302,2,0.5472972494524149,0,0.0,0,0.0
2017-03-13,0.014038621072446,2,0.0427887411355876,0,0.0,0,0.0
2017-03-14,0.0615740160460747,2,0.1771271433289426,0,0.0,0,0.0
2017-03-15,-0.1472374977850084,2,-0.4129890247013316,0,0.0,0,0.0
2017-03-16,-0.1280936591032389,2,-0.3588871769774832,0,0.0,0,0.0
2017-03-17,0.0129379294626607,2,0.0396781084744259,0,0.0,0,0.0
2017-03-20,-0.0026738524377861,2,-0.0044418959361961,0,0.0,0,0.0
2017-03-21,0.1946654011630987,2,0.5532528499153792,0,0.0,0,0.0
2017-03-22,0.0014817741728356,2,0.0073022000010065,0,0.0,0,0.0
2017-03-23,-0.201296535788599,2,-0.5657637054111706,0,0.0,0,0.0
2017-03-24,0.0060441232644057,2,0.0201957225550915,0,0.0,0,0.0
2017-03-27,-0.0082716047484789,2,-0.0202615415226023,0,0.0,0,0.0
2017-03-28,-0.2333093718450061,2,-0.6562342536811779,0,0.0,0,0.0
2017-03-29,-0.1336176872442901,2,-0.3744984728245383,0,0.0,0,0.0
2017-03-30,-0.152525778095009,2,-0.4279340804348578,0,0.0,0,0.0
2017-03-31,-0.075126550013741,2,-0.2091983649284455,0,0.0,0,0.0
2017-04-03,-0.065821625342574,2,-0.1829019869652969,0,0.0,0,0.0
2017-04-04,0.1460014635977386,2,0.4157251062078864,0,0.0,0,0.0
2017-04-05,0.0898972948294816,2,0.2571707407104447,0,0.0,0,0.0
2017-04-06,-0.2637007226103284,2,-0.7421223693595302,0,0.0,0,0.0
2017-04-07,0.0464231507304103,2,0.1343097219215421,0,0.0,0,0.0
2017-04-10,-0.1554468387765888,2,-0.4361892053768291,0,0.0,0,0.0
2017-04-11,-0.1236296954590264,2,-0.3462716986850355,0,0.0,0,0.0
2017-04-12,0.2163015377679836,2,0.6143981085747398,0,0.0,0,0.0
2017-04-13,0.0025287668193001,2,0.0102610755780847,0,0.0,0,0.0
2017-04-17,0.0207520843931692,2,0.0617614652749364,0,0.0,0,0.0
2017-04-18,0.0643806702893347,2,0.1850589475509946,0,0.0,0,0.0
2017-04-19,-0.0677364921669003,2,-0.1883135366060598,0,0.0,0,0.0
2017-04-20,-0.1118736227032655,2,-0.3130482021525275,0,0.0,0,0.0
2017-04-21,0.1105242705978212,2,0.3154640391744011,0,0.0,0,0.0
2017-04-24,0.2634853061383899,2,0.7477427890146141,0,0.0,0,0.0
2017-04-25,-0.1089563418669491,2,-0.3048037593217181,0,0.0,0,0.0
2017-04-26,-0.1723511750036666,2,-0.4839620601126466,0,0.0,0,0.0
2017-04-27,0.2659713424849753,2,0.7547685042901506,0,0.0,0,0.0
2017-04-28,0.016190508273595,2,0.0488701271946087,0,0.0,0,0.0
2017-05-01,-0.1006790202410599,2,-0.2814114605456304,0,0.0,0,0.0
2017-05-02,-0.2465633552101685,2,-0.6936909519785415,0,0.0,0,0.0
2017-05-03,0.1716373662155634,2,0.4881739876860688,0,0.0,0,0.0
2017-05-04,0.3261725962026616,2,0.924901522832594,0,0.0,0,0.0
2017-05-05,-0.1109379350332922,2,-0.310403882343973,0,0.0,0,0.0
2017-05-08,-0.0155442359252016,2,-0.0408145137355083,0,0.0,0,0.0
2017-05-09,-0.2166769994212855,2,-0.6092299879687124,0,0.0,0,0.0
2017-05-10,0.0915775916905343,2,0.2619193789756692,0,0.0,0,0.0
2017-05-11,0.1257388131172146,2,0.3584614168819404,0,0.0,0,0.0
2017-05-12,0.2347349716731648,2,0.6664923019464923,0,0.0,0,0.0
2017-05-15,0.0756784436904071,2,0.2169872575584037,0,0.0,0,0.0
2017-05-16,0.0627849846971741,2,0.1805494267408123,0,0.0,0,0.0
2017-05-17,0.0283045373019577,2,0.0831052335758007,0,0.0,0,0.0
2017-05-18,0.0157385024734437,2,0.0475927267016048,0,0.0,0,0.0
2017-05-19,-0.0931536133340411,2,-0.2601441261665935,0,0.0,0,0.0
2017-05-22,0.2096614850887125,2,0.595632848121811,0,0.0,0,0.0
2017-05-23,0.1687417006539698,2,0.4799906311567583,0,0.0,0,0.0
2017-05-24,0.2048410225301023,2,0.5820098785784668,0,0.0,0,0.0
2017-05-25,0.2535683821572699,2,0.7197168575369078,0,0.0,0,0.0
2017-05-26,0.0358283198238583,2,0.1043679773271284,0,0.0,0,0.0
2017-05-30,0.2329709755875082,2,0.6615071237281585,0,0.0,0,0.0
2017-05-31,0.2245158093596958,2,0.6376122234763845,0,0.0,0,0.0
2017-06-01,-0.0573876239858426,2,-0.1590669001423421,0,0.0,0,0.0
2017-06-02,0.0211881468592166,2,0.0629938087734559,0,0.0,0,0.0
2017-06-05,0.0343502572503805,2,0.100190867521415,0,0.0,0,0.0
2017-06-06,-0.07257633065656,2,-0.2019912639066424,0,0.0,0,0.0
2017-06-07,0.0442541557520514,2,0.1281799880691193,0,0.0,0,0.0
2017-06-08,-0.1906608666444842,2,-0.5357065490570433,0,0.0,0,0.0
2017-06-09,-0.5289639250052027,2,-1.4917750185105307,1,0.1687794644159992,1,0.0
2017-06-12,-0.1752821555008367,2,-0.4922452191579887,0,0.0,0,0.0
2017-06-13,-0.0683134951563422,2,-0.1899441880333891,0,0.0,0,0.0
2017-06-14,0.1516206074766318,2,0.431605205885271,0,0.0,0,0.0
2017-06-15,0.070756627365341,2,0.2030778550728376,0,0.0,0,0.0
2017-06-16,-0.1144330297136779,2,-0.3202812681348765,0,0.0,0,0.0
2017-06-19,0.0507116917730853,2,0.1464294434834056,0,0.0,0,0.0
2017-06-20,0.1027168311033864,2,0.2933996606731701,0,0.0,0,0.0
2017-06-21,0.0989460234815907,2,0.2827430905285107,0,0.0,0,0.0
2017-06-22,-0.1489577317206734,2,-0.4178505279757702,0,0.0,0,0.0
2017-06-23,-0.1255342317545023,2,-0.3516540535175854,0,0.0,0,0.0
2017-06-26,-0.0935134277581132,2,-0.2611609872833001,0,0.0,0,0.0
2017-06-27,-0.3268001736958821,2,-0.9204458994956248,0,0.0,0,0.0
2017-06-28,-0.0893059975446316,2,-0.2492704906852865,0,0.0,0,0.0
2017-06-29,-0.4264717615271188,2,-1.2021248854544289,1,0.214966590345199,1,1.0
2017-06-30,-0.1668569131723065,2,-0.4684348859708029,0,0.0,0,0.0
2017-07-03,-0.3647906424299923,2,-1.0278096622485855,1,0.3586048718802951,1,1.0
2017-07-05,0.2583923319725272,2,0.7333496823152043,0,0.0,0,0.0
2017-07-06,0.2174729448617127,2,0.617708588215791,0,0.0,0,0.0
2017-07-07,0.0462277539835017,2,0.1337575168375613,0,0.0,0,0.0
2017-07-10,0.0412077217372748,2,0.1195705491834297,0,0.0,0,0.0
2017-07-11,0.0438695794283563,2,0.1270931480654704,0,0.0,0,0.0
2017-07-12,0.0779283828712909,2,0.2233457454758773,0,0.0,0,0.0
2017-07-13,-0.1418681183622603,2,-0.3978147771154637,0,0.0,0,0.0
2017-07-14,0.056023539980908,2,0.1614411037699861,0,0.0,0,0.0
2017-07-17,-0.0743547083441593,2,-0.2070170855534582,0,0.0,0,0.0
2017-07-18,0.2599168965024507,2,0.7376582099524355,0,0.0,0,0.0
2017-07-19,-0.0490566784648693,2,-0.1355230564303393,0,0.0,0,0.0
2017-07-20,0.3309728038957066,2,0.938467250687336,0,0.0,0,0.0
2017-07-21,0.1481130494624803,2,0.4216925978279907,0,0.0,0,0.0
2017-07-24,0.0561763278720826,2,0.1618728932015512,0,0.0,0,0.0
2017-07-25,0.0172041763259909,2,0.0517348251021124,0,0.0,0,0.0
2017-07-26,0.0927189051963679,2,0.2651448120000597,0,0.0,0,0.0
2017-07-27,-0.2045847091295089,2,-0.5750563168010133,0,0.0,0,0.0
2017-07-28,0.0754929684381397,2,0.2164630913229104,0,0.0,0,0.0
2017-07-31,0.0225433039964704,2,0.0668235790875681,0,0.0,0,0.0
2017-08-01,0.1122548630882772,2,0.3203548164603509,0,0.0,0,0.0
2017-08-02,0.0526104394229051,2,0.1517954391922179,0,0.0,0,0.0
2017-08-03,0.1306950724116073,2,0.3724681576449877,0,0.0,0,0.0
2017-08-04,-0.2118396735722146,2,-0.5955593615688832,0,0.0,0,0.0
2017-08-07,0.0861297373056817,2,0.2465233555735461,0,0.0,0,0.0
2017-08-08,-0.0151091317496429,2,-0.0395848784339686,0,0.0,0,0.0
2017-08-09,0.1830289441063728,2,0.5203673958435371,0,0.0,0,0.0
2017-08-10,0.1247722569558289,2,0.3557298605243518,0,0.0,0,0.0
2017-08-11,0.1001556984146255,2,0.2861617178012495,0,0.0,0,0.0
2017-08-14,0.12384665635967,2,0.3531140475027879,0,0.0,0,0.0
2017-08-15,0.1932080468675835,2,0.5491342631739047,0,0.0,0,0.0
2017-08-16,0.0665663558483416,2,0.1912358501697059,0,0.0,0,0.0
2017-08-17,-0.1282895359736889,2,-0.3594407389246908,0,0.0,0,0.0
2017-08-18,0.1279221947144432,2,0.3646318083410369,0,0.0,0,0.0
2017-08-21,-0.0674384861613047,2,-0.187471350469646,0,0.0,0,0.0
2017-08-22,0.214483710551126,2,0.6092607997565062,0,0.0,0,0.0
2017-08-23,-0.1164736032140867,2,-0.3260480737700267,0,0.0,0,0.0
2017-08-24,-0.2948833998722863,2,-0.8302468299179507,0,0.0,0,0.0
2017-08-25,-0.1168651585782113,2,-0.3271546370375861,0,0.0,0,0.0
2017-08-28,0.0918907225281285,2,0.2628043089614874,0,0.0,0,0.0
2017-08-29,0.1202774537748349,2,0.3430272275107136,0,0.0,0,0.0
2017-08-30,-0.093005882199071,2,-0.2597266274871968,0,0.0,0,0.0
2017-08-31,-0.1471406201953143,2,-0.4127152417525402,0,0.0,0,0.0
2017-09-01,-0.2476253973357168,2,-0.6966923584523353,0,0.0,0,0.0
2017-09-05,-0.0302469468104846,2,-0.0823654188944013,0,0.0,0,0.0
2017-09-06,-0.0632422093791684,2,-0.175612374260739,0,0.0,0,0.0
2017-09-07,0.1169044575593848,2,0.3334949006532387,0,0.0,0,0.0
2017-09-08,0.1719001458807102,2,0.4889166216825744,0,0.0,0,0.0
2017-09-11,0.1334177715716358,2,0.3801626988392773,0,0.0,0,0.0
2017-09-12,-0.1945409619245533,2,-0.5466719738856713,0,0.0,0,0.0
2017-09-13,-0.1530628046343583,2,-0.4294517555750692,0,0.0,0,0.0
2017-09-14,-0.0323500007946456,2,-0.088308798814044,0,0.0,0,0.0
2017-09-15,0.0767996167973509,2,0.2201557723851457,0,0.0,0,0.0
2017-09-18,0.0216365877514606,2,0.0642611345835316,0,0.0,0,0.0
2017-09-19,0.1199249148000771,2,0.3420309273304771,0,0.0,0,0.0
2017-09-20,-0.2281794874478779,2,-0.6417368360468209,0,0.0,0,0.0
2017-09-21,-0.1505917704818997,2,-0.4224684375656017,0,0.0,0,0.0
2017-09-22,-0.0556175582511975,2,-0.1540645686648957,0,0.0,0,0.0
2017-09-25,-0.1447905506214747,2,-0.4060737782332411,0,0.0,0,0.0
2017-09-26,-0.06035504185156,2,-0.167453033779007,0,0.0,0,0.0
2017-09-27,0.0228088613772725,2,0.0675740631057906,0,0.0,0,0.0
2017-09-28,0.0056747490802227,2,0.0191518448773707,0,0.0,0,0.0
2017-09-29,-0.0238460178431414,2,-0.0642759390341183,0,0.0,0,0.0
2017-10-02,0.0810303744199357,2,0.2321121938980143,0,0.0,0,0.0
2017-10-03,-0.1861672522767448,2,-0.5230072757140932,0,0.0,0,0.0
2017-10-04,-0.0363757439312573,2,-0.0996858348292769,0,0.0,0,0.0
2017-10-05,0.0300354316436076,2,0.0879968639146623,0,0.0,0,0.0
2017-10-06,0.0237868051687746,2,0.0703378017148458,0,0.0,0,0.0
2017-10-09,0.0588603603076486,2,0.1694581594863715,0,0.0,0,0.0
2017-10-10,0.1616475742575043,2,0.4599421261303967,0,0.0,0,0.0
2017-10-11,0.1240001004340165,2,0.3535476913545994,0,0.0,0,0.0
2017-10-12,0.2336250197501841,2,0.6633554989825664,0,0.0,0,0.0
2017-10-13,-0.0118189209004289,2,-0.0302865089009528,0,0.0,0,0.0
2017-10-16,0.0073270963588883,2,0.0238214956377698,0,0.0,0,0.0
2017-10-17,0.0247366352202544,2,0.0730220888979399,0,0.0,0,0.0
2017-10-18,0.0071250490447629,2,0.0232504955785061,0,0.0,0,0.0
2017-10-19,0.0773672925551949,2,0.221760064393553,0,0.0,0,0.0
2017-10-20,-0.140925137861605,2,-0.3951498472494596,0,0.0,0,0.0
2017-10-23,0.1017579616946049,2,0.2906898276243598,0,0.0,0,0.0
2017-10-24,-0.1586860485016004,2,-0.4453434421107121,0,0.0,0,0.0
2017-10-25,0.0788969880563152,2,0.2260830925197915,0,0.0,0,0.0
2017-10-26,0.1015616020739857,2,0.2901349013908885,0,0.0,0,0.0
2017-10-27,0.0437765343895958,2,0.1268301961778076,0,0.0,0,0.0
2017-10-30,-0.1071356156637317,2,-0.2996582577621435,0,0.0,0,0.0
2017-10-31,0.1482403879277552,2,0.4220524653745266,0,0.0,0,0.0
2017-11-01,-0.1127546088498144,2,-0.3155379315709435,0,0.0,0,0.0
2017-11-02,0.1721812250289138,2,0.4897109713178406,0,0.0,0,0.0
2017-11-03,0.0670745182910055,2,0.1926719533227355,0,0.0,0,0.0
2017-11-06,-0.3631825682801769,2,-1.0232651304946268,1,0.043542391475729,1,1.0
2017-11-07,0.3691289548494977,2,1.0462992431599851,-1,-0.3527079082103243,-1,0.0
2017-11-08,0.2461985495510445,2,0.6988891871809118,0,0.0,0,0.0
2017-11-09,-0.149632172439496,2,-0.4197565453464267,0,0.0,0,0.0
2017-11-10,0.1111255258484268,2,0.3171632292141924,0,0.0,0,0.0
2017-11-13,0.1440668188538644,2,0.4102576627618391,0,0.0,0,0.0
2017-11-14,0.3225327248202114,2,0.9146149877995108,0,0.0,0,0.0
2017-11-15,-0.1219017742027589,2,-0.3413884704966154,0,0.0,0,0.0
2017-11-16,0.0639346951012421,2,0.1837985899959668,0,0.0,0,0.0
2017-11-17,-0.2741499924645543,2,-0.77165274808222,0,0.0,0,0.0
2017-11-20,0.0619451606170483,2,0.1781760242454678,0,0.0,0,0.0
