Date,spread,regime,z_score,gmm_signal
2016-07-06,-0.05170254209576497,1,-0.12912561598094574,0
2016-07-07,0.1825777460157303,1,0.46353528360634294,0
2016-07-08,-0.26709674435357855,1,-0.6740102185440523,0
2016-07-11,-0.15780265894204704,1,-0.39752801211641736,0
2016-07-12,-0.13258222107072318,1,-0.3337276492378696,0
2016-07-13,-0.07446315114825006,1,-0.18670332832258651,0
2016-07-14,0.2742913090669125,1,0.6955438884293033,0
2016-07-15,-0.013069558890422855,1,-0.0313954195364108,0
2016-07-18,-0.23956295410997036,1,-0.6043577478801158,0
2016-07-19,0.13296902058929222,1,0.3380396558025244,0
2016-07-20,0.2023067258456271,1,0.5134438569147449,0
2016-07-21,-0.12332290927363856,1,-0.3103042869761339,0
2016-07-22,-0.017282531901962273,1,-0.04205301431351662,0
2016-07-25,0.021724713520675593,1,0.05662395654457235,0
2016-07-26,-0.01166843035877288,1,-0.027850972401319764,0
2016-07-27,0.35437758351948195,1,0.8981388393073981,0
2016-07-28,-0.0554679827968364,1,-0.1386510843471855,0
2016-07-29,-0.4535000701333761,0,-1.1455563466166885,0
2016-08-01,0.34949180721464124,1,0.8857792481384171,0
2016-08-02,0.3764845383590333,1,0.9540629968537162,0
2016-08-03,-0.08331335612680273,1,-0.20909176947741692,0
2016-08-04,0.1909075196833498,1,0.484607185109471,0
2016-08-05,0.11277962368176031,1,0.28696636137474796,0
2016-08-08,-0.25459564028215853,1,-0.6423860659338414,0
2016-08-09,0.0897669861117685,1,0.22875109028195822,0
2016-08-10,-0.0024774636304254888,1,-0.004600503259387999,0
2016-08-11,-0.015683226121752575,1,-0.03800723645463357,0
2016-08-12,-0.1725988207437012,1,-0.43495799239556987,0
2016-08-15,0.05919719261890524,1,0.15141841557116156,0
2016-08-16,0.05113490825290806,1,0.13102318410035832,0
2016-08-17,0.041339410661364887,1,0.10624342793177159,0
2016-08-18,-0.1708136222832233,1,-0.4304419601930435,0
2016-08-19,0.17672278553526152,1,0.4487239387280609,0
2016-08-22,-0.0007539057542769352,1,-0.0002404037836573381,0
2016-08-23,-0.23814376722801556,1,-0.6007676183778781,0
2016-08-24,0.06617478351851164,1,0.1690696884667488,0
2016-08-25,0.14644776648090665,1,0.37213695749967357,0
2016-08-26,0.41979901257953994,1,1.0636360021782574,-1
2016-08-29,-0.1442022946480691,1,-0.3631230512801569,0
2016-08-30,0.10530233848029455,1,0.2680510074211859,0
2016-08-31,0.10270838382563856,1,0.26148905758106356,0
2016-09-01,0.09922569289397032,1,0.25267886378633553,0
2016-09-02,-0.041752372990229825,1,-0.10395458592686942,0
2016-09-06,-0.1660699928606093,1,-0.41844195923872846,0
2016-09-07,-0.21930334519680797,1,-0.5531068375259025,0
2016-09-08,0.15895274855232203,1,0.4037709203204846,0
2016-09-09,0.7611770422423729,0,1.927222997867049,0
2016-09-12,-0.0281027126260871,1,-0.06942492038956269,0
2016-09-13,0.3953201161841112,1,1.0017115232749596,-1
2016-09-14,-0.14351639566786212,1,-0.36138792661426095,0
2016-09-15,0.23352716926654093,1,0.5924224864550464,0
2016-09-16,-0.08429276015279563,1,-0.21156937643181903,0
