Date,spread,regime,z_score,signal,minhash_signal,final_signal,model_signal
2021-11-08,0.0315917567593994,0,0.1392561598334954,0,0.0,0,0.0
2021-11-09,-0.1612321938716486,0,-0.7422156752737105,0,0.0,0,0.0
2021-11-10,-0.2143185277228108,0,-0.9848935582117808,0,0.0,0,0.0
2021-11-11,0.0581569198195596,0,0.2606956540245823,0,0.0,0,0.0
2021-11-12,-0.2713595408187625,0,-1.245649788573792,1,0.0348441073391762,1,1.0
2021-11-15,-0.0359902995174394,0,-0.1696872000121333,0,0.0,0,0.0
2021-11-16,-0.2336703828489154,0,-1.0733582701674829,1,0.1533425556418328,1,1.0
2021-11-17,0.0488068114672924,0,0.2179527419498564,0,0.0,0,0.0
2021-11-18,0.032690929391544,0,0.1442808972376678,0,0.0,0,0.0
2021-11-19,-0.3199229467790399,0,-1.4676516427561592,1,-0.0356125075388734,0,1.0
2021-11-22,-0.2075740244228258,0,-0.954061860794172,0,0.0,0,0.0
2021-11-23,0.0090222653902217,0,0.0360824051753332,0,0.0,0,0.0
2021-11-24,0.2030848847805706,0,0.9232166676976896,0,0.0,0,0.0
2021-11-26,-0.2999482066627186,0,-1.376339485897528,1,-0.0517357956254785,0,1.0
2021-11-29,-0.021673055645499,0,-0.1042376166581211,0,0.0,0,0.0
2021-11-30,0.4144370891349973,0,1.8893882185685693,-1,-0.0947258875124659,-1,0.0
2021-12-01,-0.1802046472724,0,-0.8289459972120136,0,0.0,0,0.0
2021-12-02,-0.0259104655006185,0,-0.1236084335554499,0,0.0,0,0.0
2021-12-03,-0.2434635603012396,0,-1.1181266201166449,1,0.0611188908074202,1,1.0
2021-12-06,0.0858699570414002,0,0.3873825188895777,0,0.0,0,0.0
2021-12-07,0.1712700735381855,0,0.777779029076365,0,0.0,0,0.0
2021-12-08,0.2226508502640955,0,1.0126601597740823,-1,0.0255106088364004,0,-1.0
2021-12-09,-0.1230322005294675,0,-0.5675889335115093,0,0.0,0,0.0
2021-12-10,-0.3206474313238832,0,-1.4709635379805848,1,0.1559499525451042,1,1.0
2021-12-13,-0.3156967606971844,0,-1.4483321340079665,1,0.1119707609090815,1,1.0
2021-12-14,-0.0404310427634302,0,-0.1899875314049553,0,0.0,0,0.0
2021-12-15,-0.2846505725101143,0,-1.3064081645800008,1,0.0824194862810207,1,1.0
2021-12-16,-0.1966739607228063,0,-0.9042335115616332,0,0.0,0,0.0
2021-12-17,0.7310895552867711,1,3.336927435126261,0,0.0,0,0.0
2021-12-20,0.0722777052736125,0,0.3252471510072135,0,0.0,0,0.0
2021-12-21,0.4772790969136677,1,2.176663008537356,0,0.0,0,0.0
2021-12-22,0.0903400436900764,0,0.4078169901697359,0,0.0,0,0.0
2021-12-23,-0.0576704461420974,0,-0.2687954205837403,0,0.0,0,0.0
2021-12-27,-0.1522862973260483,0,-0.7013205695623985,0,0.0,0,0.0
2021-12-28,-0.1823780858768321,0,-0.8388816141769794,0,0.0,0,0.0
2021-12-29,-0.1479221786056397,0,-0.6813705181060578,0,0.0,0,0.0
2021-12-30,0.1446585085003181,0,0.6561274137441628,0,0.0,0,0.0
2021-12-31,-0.2028160142555612,0,-0.9323111812760326,0,0.0,0,0.0
2022-01-03,0.7289666225518155,1,3.3272226997572045,0,0.0,0,0.0
2022-01-04,-0.0879368897625826,0,-0.4071548801477957,0,0.0,0,0.0
2022-01-05,-0.1110783059472848,0,-0.5129431213105328,0,0.0,0,0.0
2022-01-06,-0.0613479088530331,0,-0.2856065054813281,0,0.0,0,0.0
2022-01-07,0.199541856513694,0,0.9070201339267568,0,0.0,0,0.0
2022-01-10,0.1895397609159586,0,0.8612967394386766,0,0.0,0,0.0
2022-01-11,0.2680073545808855,0,1.2200020432036365,-1,0.0098383676725167,0,-1.0
2022-01-12,-0.0189889692407409,0,-0.0919676338004653,0,0.0,0,0.0
2022-01-13,0.0288476292010425,0,0.1267117059587721,0,0.0,0,0.0
2022-01-14,0.4034232542396979,0,1.8390397778019787,-1,-0.0115498601146628,-1,0.0
2022-01-18,0.1134752854693703,0,0.5135770057699944,0,0.0,0,0.0
2022-01-19,-0.1163916243494093,0,-0.5372323266042832,0,0.0,0,0.0
2022-01-20,0.131380839100982,0,0.5954301218720867,0,0.0,0,0.0
2022-01-21,-0.1382455303088696,0,-0.6371348673794437,0,0.0,0,0.0
2022-01-24,-0.2775083633745062,0,-1.27375840207446,1,-0.0285717740345977,0,1.0
2022-01-25,0.6699656155294906,1,3.057506589476619,0,0.0,0,0.0
2022-01-26,0.3161388245127456,0,1.4400293530289785,-1,-0.017417326942463,-1,-1.0
2022-01-27,-0.1757693398812714,0,-0.8086705151853886,0,0.0,0,0.0
2022-01-28,-0.0855712071892895,0,-0.3963404426656396,0,0.0,0,0.0
2022-01-31,-0.0252738194889319,0,-0.1206980817739489,0,0.0,0,0.0
2022-02-01,0.1820606337895232,0,0.827106796272573,0,0.0,0,0.0
2022-02-02,-0.1124700997292312,0,-0.5193055416169733,0,0.0,0,0.0
2022-02-03,0.0409498997289723,0,0.1820358012089003,0,0.0,0,0.0
2022-02-04,0.3879719577965057,0,1.768406007536445,-1,-0.1941980264570902,-1,0.0
2022-02-07,0.1966953510231295,0,0.8940076714696858,0,0.0,0,0.0
2022-02-08,-0.0759892081269691,0,-0.3525374696956466,0,0.0,0,0.0
2022-02-09,0.1383564601133369,0,0.6273183465176756,0,0.0,0,0.0
2022-02-10,0.2922842444757494,0,1.3309809678459756,-1,-0.2902967452001596,-1,-1.0
2022-02-11,0.2300333955722338,0,1.0464085906055731,-1,-0.0800995117451744,-1,-1.0
2022-02-14,-0.1211161259354643,0,-0.5588298256151573,0,0.0,0,0.0
2022-02-15,0.0655637819120829,0,0.2945552461536483,0,0.0,0,0.0
2022-02-16,0.149166384277692,0,0.6767346335470605,0,0.0,0,0.0
2022-02-17,-0.0456139995259978,0,-0.213680803915088,0,0.0,0,0.0
2022-02-18,-0.282829431584093,0,-1.2980830346944483,1,-0.1378619148644075,0,1.0
2022-02-22,0.2271370019893007,0,1.0331680706474182,-1,-0.1309237765808958,-1,-1.0
2022-02-23,0.355876103572599,0,1.6216836142367976,-1,-0.3208841041148913,-1,0.0
2022-02-24,0.1404180117703569,0,0.6367424855643794,0,0.0,0,0.0
2022-02-25,-0.3731739316962434,0,-1.711082208526735,1,0.183869369026981,1,0.0
2022-02-28,0.0754428276792065,0,0.3397161329260427,0,0.0,0,0.0
2022-03-01,0.1013002233078848,0,0.4579201521949751,0,0.0,0,0.0
2022-03-02,-0.1568978675004817,0,-0.7224018160106751,0,0.0,0,0.0
2022-03-03,-0.2466908042299462,0,-1.1328795832151906,1,-0.043933626584035,0,1.0
2022-03-04,-0.0657496490643927,0,-0.3057285391243187,0,0.0,0,0.0
2022-03-07,0.119583786461372,0,0.5415012940212843,0,0.0,0,0.0
2022-03-08,0.7637839609385411,1,3.4863860353327683,0,0.0,0,0.0
2022-03-09,-0.2996326089364021,0,-1.37489676829911,1,-0.0707702379506986,0,1.0
2022-03-10,0.4236871241854403,1,1.93167365740558,0,0.0,0,0.0
2022-03-11,-0.0653048147250822,0,-0.3036950316678668,0,0.0,0,0.0
2022-03-14,-0.5878473490912084,1,-2.692436291152847,0,0.0,0,0.0
2022-03-15,-0.3645396642177159,0,-1.6716116781585084,1,0.1323016490109388,1,0.0
2022-03-16,0.1494656392960243,0,0.678102642393011,0,0.0,0,0.0
2022-03-17,0.0485385033782271,0,0.2167262033229457,0,0.0,0,0.0
2022-03-18,-0.049705728503273,0,-0.2323856579467392,0,0.0,0,0.0
2022-03-21,0.154908758803461,0,0.7029852180545199,0,0.0,0,0.0
2022-03-22,-0.0758801326483646,0,-0.352038844073798,0,0.0,0,0.0
2022-03-23,0.2194044143502869,0,0.9978194627904472,0,0.0,0,0.0
2022-03-24,0.0699509436486932,0,0.3146106360272928,0,0.0,0,0.0
2022-03-25,0.049443622849307,0,0.2208638497022104,0,0.0,0,0.0
2022-03-28,-0.1904498657098151,0,-0.8757807989446171,0,0.0,0,0.0
2022-03-29,0.0404462413336998,0,0.1797333865529666,0,0.0,0,0.0
2022-03-30,0.0418115221431263,0,0.1859746059480846,0,0.0,0,0.0
2022-03-31,0.2260409864641235,0,1.0281577655835388,-1,0.0727406127691244,0,-1.0
2022-04-01,0.1234761834150574,0,0.5592949253336921,0,0.0,0,0.0
2022-04-04,-0.0035710293805921,0,-0.0214863492005967,0,0.0,0,0.0
2022-04-05,-0.1900301612410885,0,-0.8738621697129246,0,0.0,0,0.0
2022-04-06,-0.1226977818370698,0,-0.5660601780974789,0,0.0,0,0.0
2022-04-07,-0.1862229078227473,0,-0.8564577619803769,0,0.0,0,0.0
2022-04-08,0.1078831651322589,0,0.4880132904765258,0,0.0,0,0.0
2022-04-11,-0.1653585046185797,0,-0.7610786157664059,0,0.0,0,0.0
2022-04-12,0.210209527484509,0,0.955786127342982,0,0.0,0,0.0
2022-04-13,0.1606350180661776,0,0.7291621335470587,0,0.0,0,0.0
2022-04-14,0.1699771131838088,0,0.7718684140694456,0,0.0,0,0.0
2022-04-18,0.2251342738015719,0,1.0240128361183007,-1,0.0770795525472696,0,-1.0
2022-04-19,-0.2010854241522277,0,-0.9243999937435118,0,0.0,0,0.0
2022-04-20,-0.2277642970293838,0,-1.0463592988851007,1,0.0744138640567626,1,1.0
2022-04-21,-0.2056264964014915,0,-0.9451589672829144,0,0.0,0,0.0
2022-04-22,0.0273655507317973,0,0.1199365599056859,0,0.0,0,0.0
2022-04-25,-0.2877050664277581,0,-1.3203714214788345,1,-0.3110509452326468,0,1.0
2022-04-26,0.1625015673223162,0,0.7376948422315449,0,0.0,0,0.0
2022-04-27,-0.2078011838020022,0,-0.9551002929711352,0,0.0,0,0.0
2022-04-28,0.0586944218122638,0,0.263152780674732,0,0.0,0,0.0
2022-04-29,0.5335615839036261,1,2.433951726713051,0,0.0,0,0.0
2022-05-02,0.0582201509702026,0,0.2609847077350307,0,0.0,0,0.0
2022-05-03,0.1484016337114125,0,0.6732386669783251,0,0.0,0,0.0
2022-05-04,-0.3129682173006549,0,-1.435858921281864,1,0.4943276686207427,1,1.0
2022-05-05,0.2844462499613458,0,1.295150504951917,-1,0.3638276677089437,0,-1.0
2022-05-06,-0.0692557684079386,0,-0.3217563481270178,0,0.0,0,0.0
2022-05-09,-1.0040901682129642,1,-4.595241001982023,0,0.0,0,0.0
2022-05-10,0.3240577739940349,0,1.4762298919586547,-1,-0.2470384112459891,-1,0.0
2022-05-11,0.1218338543293096,0,0.5517872125815866,0,0.0,0,0.0
2022-05-12,-0.1289314183028746,0,-0.5945565083350952,0,0.0,0,0.0
2022-05-13,0.2882424324080823,0,1.3125043030500034,-1,-0.3110144237220851,-1,-1.0
2022-05-16,0.0613865723338347,0,0.2754596276865669,0,0.0,0,0.0
2022-05-17,0.2285766733832395,0,1.0397493577822032,-1,-0.2114461913896461,-1,-1.0
2022-05-18,1.086673327526114,1,4.962436502980031,0,0.0,0,0.0
2022-05-19,0.2567739149348923,0,1.168649705348749,-1,-0.2609274686911327,-1,-1.0
2022-05-20,0.0584017766752891,0,0.2618149881179463,0,0.0,0,0.0
2022-05-23,-0.1543926316907942,0,-0.7109494274494277,0,0.0,0,0.0
2022-05-24,-0.4044540810888885,0,-1.8540757038748312,1,0.1097481600624068,1,0.0
2022-05-25,0.1684101042358725,0,0.7647050183997355,0,0.0,0,0.0
2022-05-26,-0.3205871545031185,0,-1.4706879896390015,1,0.1457020940077741,1,1.0
2022-05-27,-0.0822239211036537,0,-0.3810387210751519,0,0.0,0,0.0
2022-05-31,0.1131382588243629,0,0.5120363284097261,0,0.0,0,0.0
2022-06-01,0.1522055334431749,0,0.6906277437301861,0,0.0,0,0.0
2022-06-02,-0.154462618189036,0,-0.7112693624307206,0,0.0,0,0.0
2022-06-03,0.0236785860817771,0,0.1030820380198275,0,0.0,0,0.0
2022-06-06,-0.193862852938047,0,-0.8913828655210012,0,0.0,0,0.0
2022-06-07,0.140529068117516,0,0.6372501664920351,0,0.0,0,0.0
2022-06-08,0.2249768178188801,0,1.0232930447565027,-1,-0.1859383008518395,-1,-1.0
2022-06-09,-0.1918300199881748,0,-0.8820900106400282,0,0.0,0,0.0
2022-06-10,0.0960754706570572,0,0.4340358147356811,0,0.0,0,0.0
2022-06-13,-0.4567441699104124,1,-2.0931136470379244,0,0.0,0,0.0
2022-06-14,0.0622195323835717,0,0.2792674058241366,0,0.0,0,0.0
2022-06-15,0.0463947542056575,0,0.2069263080766845,0,0.0,0,0.0
2022-06-16,-0.1169812789897131,0,-0.5399278629013411,0,0.0,0,0.0
2022-06-17,0.0099362081309843,0,0.0402603860861406,0,0.0,0,0.0
2022-06-21,-0.3773613316338177,0,-1.7302244110136236,1,0.0133657606773303,1,0.0
2022-06-22,-0.2466711978203324,0,-1.1327899548375664,1,0.035880462376992,1,1.0
2022-06-23,-0.4481349230127697,1,-2.053757495289552,0,0.0,0,0.0
2022-06-24,-0.3204235729100171,0,-1.469940195775278,1,0.1723987057389162,1,1.0
2022-06-27,0.1903288748344344,0,0.8649040801842172,0,0.0,0,0.0
2022-06-28,0.4551485625814135,1,2.0754958939444133,0,0.0,0,0.0
2022-06-29,-0.392832721249285,0,-1.8009500348345922,1,0.016348575063174,1,0.0
2022-06-30,-0.3136942431907138,0,-1.4391778625832488,1,0.4025647286929506,1,1.0
2022-07-01,-0.0810329910537844,0,-0.3755945255117532,0,0.0,0,0.0
2022-07-05,-0.1821684770536487,0,-0.837923412286491,0,0.0,0,0.0
2022-07-06,-0.5067894383665581,1,-2.3218896599766845,0,0.0,0,0.0
2022-07-07,0.2394997246333877,0,1.0896827918754672,-1,0.1099829328030743,0,-1.0
2022-07-08,0.1263651651689912,0,0.572501562994093,0,0.0,0,0.0
2022-07-11,-0.2245876456511134,0,-1.0318376136341971,1,-0.1197056655430215,0,1.0
2022-07-12,0.2157652523558397,0,0.9811834650785468,0,0.0,0,0.0
2022-07-13,-0.0003083313021824,0,-0.0065713116590235,0,0.0,0,0.0
2022-07-14,0.0005745165194013,0,-0.0025354774855973,0,0.0,0,0.0
2022-07-15,0.0888704855022368,0,0.4010990790990809,0,0.0,0,0.0
2022-07-18,0.4437899318948705,1,2.0235712600864035,0,0.0,0,0.0
2022-07-19,-0.0600693518111681,0,-0.279761733510348,0,0.0,0,0.0
2022-07-20,0.1273182051668359,0,0.5768582723814974,0,0.0,0,0.0
2022-07-21,-0.1867582457332638,0,-0.8589049957853122,0,0.0,0,0.0
2022-07-22,-0.2001634920518379,0,-0.9201854904221386,0,0.0,0,0.0
2022-07-25,0.151147807555412,0,0.6857924752053194,0,0.0,0,0.0
2022-07-26,0.0910641032154762,0,0.4111269424681524,0,0.0,0,0.0
2022-07-27,0.1832030095499333,0,0.8323290316567936,0,0.0,0,0.0
2022-07-28,-0.3321667141104086,0,-1.5236225738717544,1,0.1484801314575242,1,0.0
2022-07-29,-0.1201324764173543,0,-0.5543331884339712,0,0.0,0,0.0
2022-08-01,-0.1276930355606039,0,-0.5888953884128968,0,0.0,0,0.0
2022-08-02,0.1780007389038486,0,0.8085474680174155,0,0.0,0,0.0
2022-08-03,-0.2649262693294216,0,-1.216240850488592,1,-0.0208649763339321,0,1.0
2022-08-04,-0.1771821577931415,0,-0.815129044809809,0,0.0,0,0.0
2022-08-05,-0.0014377569402467,0,-0.0117343470939035,0,0.0,0,0.0
2022-08-08,0.0446201773501158,0,0.1988140403201437,0,0.0,0,0.0
2022-08-09,0.0288452145220451,0,0.1267006675399445,0,0.0,0,0.0
2022-08-10,-0.0511199357576785,0,-0.2388505387858836,0,0.0,0,0.0
2022-08-11,0.1991164941122517,0,0.9050756401262832,0,0.0,0,0.0
2022-08-12,-0.1423664216274549,0,-0.6559730335978151,0,0.0,0,0.0
2022-08-15,-0.2769691238630085,0,-1.2712933325630915,1,0.1758696256201727,1,1.0
2022-08-16,-0.2491465835081935,0,-1.1441058871049852,1,-0.1848307587322134,0,1.0
2022-08-17,-0.1558133153058199,0,-0.7174439142035116,0,0.0,0,0.0
2022-08-18,0.0152636310589126,0,0.0646140685478099,0,0.0,0,0.0
2022-08-19,0.0891830312531785,0,0.4025278449538196,0,0.0,0,0.0
2022-08-22,0.1391753247993705,0,0.6310616893707824,0,0.0,0,0.0
2022-08-23,0.2235238750002771,0,1.0166510888769122,-1,-0.0312803528085209,-1,-1.0
2022-08-24,0.1630495378166349,0,0.7401998243960062,0,0.0,0,0.0
2022-08-25,0.099665245058917,0,0.4504460429219235,0,0.0,0,0.0
2022-08-26,0.3399137317536445,0,1.5487135234681468,-1,0.0301732328420638,0,0.0
2022-08-29,0.0758715610709309,0,0.3416760368090318,0,0.0,0,0.0
2022-08-30,-0.072336643323113,0,-0.3358402026291525,0,0.0,0,0.0
2022-08-31,0.086925345328225,0,0.3922071013488289,0,0.0,0,0.0
2022-09-01,-0.3072090821255937,0,-1.4095317174527862,1,0.2704906355581966,1,1.0
2022-09-02,0.3154957520548687,0,1.4370896235104378,-1,0.036855358361402,0,-1.0
2022-09-06,-0.0944487043626695,0,-0.4369228687541459,0,0.0,0,0.0
2022-09-07,-0.3791722366439422,0,-1.7385027486229052,1,-0.1034880013162066,0,0.0
2022-09-08,0.2324216951133818,0,1.057326418875515,-1,-0.1330161984527259,-1,-1.0
2022-09-09,0.201334794821496,0,0.9152163388859442,0,0.0,0,0.0
2022-09-12,0.1175766482630507,0,0.5323258996514568,0,0.0,0,0.0
2022-09-13,0.2768712614776936,0,1.260522342953634,-1,-0.0706427532268734,-1,-1.0
2022-09-14,0.236710644682662,0,1.0769328434671854,-1,-0.0610205611993583,-1,-1.0
2022-09-15,0.0642593690164733,0,0.2885922772119398,0,0.0,0,0.0
2022-09-16,-0.0752750990149755,0,-0.349273004532705,0,0.0,0,0.0
2022-09-19,-0.3612868604935079,0,-1.656741871484402,1,0.1513142832784027,1,0.0
2022-09-20,0.0684700390361057,0,0.3078408561207811,0,0.0,0,0.0
2022-09-21,-0.1757723714429606,0,-0.8086843736103231,0,0.0,0,0.0
2022-09-22,0.0108209052510979,0,0.0443046741086003,0,0.0,0,0.0
2022-09-23,-0.2865247310728835,0,-1.314975658307827,1,0.1146613621671672,1,1.0
2022-09-26,-0.1242010513180199,0,-0.5729321963488279,0,0.0,0,0.0
2022-09-27,0.2350650486216414,0,1.0694101961248517,-1,-0.380287424503316,-1,-1.0
2022-09-28,0.0813852687056515,0,0.3668812977276885,0,0.0,0,0.0
2022-09-29,0.0947223559647124,0,0.4278502113027659,0,0.0,0,0.0
2022-09-30,0.218474764388007,0,0.9935696781782332,0,0.0,0,0.0
2022-10-03,-0.2315568610095213,0,-1.0636965555920224,1,0.2872378555341873,1,1.0
2022-10-04,-0.0031163794783952,0,-0.0194079710618374,0,0.0,0,0.0
2022-10-05,0.1058251905443346,0,0.4786055035772074,0,0.0,0,0.0
2022-10-06,0.2351824127869783,0,1.069946712495649,-1,0.2261004812357289,0,-1.0
2022-10-07,0.245646274343698,0,1.117781015332634,-1,-0.0123895899386756,-1,-1.0
2022-10-10,-0.5700495282867064,1,-2.6110756629004377,0,0.0,0,0.0
2022-10-11,-0.0796613234163041,0,-0.3693241094892104,0,0.0,0,0.0
2022-10-12,0.2144210925705606,0,0.9750387979418674,0,0.0,0,0.0
2022-10-13,-0.1140759869257295,0,-0.52664666459179,0,0.0,0,0.0
2022-10-14,0.2871875149165468,0,1.3076818727756143,-1,-0.2148208451764496,-1,-1.0
2022-10-17,-0.120735513812529,0,-0.5570899024086783,0,0.0,0,0.0
2022-10-18,-0.2816984184955561,0,-1.2929127424178917,1,0.0826570232655817,1,1.0
2022-10-19,0.1791883665334519,0,0.8139765669580005,0,0.0,0,0.0
2022-10-20,0.6140201992693188,1,2.801758750189534,0,0.0,0,0.0
2022-10-21,-0.2437234579437868,0,-1.1193147113841786,1,-0.2587168060087237,0,1.0
2022-10-24,-0.4410819233889103,1,-2.0215155434930687,0,0.0,0,0.0
2022-10-25,0.1766730760956698,0,0.8024782148561823,0,0.0,0,0.0
2022-10-26,0.0112951466806986,0,0.0464726125927253,0,0.0,0,0.0
2022-10-27,-0.4386383440009389,1,-2.010345009955631,0,0.0,0,0.0
2022-10-28,-0.6447363925231538,1,-2.9524978102086443,0,0.0,0,0.0
2022-10-31,0.1645755110612375,0,0.747175630211841,0,0.0,0,0.0
2022-11-01,0.1713821272588686,0,0.7782912693788678,0,0.0,0,0.0
2022-11-02,-0.0515132563049274,0,-0.2406485570477964,0,0.0,0,0.0
2022-11-03,-0.1240449636847802,0,-0.5722186602343614,0,0.0,0,0.0
2022-11-04,0.101706837855941,0,0.4597789424058563,0,0.0,0,0.0
2022-11-07,-0.1220009648166765,0,-0.5628747616816767,0,0.0,0,0.0
2022-11-08,-0.1623129970787321,0,-0.7471564390285227,0,0.0,0,0.0
2022-11-09,-0.0551238070524668,0,-0.2571537618357168,0,0.0,0,0.0
2022-11-10,0.0277761392245441,0,0.1218135165336927,0,0.0,0,0.0
2022-11-11,0.6812524530491102,1,3.1091030293816004,0,0.0,0,0.0
