Date,spread,regime,z_score,gmm_signal
2016-07-06,-0.02633098723583574,0,-0.09780165900151752,0
2016-07-07,-0.2561619660965221,0,-0.9512992256967798,0
2016-07-08,-0.0465676150857276,0,-0.17295215748357712,0
2016-07-11,-0.022129303481227353,0,-0.08219833660190738,0
2016-07-12,-0.13520087134609365,0,-0.5020995549384466,0
2016-07-13,0.07878967472272791,0,0.29257317051793486,0
2016-07-14,-0.20413893393644642,0,-0.7581071173881421,0
2016-07-15,-0.00748449570909334,0,-0.02781355409696583,0
2016-07-18,0.03622234339325378,0,0.13449563941000042,0
2016-07-19,-0.030383098988738977,0,-0.11284953260943771,0
2016-07-20,-0.278461557258886,0,-1.0341107199945678,1
2016-07-21,0.10086087287042754,0,0.3745365072556217,0
2016-07-22,-0.04166744107623033,0,-0.15475493005052332,0
2016-07-25,-0.12175340747431632,0,-0.4521612143819219,0
2016-07-26,-0.11105122413736578,0,-0.41241771469491634,0
2016-07-27,-0.2815626826889528,0,-1.0456270221993424,1
2016-07-28,0.057156805732681115,0,0.21223760768315197,0
2016-07-29,0.23457564563905958,0,0.8710980837453394,0
2016-08-01,-0.3102442352642534,0,-1.15213849186027,1
2016-08-02,0.0102489751705922,0,0.038041250681320284,0
2016-08-03,0.03648930010342509,0,0.13548700664723565,0
2016-08-04,-0.17276937771869713,0,-0.641613509638299,0
2016-08-05,-0.23782682878536623,0,-0.8832100796744727,0
2016-08-08,0.16128298030595883,0,0.5989193207756619,0
2016-08-09,-0.13144406311598902,0,-0.4881483169511663,0
2016-08-10,0.09766324798636829,0,0.36266184583583505,0
2016-08-11,-0.02917401650436452,0,-0.10835949839619537,0
2016-08-12,0.12311702329421084,0,0.4571866805476089,0
2016-08-15,-0.13999492277211903,0,-0.5199026868182653,0
2016-08-16,0.014100357179586687,0,0.0523436967196467,0
2016-08-17,-0.006977430371706526,0,-0.025930522341366467,0
2016-08-18,0.11774576328476877,0,0.4372400337949741,0
2016-08-19,-0.16868841478679053,0,-0.626458494638049,0
2016-08-22,0.00975526917029645,0,0.036207829999721504,0
2016-08-23,0.11964091226977717,0,0.4442778363368592,0
2016-08-24,0.06758898138813857,0,0.25097841008241256,0
2016-08-25,-0.1441113201749183,0,-0.5351892908446507,0
2016-08-26,-0.3431915146652097,0,-1.2744911135013697,1
2016-08-29,0.09441482242789101,0,0.3505985316407907,0
2016-08-30,-0.12104389637396702,0,-0.4495263824689513,0
2016-08-31,-0.07528440794874809,0,-0.27959449505433864,0
2016-09-01,-0.12342982908767897,0,-0.4583867535796976,0
2016-09-02,0.06529711323514112,0,0.2424673559962034,0
2016-09-06,0.09793198084237804,0,0.3636598089469543,0
2016-09-07,0.09233095625256484,0,0.34285991120425874,0
2016-09-08,-0.08399836227926483,0,-0.3119545313482182,0
2016-09-09,-0.26848802325552845,0,-0.9970731237339786,0
2016-09-12,-0.14383201440222282,0,-0.5341520642769302,0
2016-09-13,-0.17249860111390436,0,-0.6406079568862102,0
2016-09-14,0.009766290885152622,0,0.0362487601078261,0
2016-09-15,-0.30313670039358964,0,-1.1257440356064403,1
2016-09-16,0.040815183870308705,0,0.15155155672287934,0
2016-09-19,0.15436056333178455,0,0.5732123161220853,0
2016-09-20,-0.18629204981747038,0,-0.6918311425646109,0
2016-09-21,0.05658703696347034,0,0.210121721215144,0
2016-09-22,0.09282167810726122,0,0.3446822499985491,0
2016-09-23,0.14511834075673885,0,0.5388905092109333,0
2016-09-26,0.3026361607442273,1,1.1238467963786267,0
2016-09-27,-0.4123218592339781,1,-1.5312127320000393,0
2016-09-28,0.3588104993935519,1,1.3324551466784191,0
2016-09-29,0.17001005531810348,0,0.6313280818754763,0
2016-09-30,-0.36757084178180455,0,-1.365025890296165,1
2016-10-03,-0.1077981315136643,0,-0.4003370689424283,0
2016-10-04,-0.30167816270803977,0,-1.1203276275498715,1
2016-10-05,-0.2418097033148141,0,-0.8980008347597429,0
2016-10-06,0.10165800549350228,0,0.3774967294045257,0
2016-10-07,-0.2203775750593011,0,-0.8184107403092071,0
2016-10-10,0.04393649928249266,0,0.16314283620310227,0
2016-10-11,0.3582975446855786,1,1.330550244226842,0
2016-10-12,0.17538138001306594,0,0.6512749688434838,0
2016-10-13,0.19939371826092325,0,0.7404469001766948,0
2016-10-14,-0.22526223018637295,0,-0.8365503370066064,0
2016-10-17,0.08392269872306549,0,0.3116351068843639,0
2016-10-18,-0.19512811036342959,0,-0.7246446310357171,0
2016-10-19,0.18149180236531226,0,0.6739665600074575,0
2016-10-20,-0.006912098736737371,0,-0.025687907565278355,0
2016-10-21,0.016583793449577944,0,0.06156615586761522,0
2016-10-24,-0.17959076521629674,0,-0.6669453324393315,0
2016-10-25,-0.12461043115333481,0,-0.462771023251557,0
2016-10-26,0.11879439163499123,0,0.44113420745998316,0
2016-10-27,-0.3379113575619231,0,-1.2548827854084215,1
2016-10-28,0.331180553348289,1,1.2298489104153445,0
2016-10-31,0.16172495866194003,0,0.6005606462977126,0
2016-11-01,0.03795317380238383,0,0.1409232304592041,0
2016-11-02,0.03319014090328121,0,0.12323528860895533,0
2016-11-03,-0.0323120768540108,0,-0.12001296167535354,0
2016-11-04,0.1709162714248028,0,0.634693395140912,0
2016-11-07,-0.24253297403819363,0,-0.900686764243777,0
2016-11-08,0.0004921147339067289,0,0.001808290779321734,0
2016-11-09,-0.37327481606393403,0,-1.3862081007815532,1
2016-11-10,-0.12996293879671336,0,-0.48264803144247853,0
2016-11-11,-0.13118627748838757,0,-0.48719100733617215,0
2016-11-14,0.5626582906029033,1,2.0894618593324457,0
2016-11-15,-0.13757658333323786,0,-0.5109219704815899,0
2016-11-16,-0.1468871221859343,0,-0.545497475902097,0
2016-11-17,-0.4126842266370467,1,-1.5325584152421412,0
2016-11-18,0.0774978969033555,0,0.2877760399004232,0
2016-11-21,0.009878352172732308,0,0.03666490956141205,0
