Date,spread,regime,z_score,signal
2016-07-06,-0.0066282262782351165,0,-0.020844770927074693,0
2016-07-07,-0.6078478245030839,0,-1.3256007313415785,1
2016-07-08,-0.4704158917295075,0,-1.027348422256758,1
2016-07-11,-0.2636657309347806,0,-0.578662941261026,0
2016-07-12,-0.5833588010292228,0,-1.2724550929814975,1
2016-07-13,0.1828230584031341,0,0.3902990002108653,0
2016-07-14,-0.24295172261172424,0,-0.5337097728956199,0
2016-07-15,-0.10358476950341888,0,-0.23125811747758718,0
2016-07-18,-0.012727961482057626,0,-0.03408230657567335,0
2016-07-19,0.16065119782713566,0,0.34218202710248985,0
2016-07-20,-0.346541225184468,0,-0.7585178485425705,0
2016-07-21,0.33867800968373596,0,0.7285326127609105,0
2016-07-22,0.05780482708566492,0,0.11898668279212597,0
2016-07-25,-0.14333268729398224,0,-0.31751833388508316,0
2016-07-26,-0.9086359027016082,1,-1.978365609615515,0
2016-07-27,-0.46291676226363443,0,-1.0110739463457803,1
2016-07-28,0.29104414323126887,0,0.62515845237933,0
2016-07-29,0.5390356029148828,1,1.1633450585868639,0
2016-08-01,0.002221121828512654,0,-0.0016400748024753002,0
2016-08-02,0.2989700599421088,0,0.6423591342944757,0
2016-08-03,-0.2896620689120928,0,-0.6350797264506578,0
2016-08-04,-0.13260332022466084,0,-0.29423365441604055,0
2016-08-05,-0.45591168507003815,0,-0.9958716537916208,0
2016-08-08,-0.07295775352243086,0,-0.16479191815725241,0
2016-08-09,-0.10367229958400763,0,-0.23144807368443893,0
2016-08-10,0.11131193781045348,0,0.23510685227571826,0
2016-08-11,-0.2713468747378499,0,-0.595332421413447,0
2016-08-12,0.18671142191385012,0,0.3987374567778909,0
2016-08-15,-0.5340669990070274,0,-1.1654829106409301,1
2016-08-16,-0.22350935015707618,0,-0.4915162858241728,0
2016-08-17,0.19621764452338794,0,0.41936769013595737,0
2016-08-18,-0.09426655551155183,0,-0.21103589704065553,0
2016-08-19,-0.4469409406229543,0,-0.9764035055122785,0
2016-08-22,0.2218930433630989,0,0.47508797898057326,0
2016-08-23,-0.3956378083625599,0,-0.8650663704582592,0
2016-08-24,0.00617594998944887,0,0.006942622153233135,0
2016-08-25,-0.3081576655779683,0,-0.6752185377310554,0
2016-08-26,-0.3251982247890556,0,-0.7121996528928191,0
2016-08-29,0.12335648908246144,0,0.2612457208506465,0
2016-08-30,-0.15878412876728948,0,-0.3510507743092121,0
2016-08-31,0.27400912235218444,0,0.5881893564060838,0
