,spread,regime,z_score,signal
0,0.062365790184002484,1,0.19626930685450542,0
1,0.25545004703668883,1,0.8070875225099601,0
2,0.02178849159423879,1,0.06790382784174444,0
3,0.01336734082673463,1,0.04126368446901514,0
4,0.1485056972343869,1,0.46877119374518955,0
5,-0.13698923198969504,1,-0.43438635047852986,0
6,0.06072645232071311,1,0.19108329404935576,0
7,0.004399014426926334,1,0.012892561839757661,0
8,0.10713427103417557,1,0.3378935077927067,0
9,-0.20001144506612994,1,-0.6337558711504078,0
10,0.29722580598312864,1,0.9392443070829524,0
11,-0.1298939097108582,1,-0.4119404392245321,0
12,-0.08635896570282148,1,-0.27421850761237876,0
13,0.13528319347614393,1,0.42694206544774627,0
14,0.17586466249006927,1,0.5553207375145991,0
15,0.08154892832768568,1,0.25695478376801917,0
16,-0.08954955385557595,1,-0.284311869930591,0
17,-0.2066113443159628,1,-0.6546345214816174,0
18,0.003732937986875226,1,0.010785442236979468,0
19,0.16041927795641664,1,0.5064595699873264,0
20,0.0757771762746548,1,0.23869596066299617,0
21,0.17052869437019771,1,0.5384405082359323,0
22,0.11395966948889191,1,0.3594855203845367,0
23,-0.07639873898208752,1,-0.24270952799772172,0
24,0.03196383398228972,1,0.10009332160194538,0
25,-0.047751099662892316,1,-0.15208328939639262,0
26,0.142233630362651,1,0.4489296346377148,0
27,0.08759924527422973,1,0.2760948413867902,0
28,0.20473162227382263,1,0.6466407920541191,0
29,0.09954454644326288,1,0.3138835646336712,0
30,-0.24579473899617152,1,-0.7785904131323226,0
31,0.13013805788039562,1,0.410665531072921,0
32,0.24767004928345995,1,0.7824756539770618,0
33,-0.05645096250894074,1,-0.17960513289979554,0
34,0.11165392323655493,1,0.3521913378625444,0
35,-0.11490184925634095,1,-0.36451335342740476,0
36,-0.1352969654320328,1,-0.4290328987988661,0
37,0.2737399779130246,1,0.8649473559549447,0
38,-0.20820007730947415,1,-0.6596604467852527,0
39,-0.1091926275033735,1,-0.3464523436859968,0
40,-0.15990247466579954,1,-0.5068719390730297,0
41,0.18779624339827977,1,0.5930660569885852,0
42,-0.12247125189476428,1,-0.38845900849293896,0
43,-0.04128339841654831,1,-0.1316228448263389,0
44,-0.1332178758064348,1,-0.4224557400185703,0
45,-0.0257690473982653,1,-0.08254350319327106,0
46,0.26816786832098205,1,0.8473200978142417,0
47,-0.059425961599276156,1,-0.18901648349645087,0
48,0.250501205152981,1,0.7914319593985996,0
49,-0.010451376583740055,1,-0.034086355482547306,0
50,0.18840726901429783,1,0.5949990244017734,0
51,0.04584801418608514,1,0.1440156502068687,0
52,-0.2973255021986395,1,-0.9416069601246019,0
53,-0.03422790983160707,1,-0.1093029466726574,0
54,-0.06676650887775798,1,-0.21223815917142652,0
55,-0.17755699540743913,1,-0.56272166516379,0
56,-0.16139999596642632,1,-0.511609317995915,0
57,-0.04984643194730698,1,-0.15871183150559168,0
58,0.32014833975233487,1,1.0117592878661392,-1
59,-0.08288956019862748,1,-0.2632431121347774,0
60,0.2976219546152948,1,0.9404975154210028,0
61,0.20934347733610711,1,0.6612303040419111,0
62,0.24426327343623971,1,0.7716983861766901,0
63,0.16990994547364807,1,0.5364831083780165,0
64,0.18618688924028187,1,0.5879748970402319,0
65,0.00034383225244898064,1,6.407348784673689e-05,0
66,0.06354221948572597,1,0.19999091760950224,0
67,-0.03256225843335764,1,-0.10403369152173661,0
68,-0.09781863383484257,1,-0.3104709403818991,0
69,-0.3312549599004013,1,-1.0489421263849943,1
70,-0.1459150983402528,1,-0.462623151584414,0
71,0.015171042659912313,1,0.04696965943183478,0
72,-0.18302086621368718,1,-0.580006512053149,0
73,0.10244466613767597,1,0.32305803574697467,0
74,-0.032000490767629786,1,-0.1022565506569865,0
75,0.023232869486524838,1,0.0724730886467383,0
76,0.09976275313911315,1,0.31457385718665243,0
77,0.1533069321381341,1,0.4839598051040485,0
78,-0.011214606407999983,1,-0.03650081788869344,0
79,-0.13481605980609343,1,-0.4275115633926394,0
80,0.19598357414360534,1,0.6189665153602706,0
81,-0.1561888061053578,1,-0.49512382226330226,0
82,-0.400863212978799,0,-1.2691464539324198,0
83,0.22055689511229948,1,0.69670372869651,0
84,0.24599770848690017,1,0.7771852370473076,0
85,-0.20667953751898177,1,-0.6548502493263771,0
86,-0.11902573726962001,1,-0.3775591913372032,0
87,0.009992178969253196,1,0.030586426897943116,0
88,-0.047922819563689725,1,-0.15262652189554782,0
89,0.12058690677512918,1,0.3804506540515098,0
90,-0.3525330068587125,0,-1.1162548057694388,0
91,0.14633141861775611,1,0.4618929064803636,0
92,-0.5242244675316485,0,-1.659397335155114,0
93,0.2626784746474374,1,0.8299545098405775,0
94,0.2937778874236926,1,0.92833688512878,0
95,0.17287819408019323,1,0.5458731039531346,0
96,-0.035800563203854496,1,-0.11427800441345293,0
97,0.16718914563058646,1,0.5278759120566587,0
98,-0.16432317808500996,1,-0.5208567466305108,0
99,0.03964273254899048,1,0.12438536486412566,0
100,-0.150317308476843,1,-0.47654945600924303,0
101,-0.14137619140007862,1,-0.44826440953358704,0
102,-0.1559928659507956,1,-0.49450396947190534,0
103,0.0908788604962193,1,0.28646983907218154,0
104,-0.6619744571207147,0,-2.0951666941844502,0
105,0.05320350194792002,1,0.1672845898045043,0
106,0.06964143339783674,1,0.21928565980870085,0
107,0.0036745606353457694,1,0.010600766643654844,0
108,-0.19342736958243045,1,-0.612927278989409,0
109,-0.11583793547247778,1,-0.36747464359968746,0
110,-0.02453011805183483,1,-0.07862417478687898,0
111,-0.173305981315102,1,-0.5492736664251427,0
112,0.12125342096407583,1,0.3825591584642339,0
113,0.2638341691793099,1,0.8336105265625401,0
114,0.048286965844446236,1,0.15173122538794961,0
115,-0.2626421692082413,1,-0.8318869243459094,0
