Date,spread,regime,z_score,gmm_signal,minhash_signal,final_signal,model_signal
2016-07-06,0.0257133210894158,1,0.0710644737602777,0,0.0,0,0.0
2016-07-07,0.4810071214701791,1,1.3177685395247574,-1,0.0,0,-1.0
2016-07-08,-0.0768150602610171,1,-0.2096829244668397,0,0.0,0,0.0
2016-07-11,-0.0332325843741431,1,-0.090343610294742,0,0.0,0,0.0
2016-07-12,0.2661952785569756,1,0.7295619843063819,0,0.0,0,0.0
2016-07-13,-0.1951291999380919,1,-0.5336555303961951,0,0.0,0,0.0
2016-07-14,0.4469853562119885,1,1.2246087533901795,-1,0.0,0,-1.0
2016-07-15,-0.0154568765438957,1,-0.0416694416474256,0,0.0,0,0.0
2016-07-18,-0.2016023531248086,1,-0.5513805826359731,0,0.0,0,0.0
2016-07-19,0.0692219302318534,1,0.1902015229980919,0,0.0,0,0.0
2016-07-20,0.1572780245813087,1,0.4313203143126176,0,0.0,0,0.0
2016-07-21,-0.20218233299333,1,-0.5529687071822385,0,0.0,0,0.0
2016-07-22,-0.0677507833444486,1,-0.1848627514804067,0,0.0,0,0.0
2016-07-25,0.0847695601354713,1,0.2327746777338504,0,0.0,0,0.0
2016-07-26,0.2494175314103038,1,0.6836204723318473,0,0.0,0,0.0
2016-07-27,0.5619602688152051,1,1.5394377514645452,-1,-0.4041006273882431,-1,-1.0
2016-07-28,-0.1852705610639863,1,-0.5066602030779396,0,0.0,0,0.0
2016-07-29,-0.4810993760746498,1,-1.3167107377780494,1,0.2446928902371142,1,1.0
2016-08-01,0.2361364337901019,1,0.6472536287968078,0,0.0,0,0.0
2016-08-02,0.2085715638910318,1,0.5717743770549658,0,0.0,0,0.0
2016-08-03,0.207479584787032,1,0.5687842753062755,0,0.0,0,0.0
2016-08-04,0.0627606586138593,1,0.1725090053547037,0,0.0,0,0.0
2016-08-05,0.5572445538386634,1,1.5265249882568663,-1,-0.2801842252483805,-1,-1.0
2016-08-08,-0.1408074289183291,1,-0.3849094399964833,0,0.0,0,0.0
2016-08-09,0.0741055171518665,1,0.203573960012615,0,0.0,0,0.0
2016-08-10,-0.0709289717028438,1,-0.1935653965523645,0,0.0,0,0.0
2016-08-11,0.0552912461054482,1,0.1520559551806834,0,0.0,0,0.0
2016-08-12,-0.2364064858375356,1,-0.646682679264734,0,0.0,0,0.0
2016-08-15,0.3139832327842208,1,0.8604169109050939,0,0.0,0,0.0
2016-08-16,0.2220275905080753,1,0.6086202183084017,0,0.0,0,0.0
2016-08-17,-0.1441201266515747,1,-0.3939804041282861,0,0.0,0,0.0
2016-08-18,-0.2643408180138394,1,-0.7231736076926819,0,0.0,0,0.0
2016-08-19,0.3239775799696012,1,0.8877838402598426,0,0.0,0,0.0
2016-08-22,-0.0534780096229865,1,-0.1457804599723692,0,0.0,0,0.0
2016-08-23,-0.0588579264397782,1,-0.1605119677665883,0,0.0,0,0.0
2016-08-24,0.165710994528635,1,0.4544118167908173,0,0.0,0,0.0
2016-08-25,0.1887100589594184,1,0.5173887936586279,0,0.0,0,0.0
2016-08-26,0.6129108697882497,1,1.6789527664573172,-1,-0.0443193666830942,-1,-1.0
2016-08-29,-0.1638655883263296,1,-0.4480482331427084,0,0.0,0,0.0
2016-08-30,0.3857223966100057,1,1.056856017129148,-1,-0.5966166708855849,-1,-1.0
2016-08-31,0.0292527777677699,1,0.0807563584901181,0,0.0,0,0.0
2016-09-01,0.0682975158840291,1,0.187670253903455,0,0.0,0,0.0
2016-09-02,-0.1201922723859703,1,-0.328460177028771,0,0.0,0,0.0
2016-09-06,-0.4127449297435581,1,-1.1295398031358816,1,0.5512793528934375,1,1.0
2016-09-07,-0.1886785814392749,1,-0.5159921835585155,0,0.0,0,0.0
2016-09-08,0.079793665933027,1,0.2191494811513069,0,0.0,0,0.0
2016-09-09,0.9846761198852124,2,2.6969355468470817,0,0.0,0,0.0
2016-09-12,-0.230095962591219,1,-0.6294029469650524,0,0.0,0,0.0
2016-09-13,0.3782447235103413,1,1.0363803474670246,-1,0.0746857984476189,0,-1.0
2016-09-14,-0.2108942742755792,1,-0.5768241003551705,0,0.0,0,0.0
2016-09-15,0.1162009404988339,1,0.3188413662299884,0,0.0,0,0.0
2016-09-16,-0.3118315623859333,1,-0.8532147021362175,0,0.0,0,0.0
2016-09-19,-0.1439410115125002,1,-0.3934899437443814,0,0.0,0,0.0
2016-09-20,0.1385344231498795,1,0.3799958199046348,0,0.0,0,0.0
2016-09-21,-0.3569061715780394,1,-0.9766398366220108,0,0.0,0,0.0
2016-09-22,-0.2894408221419811,1,-0.7919034633838635,0,0.0,0,0.0
2016-09-23,-0.2234603689564159,1,-0.6112330936607653,0,0.0,0,0.0
2016-09-26,-0.2752981637370254,1,-0.7531774589457819,0,0.0,0,0.0
2016-09-27,0.4529305219579602,1,1.240888048871357,-1,0.0932899206129085,0,-1.0
2016-09-28,-0.2459986869479971,1,-0.672948435824656,0,0.0,0,0.0
2016-09-29,-0.0378812128930752,1,-0.1030726746262453,0,0.0,0,0.0
2016-09-30,0.3882520921411075,1,1.0637829326749637,-1,-0.2567758373044626,-1,-1.0
2016-10-03,0.3620561092752486,1,0.9920520232748126,0,0.0,0,0.0
2016-10-04,0.6618161735376441,2,1.81286726511912,0,0.0,0,0.0
2016-10-05,0.4757944944894061,1,1.303495111586998,-1,-0.5418108642204835,-1,-1.0
2016-10-06,-0.0366044645753921,1,-0.0995766302758011,0,0.0,0,0.0
2016-10-07,0.2476223571498347,1,0.67870485290674,0,0.0,0,0.0
2016-10-10,-0.2725645573704651,1,-0.7456921864282554,0,0.0,0,0.0
2016-10-11,-0.1026339886373199,1,-0.2803813678752482,0,0.0,0,0.0
2016-10-12,-0.1787624644516486,1,-0.4888394673240068,0,0.0,0,0.0
2016-10-13,-0.4918975921436585,1,-1.3462788537176429,1,0.742961793473059,1,1.0
2016-10-14,0.4302649281274623,1,1.178824194810932,-1,-0.1718620640351612,-1,-1.0
2016-10-17,-0.1877289204910538,1,-0.5133917831923017,0,0.0,0,0.0
2016-10-18,-0.061692165714241,1,-0.1682727974195886,0,0.0,0,0.0
2016-10-19,-0.0660163697310775,1,-0.1801135093389616,0,0.0,0,0.0
2016-10-20,-0.1348062871905392,1,-0.3684768687973859,0,0.0,0,0.0
2016-10-21,0.1363170685919073,1,0.3739241691587791,0,0.0,0,0.0
2016-10-24,0.0707470348731914,1,0.1943776267699469,0,0.0,0,0.0
2016-10-25,0.0948424725751877,1,0.2603567376744467,0,0.0,0,0.0
2016-10-26,0.2753881027423429,1,0.7547341506705421,0,0.0,0,0.0
2016-10-27,0.539875427608468,1,1.4789641379403198,-1,0.0725636952152076,0,-1.0
2016-10-28,-0.3087431271802779,1,-0.8447578228101192,0,0.0,0,0.0
2016-10-31,-0.3859309367422693,1,-1.056116633160516,1,-0.0274089653074474,0,1.0
2016-11-01,0.2075545422545779,1,0.5689895269030921,0,0.0,0,0.0
2016-11-02,0.1253483150253589,1,0.3438890804834044,0,0.0,0,0.0
2016-11-03,0.2819242766128439,1,0.7726317687186739,0,0.0,0,0.0
2016-11-04,-0.3205259285768436,1,-0.8770219704767662,0,0.0,0,0.0
2016-11-07,-0.0771111707331544,1,-0.210493746246579,0,0.0,0,0.0
2016-11-08,-0.1759475925878735,1,-0.4811316703053791,0,0.0,0,0.0
2016-11-09,1.6779137920188147,2,4.595187233268642,0,0.0,0,0.0
2016-11-10,1.2268136822593667,2,3.359966502317375,0,0.0,0,0.0
2016-11-11,0.2704853569360892,1,0.741309252011798,0,0.0,0,0.0
2016-11-14,-0.4133399020497167,1,-1.1311689805867604,1,0.408734994278898,1,1.0
2016-11-15,-0.1591944187837882,1,-0.4352574460604084,0,0.0,0,0.0
2016-11-16,0.0156767250863483,1,0.0435818569686688,0,0.0,0,0.0
2016-11-17,0.4772700465381825,1,1.3075355284275485,-1,0.1212806346052655,0,-1.0
2016-11-18,0.0625868734791404,1,0.1720331398062549,0,0.0,0,0.0
2016-11-21,-0.1312599018740845,1,-0.3587660117879253,0,0.0,0,0.0
2016-11-22,-0.5127487418489264,1,-1.4033743228228257,1,0.1330877972176982,1,1.0
2016-11-23,0.2795964572918791,1,0.7662576388504767,0,0.0,0,0.0
2016-11-25,-0.2275136284865067,1,-0.6223318943286784,0,0.0,0,0.0
2016-11-28,-0.4527875091222803,1,-1.2391860282182363,1,0.1354853801367687,1,1.0
2016-11-29,-0.0046049077708187,1,-0.0119541378597838,0,0.0,0,0.0
2016-11-30,0.4005034148029121,1,1.097330004391492,-1,0.2531694582121561,0,-1.0
2016-12-01,0.4101223198889074,1,1.1236688828670698,-1,-0.2986773850765571,-1,-1.0
2016-12-02,-0.4004858377089126,1,-1.0959714570055548,1,-0.3398220848620883,0,1.0
2016-12-05,-0.0064844326336792,1,-0.0171007295468967,0,0.0,0,0.0
2016-12-06,0.1307955449343918,1,0.3588049077339968,0,0.0,0,0.0
2016-12-07,-0.3064694908914882,1,-0.8385320591319554,0,0.0,0,0.0
2016-12-08,-0.0169900023586329,1,-0.0458675093236443,0,0.0,0,0.0
2016-12-09,-0.0898117520385918,1,-0.2452709963163565,0,0.0,0,0.0
2016-12-12,-0.3173021289855116,1,-0.8681944308652841,0,0.0,0,0.0
2016-12-13,-0.1026005028778276,1,-0.2802896758019773,0,0.0,0,0.0
2016-12-14,0.6536728730150683,2,1.7905689472818314,0,0.0,0,0.0
2016-12-15,0.1114449348123503,1,0.3058182773559925,0,0.0,0,0.0
2016-12-16,-0.7814526223565322,2,-2.139150254837205,0,0.0,0,0.0
2016-12-19,-0.0264185821291278,1,-0.071685231252716,0,0.0,0,0.0
2016-12-20,0.1488393935031105,1,0.4082133102948209,0,0.0,0,0.0
2016-12-21,-0.0127384562880483,1,-0.0342257523580321,0,0.0,0,0.0
2016-12-22,0.0196585641302297,1,0.0544850911464133,0,0.0,0,0.0
2016-12-23,-0.0154832076194478,1,-0.0417415424731325,0,0.0,0,0.0
2016-12-27,-0.0724633056749621,1,-0.197766772454432,0,0.0,0,0.0
2016-12-28,0.0727153274445034,1,0.1997672858191512,0,0.0,0,0.0
2016-12-29,-0.4507341048147665,1,-1.2335633127393637,1,0.1527362618471678,1,1.0
2016-12-30,-0.0127165682081237,1,-0.034165817524281,0,0.0,0,0.0
2017-01-03,0.001101224353441,1,0.0036706260029233,0,0.0,0,0.0
2017-01-04,-0.0597598775425389,1,-0.1629817270868166,0,0.0,0,0.0
2017-01-05,-0.1700350537508251,1,-0.4649417151577929,0,0.0,0,0.0
2017-01-06,0.3983344042779578,1,1.0913907312498743,-1,-0.0846369509284734,-1,-1.0
2017-01-09,0.1158129727242122,1,0.3177790170356836,0,0.0,0,0.0
2017-01-10,0.2145048926248696,1,0.5880212599464231,0,0.0,0,0.0
2017-01-11,0.0506127154908624,1,0.1392450117104895,0,0.0,0,0.0
2017-01-12,-0.2860339325487342,1,-0.7825745792568239,0,0.0,0,0.0
2017-01-13,0.2224779344101856,1,0.6098533683607058,0,0.0,0,0.0
2017-01-17,-0.9590882504490138,2,-2.625559381388713,0,0.0,0,0.0
2017-01-18,0.2225853504064627,1,0.6101474992255995,0,0.0,0,0.0
2017-01-19,0.278891367338788,1,0.7643269327646193,0,0.0,0,0.0
2017-01-20,-0.0845727954219151,1,-0.2309254714949942,0,0.0,0,0.0
