,spread,regime,z_score,signal,minhash_signal,final_signal
0,-0.1069097206134588,1,-0.4152782973639086,0,0.0,0
1,0.0915895960065102,1,0.3599223220000671,0,0.0,0
2,-0.1310663171597839,1,-0.5096172045365138,0,0.0,0
3,0.0050724487412459,1,0.0220463671218923,0,0.0,0
4,0.2689443665156208,1,1.052547013545163,-1,0.0,0
5,-0.168495556117774,1,-0.6557898449094092,0,0.0,0
6,0.1482775554962687,1,0.5813061637947139,0,0.0,0
7,-0.0208103877579838,1,-0.0790340357064615,0,0.0,0
8,-0.1267626765299284,1,-0.4928101699401623,0,0.0,0
9,0.0410880670330602,1,0.1626983858895092,0,0.0,0
10,0.0148070320300596,1,0.0600628959605586,0,0.0,0
11,-0.1162452129059358,1,-0.4517362536451936,0,0.0,0
12,-0.0341694759957834,1,-0.1312053663307728,0,0.0,0
13,-0.1010840322600716,1,-0.3925272002988573,0,0.0,0
14,0.1041763175103825,1,0.4090773240006237,0,0.0,0
15,0.380858971196524,2,1.489607817288922,0,0.0,0
16,-0.128000270055038,1,-0.4976433516534405,0,0.0,0
17,-0.1355273748742041,1,-0.5270390010551278,0,0.0,0
18,-0.0613832831232166,1,-0.2374836170555701,0,0.0,0
19,0.2603182519534899,1,1.0188593945390436,-1,0.0,0
20,0.2696344001598077,1,1.0552418062399898,-1,0.0,0
21,-0.0213828414438607,1,-0.0812696426566788,0,0.0,0
22,0.2313507052449772,1,0.905732253689054,0,0.0,0
23,0.081306902516728,1,0.3197652549746425,0,0.0,0
24,0.0084250353719332,1,0.0351392446029566,0,0.0,0
25,-0.1484709414965512,1,-0.5775875925227365,0,0.0,0
26,0.0380878036610361,1,0.1509814386281696,0,0.0,0
27,-0.0669868072991517,1,-0.2593670949726365,0,0.0,0
28,0.1470241267075292,1,0.5764111405276074,0,0.0,0
29,0.1858197061484602,1,0.7279197589112768,0,0.0,0
30,-0.053839955159771,1,-0.2080246113073336,0,0.0,0
31,0.0125758317357268,1,0.0513493755336685,0,0.0,0
32,0.0009800025103231,1,0.0060641113290483,0,-0.3234743553195787,0
33,-0.0939183390384116,1,-0.3645429738632673,0,-0.3234743553195787,0
34,0.0532362917831285,1,0.2101409237822482,0,0.0,0
35,0.1358230492729425,1,0.5326675029539859,0,0.0,0
36,0.2759986512945352,1,1.0800961558943722,-1,0.0,0
37,0.3138990715501943,1,1.228108903528115,-1,0.0,0
