,CDW,CTSH,AMCR,HAS,NKE,APH,STZ,EL,WY,LIN,GRMN,APO,BLK,HPQ,ECL,PAYX,CRH,ARES,KKR,CBRE,CSX,ACN,MSI,IT,TEL
10,-0.4177963494106883,-0.3824911577398983,-0.0860285087008633,-0.2526559386304335,-0.3684638876820015,-0.5201170224722801,-0.1430288651156775,-0.3578457914835616,-0.1296696679319547,-0.3995574174690207,-0.3475937183682477,-0.3931960335286782,-0.3371285335049461,-0.3857382865937345,-0.2676042703135585,-0.2659472931100179,-0.2821531114205161,-0.340090392455841,-0.4248575572051867,-0.3032911358976244,-0.1886957161372628,-0.4429093878061244,-0.3342533486157837,-0.3653306977335837,-0.501352168987255
11,0.3532504915714331,0.2247758700972292,0.1657307624265497,0.1689315670361896,0.2690528947525875,0.4081760717179926,0.057267367316288,0.2209507232198926,0.1559434085303271,0.3420029179176517,0.3079234813369695,0.2901519190021872,0.4203782310653062,0.3241805492861956,0.2378560366044702,0.2716739979600341,0.354979546517593,0.3102249385597256,0.3737748975986621,0.1824578168882995,0.3544911587303293,0.3488974704759989,0.2751211981084445,0.2938833752965093,0.3754968505752064
12,-0.3748834397392611,-0.3845696980476205,-0.3249592292052576,-0.2996522040619699,-0.3823423793505146,-0.3649282078077438,-0.3483378856526552,-0.3697622200170208,-0.4294848995324403,-0.3253249051598474,-0.3424516862150323,-0.268712870587924,-0.4234225801895088,-0.2182617729837961,-0.4691368902227399,-0.531735977351248,-0.2647864315844181,-0.3044583305004312,-0.3132410118521999,-0.3187081910521098,-0.2950763809437346,-0.4910589746210635,-0.4079912967679059,-0.3474771352955423,-0.2665359007527417
13,-0.0123619407010753,0.0051666735961675,0.1525631956348563,-0.0967984317345119,-0.1049667786558938,0.0279102214257054,0.1411065325695858,-0.1489549958365001,0.1588767707194892,0.2011300179557758,0.0511736469901766,0.173471775080987,0.0865537470653156,0.0300713721016445,0.1472840846993316,0.0961840030450298,0.165723626772366,0.1311664459095198,0.0530969180638854,0.1783783198748241,0.2810864520680258,0.0513635108734177,0.1385770841772046,0.1216915689683849,0.0519713059631447
14,-0.32987776865801,-0.2287287555188799,-0.1845097632810166,-0.1640735304897519,-0.240087873588448,-0.7408311928991284,0.1382734089610289,-0.2003371555547915,-0.1475690615667088,-0.5545552458110788,-0.4924550231541422,-0.4536646009111093,-0.4668446100277004,-0.5336561840704251,-0.2392963085754111,-0.092931005684085,-0.5438508102914147,-0.3286585269068912,-0.4359800277592195,-0.3793639558174115,-0.5562805633707663,-0.1618519420744549,-0.1393207792422265,-0.1965527823650104,-0.881096532794331
15,0.1452065549235239,0.111913623062596,0.3411111578663144,0.2433620310012731,0.1641962881657077,0.0855720658635558,0.4519624039841204,0.1423643504718047,0.4931181243897576,0.0633799833375604,0.1833034817557156,-0.0890137729498235,-0.0820388480726788,0.2053779075229858,0.1778855142436568,0.1388508592874255,0.1646527717344762,-0.0905651923958449,-0.0925938648105665,0.0792519965489911,0.1464877912096708,0.049297391812738,0.1357261094009875,0.0430046516932679,0.0976522546643281
16,-0.0712713661259824,-0.0838355556483677,-0.1310874972107939,-0.0984119590188679,-0.1149221146149051,0.0138637599240818,-0.2284004813817391,-0.0807824911876626,-0.1766364499015744,-0.0384724982825352,0.0356559012904829,0.0291485494512654,0.0098129292631074,-0.0145867978167007,-0.1674120643231012,-0.1356454755138907,-0.0708727814143985,0.0239320215729168,0.0098034593988335,-0.099743833099124,-0.0134773256650097,-0.1216520763560004,-0.1198365122217662,-0.1531226040107777,0.0078380908827037
17,0.1556317390081135,-0.0226510811859175,-0.0020109928501941,-0.0278752778990353,0.0846710720882444,0.260553331683623,-0.2294732550932675,0.0237603211924031,-0.3210521478937039,0.2754653752546254,0.0965427523902246,-0.0800306833169125,0.1860469098068564,0.109353851552413,0.1282029190206937,0.0390186855113704,0.2762509442492595,0.0124796896477427,-0.0199637295049338,-0.1669527901160271,0.1824264178730741,0.1092231106807087,0.1275493419821602,0.2051334770259761,0.2588889243623996
18,0.0226354490831664,-0.0912181377590837,0.164420082426818,-0.0087612898519184,-0.06478124388041,0.0606558490809617,0.0481510259659271,-0.1401957415835787,0.2744835710625025,0.0551991850983508,0.0673780732067157,0.1523076347843994,0.0445650636073034,0.2691293355118426,-0.0823232378009861,-0.1463899432865611,0.2743662971276431,0.0280497483189238,0.1276848046114402,0.1250983336455778,0.3406216611144529,-0.1053597874768926,-0.0756387012030266,0.0049419984459828,0.1729445744962698
19,0.6668878205390292,0.6301304867878181,0.5172065631631908,0.7053446345179215,0.7863300447362541,0.785254335350201,0.4007049895319867,0.7794654731802568,0.7759918036065586,0.4243745296270864,0.6280447759257373,0.5383714136574793,0.6660915479348661,0.5832807940326515,0.7065258771323178,0.5922950811556199,0.6193088873356091,0.5722356026058519,0.7114287496298635,0.7940631164204522,0.3896162118690635,0.6208423017259659,0.3972781904486071,0.5473718570482494,0.8047981574018528
20,-0.2057124030526531,-0.072239745446295,-0.0858848689067631,-0.1033865500427309,-0.1323813385274752,-0.2123232136359392,0.0637282897289655,-0.0310350062854381,-0.1362222888752672,-0.1834633324182712,-0.1499958731279537,-0.4363925038960021,-0.403007559552028,-0.3374221296053101,-0.0193798950172966,-0.0089331551398919,-0.4141894630949722,-0.2980716567340377,-0.4948813653058128,-0.3061796876740988,-0.3524752459691261,-0.1824873983710657,-0.0509214387194856,-0.2444894701366711,-0.3185249844473835
21,-0.1614616632182722,-0.0977036172489037,0.0775768368150233,-0.0519619353871938,-0.1105150191194072,-0.1351370116660137,-0.0020877968995246,-0.1531833577810742,0.0938397216322767,-0.0240961739700612,-0.0365417171336913,0.0802961135560045,0.0356512396354428,-0.0755007549199232,0.0127598746323879,-0.0542815586813476,0.024387886170891,-0.0313764173384572,-0.0125698639882168,0.1256921106042015,0.1244923950997311,-0.1548839165034901,-0.0955882443414461,-0.1408250013302564,-0.0815147723895555
22,-0.6309243114575271,-0.4358864875437853,-0.2744677342405551,-0.4437599668696911,-0.5664992336619368,-0.5546072819621499,-0.0813265411190154,-0.4511889040575493,-0.2481225713483629,-0.5213077543948473,-0.4813632958312199,-0.7400292996248313,-0.9444050513519848,-0.5856408782844489,-0.4179341441764084,-0.4457141003364366,-0.6745477197868527,-0.6299813088497719,-0.8918231859580258,-0.5896736500910186,-0.5729884337696723,-0.6735631925566898,-0.3556103139748053,-0.5976419964053346,-0.6046354922647879
23,0.11313489161318,0.1185350274373617,0.0323449436733118,0.0960034391075334,0.1926640784312471,0.066779690608466,0.1151455926488834,0.1399068430163476,-0.0537809648937253,0.13041183313266,0.0945031236909282,-0.0283346389986871,0.1025696735977053,-0.0038344058861795,0.1915697245246337,0.1870524896080979,0.0003958324447679,0.0083572786781823,0.032061887876082,0.0006337125908557,-0.0080335347720938,0.2243372793633361,0.2008537918765193,0.1367627769795156,0.0080259203185057
24,-0.0442237813471184,-0.1327538765814612,0.0223475930293984,-0.0333185025876436,-0.0766788861798156,-0.1007896654662016,0.0023753305060721,-0.1227427482248122,-0.0014570023698987,-0.0554731688732177,-0.1069280979914368,-0.0354932480736999,-0.0884546057261697,0.0233786549661529,-0.0839910226170662,-0.1381799288272413,0.070396816678084,-0.1089640122176516,-0.0624534913454743,-0.0169668472560821,0.0388835100619744,-0.1364411345827971,-0.0915547772158196,-0.0341465140307941,-0.0339973620027402
25,0.1843081125259391,0.1759179967158269,-0.0081755717488213,0.0708827367112633,0.0206365685589235,0.1761214195197031,0.0534039120802017,0.1060786171718298,0.0975842737884857,0.1176186476553975,0.1108769459939703,0.3289255217066002,0.1977599402646857,0.1735118871111721,-0.004223366205735,0.1147858747708621,0.0947755584840414,0.2468623138802271,0.2842121925588968,0.1925096654460586,0.0685341376042331,0.1658687017220728,0.1007057047934917,0.0917678701167854,0.1755827045536609
26,-0.2540992804215343,-0.1724220245165842,-0.160082522230066,-0.1166940911067917,-0.1423648483777576,-0.3792447088309008,-0.0889093122423027,-0.1239889566913461,-0.1793804378005583,-0.3474142413856602,-0.2716526216084173,-0.2451016767042515,-0.2758195017573339,-0.3545782071061929,-0.1534093245459799,-0.1233367930454335,-0.3155044949138558,-0.1846917480172633,-0.2435152676167551,-0.1723241367386284,-0.3779488132011728,-0.2009890071602478,-0.1643631152799828,-0.1642425276080407,-0.4167426683143899
27,0.0903477096730424,0.1063906321631303,0.1180042322325592,0.0260319857199596,0.0869090245881592,0.1844400846648921,-0.0018716134051498,0.0476801270629024,-0.0207153317934723,0.2565908889658927,0.1485265185917049,0.1587736060825741,0.2529555155540512,0.0567751482763074,0.2503957785573,0.1649948114791739,0.239941583761603,0.1432284319733687,0.1514601305431448,0.1894611422000519,0.228899829849727,0.1485886670186187,0.1518330720149385,0.1996545692086996,0.2029719395776872
28,-0.3500622370250923,-0.1945024687964275,-0.0966695633406449,-0.2030288397188765,-0.2571852762921044,-0.4344977882268273,0.0820464110831175,-0.1777988601747938,-0.0682726435895038,-0.328891675999007,-0.2764207646272457,-0.4423026591507882,-0.4485579989973821,-0.4248113650448608,-0.1239079280789165,-0.0701315403891083,-0.4540875811155336,-0.3076633866672052,-0.516531936081216,-0.3256627313627014,-0.3840964232843515,-0.2649648808653985,-0.1270128269390318,-0.3058948459379524,-0.5225205884238724
29,0.3268209756783832,0.413417407045618,0.3751885681892778,0.3025133730108571,0.3796926387829008,0.3700810035412533,0.4891266867828876,0.3757820266458917,0.4996758921333697,0.396268808461346,0.3650296686814374,0.2009340255249959,0.3254988374739291,0.2208806720335864,0.523073771904794,0.543526099602117,0.246958108941481,0.2764569671856194,0.2159831410276653,0.3380730438553401,0.290148252085516,0.4594343018127469,0.4475753708919773,0.2951987730704658,0.2787903916926179
30,0.0125780613554011,-0.0644300325370824,-0.0882486549485169,0.0679262134183906,0.1835053757891124,-0.0311305171446988,-0.1873380393903873,0.0419006358118468,-0.0723472357009855,-0.1396332843592079,0.0341720086238031,0.0949676049195736,0.0843321704962985,0.0634470386829761,-0.1129393094037289,-0.1861751131886279,0.0735609193203666,0.0577209368699122,0.2401905347033948,0.0416168975052582,-0.0347894452026634,0.0767672819265185,-0.1121296135746685,0.0931618390667635,0.0459992303595746
31,-0.2041229896344703,-0.145147439593399,-0.1848603255075651,-0.0696030640947834,-0.0396362670607104,-0.3403826183358841,-0.2028030503246594,-0.0737227253148627,-0.3295842335959304,-0.2484894199980937,-0.2213539474798872,-0.0790588568858963,-0.0767791302020806,-0.3429163438278351,-0.0500966112883353,-0.1442714001182904,-0.1698716337641121,-0.1250595739975981,-0.0327244693962438,0.0163153363688043,-0.306108261889268,-0.1159094342209152,-0.1569962343893867,0.0131806861463992,-0.303829205100895
32,-0.0898443743108227,-0.0065250137942614,0.1089858259806938,-0.0280890980481741,-0.0799981539479001,-0.1665993956974007,0.2310053224124993,-0.0926300449969943,0.2027829274349507,-0.106544377690981,-0.1300469555727143,-0.0579350664340788,-0.1427492568599248,-0.1550809298144076,0.0678828596837532,0.0770083752094687,-0.087991386894108,-0.0665358807885374,-0.1066149868061384,0.0839836218121845,-0.0751126080640372,-0.0534353379413431,0.0259033951757568,0.0079705409793764,-0.1812259268631538
33,0.0488934535629725,-0.0130518895759884,-0.0297601863577927,-0.0309856201940873,-0.0311826833885029,0.1034038590307921,-0.0976367317813965,-0.0287426343051546,-0.0283335808735807,0.0402233910848311,0.006320690843598,0.0715986224363473,0.0300561415200799,0.0992553902833174,-0.0802808389046968,-0.0677311568895922,0.094314687029746,0.0713860712316992,0.0808461976376519,0.0014292076456369,0.0684502547228325,-0.0114580611944648,-0.0279134990972519,0.0025568161966383,0.1262095603183024
34,-0.2164648890209062,-0.0912154511779174,-0.1299733989315038,-0.1716647074657982,-0.2791395602549545,-0.3337353768544724,0.0510084623827011,-0.1789570982979933,-0.263835341685231,-0.1081945952821486,-0.2606866122700505,-0.2834678810276386,-0.2410377113518302,-0.2896598748169389,-0.1160053727806869,0.0131421141890566,-0.3848701975556964,-0.2648860569603521,-0.4442355857057267,-0.3014970938014148,-0.2548278675483363,-0.1689789352146519,-0.0263943778496038,-0.2725726984490737,-0.4262163010678279
35,0.357144510385375,0.3870869509993178,0.2361550720312328,0.2547813470309428,0.3143253687477279,0.4666753621909091,0.3794579045164854,0.283898447276502,0.3991689131889257,0.4068064303691471,0.3094183998304045,0.416545015634158,0.2745602497807066,0.4007044870099485,0.2974977678442063,0.302259463058174,0.2599330954327126,0.2771651451812411,0.364319834088482,0.3946933099912771,0.3176407131041736,0.3731455902970259,0.3375375964851386,0.2615215064946889,0.4861974321195269
36,-0.0940517101805958,-0.1238614563169726,0.0257212559149547,0.0666703693787521,0.03033604382452,-0.1776145084527853,0.1075693725967609,-0.0688787259049606,0.0251186170673083,-0.0862789196072754,-0.0899097915678428,-0.24267615219944,-0.1919224815507076,0.0603024606788297,-0.1081823781251166,-0.1876141953313451,-0.0478791220171969,-0.2900797395283366,-0.2442118839369324,-0.1760300604159294,-0.024686197216986,-0.1359592982031393,-0.1202151134500724,-0.1443487929660011,-0.1139881253337621
37,0.0410137514265919,0.0777585871759806,0.4015519229812743,0.1778876545144273,0.113456538474247,0.1476136712976035,0.3896035620584469,0.1106325357212108,0.5274189713597884,0.0771045543732599,0.1159084643327872,-0.1620597784534827,-0.1005433978304478,0.108748526028754,0.2966689657226887,0.179789866231097,0.1790537226370871,-0.0711060981547182,-0.1818649074614819,0.1462638343121104,0.2113727590594047,-0.0267345967554508,0.1059621745483553,0.0502249678795997,0.159079683132575
38,-0.2356846729594054,-0.2657895730416491,-0.384072750419864,-0.2222746270064289,-0.2449026520779632,-0.2975723300985076,-0.3468511868743328,-0.2076246824104647,-0.4510805724136705,-0.3369380325360757,-0.3013780997056737,-0.2418603362413543,-0.3366546219425977,-0.2290774000387559,-0.4253995434991346,-0.3964564708670487,-0.3152622057874661,-0.2255183850535145,-0.2110592118632778,-0.3754135817837726,-0.3932092560017328,-0.2909675346612514,-0.3055345668423267,-0.2525916083428799,-0.2969498374356188
39,0.0590644897016577,0.068073069789909,0.1683286226560572,0.0622236767633111,0.0579837667793582,0.1760301376121875,0.2758916006324879,0.050099436044198,0.2367965302057509,0.1591236482057971,0.1066201895456446,-0.2279013790088649,-0.1740893245895773,0.1421273740799648,0.1056166403000618,0.0904225978725941,-0.0071199542241421,-0.1302512566378457,-0.25421493324902,-0.1676219350666716,0.1326330600777346,0.022802763507389,0.1325461139367611,-0.0717601333418274,0.1249295466983081
40,0.1531002358743469,0.0725314359750517,0.1244034423492931,0.0818869388965578,0.1525583914938687,0.2901333857916894,0.0132866167784588,0.0596185988611091,0.1850511058983374,0.2166761411980055,0.2266364236571184,0.2062616405148767,0.1831738954622818,0.2793243787811914,0.0976795425661679,0.0181132570162446,0.2889438516934993,0.1686630815204367,0.2610019757039077,0.1745545204401092,0.3050265084679775,0.1354612154449508,0.0836298750462029,0.1533675561714606,0.3556965774261161
41,-0.1247431177123051,-0.0806983710217226,0.0736081969720145,-0.0252634911326729,-0.0564635814004874,-0.181768946545544,0.0798366879347381,-0.112066513123171,0.0533805345192446,-0.038945046175629,-0.0760322716976869,-0.0607169222017375,-0.0173095493914493,-0.074966488199827,0.0147599541462929,0.0062472847987318,-0.0324109652439185,-0.0655684134867795,-0.1392218125706721,7.134777070106215e-06,0.049088674748767,-0.0938956621344807,-0.0459626427670905,-0.0848967727344636,-0.1801969970653128
42,-0.1869081388313546,-0.2247007338923408,-0.2769193574947097,-0.0738824677916487,-0.1440034404989535,-0.2600078682181352,-0.2818759912576212,-0.146293443538123,-0.3633610884457183,-0.3068186480297359,-0.2738775551167384,-0.1880752769121039,-0.284364959564459,-0.1345285427821642,-0.3453094629983775,-0.4182860346723084,-0.1881774590102122,-0.2810755534969125,-0.1553082408676025,-0.1906775497329218,-0.3389897025338605,-0.3037416938900004,-0.3191014926973102,-0.1866841557825686,-0.1574935573362097
43,0.0648586117072302,-0.0339139373538802,0.0809966166702266,0.105686478036334,0.2106994895115252,0.1410866276342909,-0.2413892969644881,0.0450746923614642,-0.1648904085619653,0.1609336612189838,0.1486086571871547,0.0078766799418724,0.2908955852485241,0.0939518413880794,0.1822999551871839,-0.0198378654732981,0.3058556363847654,0.0453953550842695,0.149879838750897,0.1053597552989163,0.2155470856928232,0.0615479897356614,0.00026482610569,0.1840883225609141,0.2244655969905323
44,-0.0150416496030956,-0.0460428672160964,-0.024529887587992,0.0012134537352241,0.0698076679288794,-0.0510995344688668,-0.0269074779856082,-0.0055559736254128,-0.1728565927589468,0.0462575148698358,0.0227535852638137,-0.2911396022734095,0.018871870137241,-0.0192735769953851,-0.0123254931268372,0.0739245792627426,-0.1219345274021303,-0.1701195538735736,-0.2476224512935802,-0.3594736424238261,0.0463179623420162,0.0370062310719703,0.0431278959534647,-0.1415828716644768,-0.143954959067924
45,0.2992814472246787,0.2204820295515451,0.2872394063221747,0.4336897552488424,0.6070590075749188,0.2487776839257806,0.2175008318649786,0.4492349212989654,0.381435333343829,0.0871325294344644,0.3394450838550638,0.043364820816222,0.3531469312904591,0.1968277439495117,0.4307586654234226,0.3173496348925009,0.2734605716360495,0.2029170439595703,0.3196584391833549,0.2597042666326025,0.1733011115939658,0.412093725827468,0.218294769551623,0.3553512418842809,0.2237130304633465
46,1.4274101327362256,1.5036483070075015,1.5764248924614386,1.2345755409503545,1.4396976895096132,1.950356083296913,1.5882234488846954,1.4003339779297774,2.2181524823714494,1.5994331442997296,1.703900589950082,1.191586775174745,1.4470600204400872,1.440889011114405,1.7866927700089383,1.7669610648340857,1.38131370354993,1.2390374015363728,1.2176261513968225,1.505807789727112,1.6665890545287274,1.5546957711368974,1.455472909251223,1.1163329376188178,1.8203968432924196
47,-0.8223550005588813,-0.826438858050443,-0.7109266567290138,-0.6782621365920048,-0.7133960363642554,-0.91033415735278,-0.868116081170853,-0.7282999734727341,-0.8542529242455251,-0.8826338856949034,-0.7221401478202849,-0.5423781671176721,-0.7316382652195349,-0.7307200021596411,-0.8716471150049758,-0.94615073281538,-0.6054246307024548,-0.5089664605541182,-0.5260392580509292,-0.637880708224738,-0.6974090122511009,-0.8341313174270596,-0.8238257226271961,-0.5703862840765237,-0.8320074862428305
48,0.7632764795365403,0.7836396958519904,0.8178257606864591,0.6158389050786233,0.7277457393379624,0.8381018017774561,0.8612429479741327,0.6603384882190868,1.1963709505218736,0.7935819855992253,0.8331816522607174,0.9091927112850644,0.9595235365812884,0.707435836598389,0.9279821851781412,0.9749887201914306,0.784247269067718,0.8231987498864716,0.9059538569180872,1.0243876856723346,0.9400368792207556,0.9354023861019664,0.7997907457604347,0.7390838431118776,0.7788586756287159
49,0.0092654378381392,-0.0411050412455603,0.0530561470459363,-0.0235743172567382,-0.0102610616385584,-0.0901905466425577,0.0516920657885182,-0.0998186111891281,-0.0636182672615825,0.105721721839258,-0.0147752035103027,0.0505641706371941,0.1723986171566915,0.0239481415799515,0.0633963450253312,0.0627574975799146,0.0963836137802125,-0.0159406578623126,0.0289100990182532,0.0080661715508142,0.1936905689254612,0.0773346325160321,0.0784407742648673,0.0687179688553919,-0.0911299775785242
50,-0.6737252449808864,-0.6631656833739467,-0.362729826250111,-0.3705906688830541,-0.4791338528128782,-0.7992453589208947,-0.4469935083328733,-0.5282175539722848,-0.4508433484558001,-0.7507177663826826,-0.6002508046667968,-0.564447410247286,-0.6656250842623472,-0.5893646515499148,-0.5617013556132779,-0.7179585488000592,-0.4318477774552077,-0.5488014086287819,-0.5427740227004061,-0.3756065309494524,-0.563227412472747,-0.7585147821209358,-0.6820427203601744,-0.4502962257099394,-0.6745548284743967
51,0.2808416421582499,0.163273820294221,0.1959880477826487,0.2117994438521469,0.3478767148423784,0.2211559167190246,0.0313827082252446,0.1974237133498222,0.1532804379977389,0.2510208107420218,0.2719542058966455,0.3052585618714176,0.5453447542907701,0.2233720898409896,0.3081598951955039,0.2700826773560775,0.3415529955143743,0.3190763687335268,0.4089326933539139,0.2990379348407683,0.3772161528024257,0.3934921097225384,0.2342489595190895,0.3579337708592717,0.2139473903550854
52,-0.1171024065853282,-0.1839865045722632,-0.3140947441832222,-0.1163093572704549,-0.1714417990304471,-0.3082524770884488,-0.1394206949411925,-0.1827807784960484,-0.4237782561049436,-0.2315272269524568,-0.3142266158380613,-0.2551478380599112,-0.3289481678279096,-0.0785668210505752,-0.4082697738242132,-0.3429863861739177,-0.2936633097463393,-0.310926252393472,-0.2681851869509454,-0.3864038814395831,-0.3437579705669219,-0.1975672893372703,-0.1987922497154637,-0.2326449410472763,-0.2846204988101846
53,0.0339912821975546,-0.0390388120400793,0.113724505132962,0.0353934223778767,0.0741239726284801,0.1469218338779807,-0.0178524374047588,0.0069846833951637,0.1845293146774931,0.052861699532291,0.1364396748273748,0.0330159383469119,0.0543043718408183,0.1368017274831219,0.0358620472334078,-0.0191810919819342,0.1802128547497407,0.0686269398748523,0.0826746353481701,0.053229680102007,0.2072008063555223,-0.0010466410468176,-0.0296464010196448,0.0226401809666261,0.1893546268152317
54,-0.6286269021616936,-0.6311988804090405,-0.62536370552297,-0.3945900858189061,-0.456357832315887,-0.8423169620711572,-0.6722080810994774,-0.4951863830291766,-0.8612886079097957,-0.7702936152554745,-0.662835459685893,-0.5329441155236796,-0.5909404411712676,-0.6300081336058346,-0.6810241006476717,-0.7674879994965671,-0.5719876620604786,-0.5716075902926375,-0.4849486907006929,-0.540382328622705,-0.7453213312147725,-0.6543364294734173,-0.673546921959616,-0.440464641652684,-0.7508163300292933
55,-0.3328789069212275,-0.4003708570248333,-0.441169161671274,-0.4108639289291778,-0.4520365187138083,-0.4101030143473451,-0.4665061440881056,-0.4103285463699357,-0.6168619448931353,-0.3166188415366101,-0.4161256120888332,-0.3709770352477245,-0.3837849627955849,-0.3149049645313054,-0.5234357363799086,-0.4488474445540895,-0.3501964819864938,-0.3264229216191774,-0.3977973486411981,-0.5707273339828499,-0.362125777333016,-0.3892890049551944,-0.3298491753450771,-0.344498597374879,-0.4265411881237337
56,0.3885481993849561,0.3083802114791907,0.2910853227366288,0.1336125925448001,0.2583206205885417,0.5388345967086258,0.1999515715183772,0.1797009443929118,0.2047709429129159,0.6258719671508094,0.4242730067546066,0.3270386308832289,0.5028027967980043,0.4135196655837887,0.4227333292485364,0.4283339818042054,0.4740311002348136,0.3275760000325047,0.3221303873544589,0.1785099671861559,0.623112487175468,0.4815564357867532,0.4833692370589996,0.3794654863244133,0.4945206722577278
