timestamp,BTC/USD,ETH/USD,SOL/USD,ADA/USD,XRP/USD,DOT/USD,LINK/USD,AVAX/USD,DOGE/USD,LTC/USD,ALGO/USD,ATOM/USD,XLM/USD,TRX/USD,COMP/USD,NEAR/USD,UNI/USD,XMR/USD,ZEC/USD,DASH/USD
2024-05-04 00:00:00+00:00,0.015289551764274054,0.004181571528468218,0.016082066588432007,-0.00974717910028126,-0.0031064988410337635,-0.01681483877675937,0.01480028493300325,0.04963321606705296,0.09155592169925146,-0.002566767894581695,0.003898640415657323,-0.008033736587245367,-0.007801563066128975,-0.003657027519838591,-0.034398078882293646,-0.002037253323942571,-0.007669966191073473,-0.016023532172151467,0.0021602946401081224,-0.02283397303850856
2024-05-05 00:00:00+00:00,0.0026914088148557117,0.006317843284402019,-0.0023306838079868337,-0.010569724839324848,-0.0012641868906310893,0.02488466487848077,0.0037681998027353234,0.0008022463326378254,0.005418710847506776,-0.0042926416563114364,0.019675460695044437,0.07204205715315223,-0.00013520029944930518,-0.009506938815930937,0.005873224690813702,0.08793350571618676,0.00819676720417849,0.08716017544240032,-0.009540401937730774,-0.0007188211642928327
2024-05-06 00:00:00+00:00,-0.014239110272874746,-0.024037696005101087,0.04744608453885978,-0.00833356421872434,0.01977856376104166,-0.02543226772565855,0.008189883726479318,-0.008051573287548523,-0.028328058548500384,-0.0071543416050376465,-0.013726910889877295,-0.015113800857057685,-0.010675225981841771,-0.02062857532493022,-0.019127691492763495,-0.025263079437866445,-0.01619361109958307,-0.02921293139668182,-0.003491928471864303,-0.0004452436069788192
2024-05-07 00:00:00+00:00,-0.013335475385071295,-0.019077201455278282,-0.031784590515525596,-0.02888370458121259,-0.028806257974626708,-0.01775500600313044,-0.034489650559505626,-0.05000351113325521,-0.04315091375710797,0.000866175887849037,-0.016378892084039632,-0.02898178228900659,-0.01596110730945433,0.015587945872878739,-0.018069579329906754,-0.025777480502037847,-0.010762918373190069,-0.02489562055625866,-0.016755242063465566,-0.018323128960230126
2024-05-08 00:00:00+00:00,-0.01867142619023483,-0.010799703494065506,-0.04053770729817692,0.022325131107396777,-0.014894423251931275,-0.001559538177803253,-0.006582893691257017,-0.03605293134372973,-0.04628473672533273,0.009846233393358437,-0.02097867899335461,0.016435746542952025,-0.0072748540460312846,0.019010932497429633,0.007125074674413032,-0.04537749053040237,-0.008285276597504446,0.03404551283259251,0.042652243891707804,0.028785150810680196
2024-05-09 00:00:00+00:00,0.030266993551137523,0.02109874890807165,0.07153659751793057,0.026519620529133037,0.0073021855225138205,0.00898043182789743,0.022659726907668445,0.028660233472669366,0.060721550645665555,0.01688060000110435,0.034878999117605516,0.0039766288452715865,0.009965102829252412,0.02679786044781589,0.035054596284338484,0.0942812975205716,0.02305461058613324,0.00545001727469839,-0.0012790451541201608,0.01807419780032679
2024-05-10 00:00:00+00:00,-0.03645722753223231,-0.042621334332273046,-0.04432970043510084,-0.03396709865951867,-0.03629939119117939,-0.04346083013329119,-0.04791104008371352,-0.03958607669406468,-0.055362024401568885,-0.03467422403874546,-0.052485848418436495,-0.05240582747198829,-0.01910785236680885,0.01029847608102779,-0.06844216013755797,-0.030679751125675423,-0.05337884481221348,0.0012824866908146195,-0.023743830744336523,-0.030250544969485867
2024-05-11 00:00:00+00:00,0.00017105319467112493,0.00018901415428633194,-0.004529241890415862,-0.0217157527771117,0.007081466112783955,-0.01335372369101721,-0.019443561690953938,-0.006254674150890785,-0.007420963084621078,0.013374812379647969,-0.027285466036972243,-0.01843450772735613,-0.004933855908547243,-0.008967751194166245,-0.022456172362873273,-0.03278982282299084,-0.011595152534353888,-0.007339899018732544,-0.018074108938985034,-0.019054134280843554
2024-05-12 00:00:00+00:00,0.010463933395517492,0.006528225291852968,-0.013572675637212395,-0.0017259963007089795,-0.013251551880713803,-0.006721650554014453,0.017605815652039565,-0.009908503224818371,-0.01121485240302102,0.0013522652500137541,-0.008942943259579306,-0.0022030722316892645,-0.00976943347401776,0.00802590243253399,0.014903405502574948,-0.01782168467632775,0.0049656057199292235,0.011177519891689072,-0.005352376738591953,-0.025792339169399353
2024-05-13 00:00:00+00:00,0.02356917775345778,0.006743632399285095,0.027370708753065125,-0.003458662627959792,0.011372019429769575,0.007157148116854941,-0.01090377546515065,-0.02258258920013325,0.050095690811225085,-0.010248901219390183,0.0038907263831542338,-0.011088757545983121,-0.007322880199507805,-0.014235228401620252,0.014684551682921317,0.05377715600355736,-0.009384399881640146,0.016978589407338686,-0.008533624658678173,0.009608074627863082
