timestamp,BTC/USD,ETH/USD,SOL/USD,ADA/USD,XRP/USD,DOT/USD,LINK/USD,AVAX/USD,DOGE/USD,LTC/USD,ALGO/USD,ATOM/USD,XLM/USD,TRX/USD,COMP/USD,NEAR/USD,UNI/USD,XMR/USD,ZEC/USD,DASH/USD
2024-04-24 00:00:00+00:00,-0.03257088597952434,-0.02553426580345521,-0.04604292299753985,-0.051659677287042446,-0.03304127671418822,-0.045120435280469544,-0.04472868630942771,-0.05226970252117793,-0.05590488490923984,-0.02246751267302722,0.0886872182027427,-0.034580759324619334,-0.02628619223929588,-0.0004062599412926698,-0.04429086090821929,-0.004362374229425196,-0.03091317811412052,-0.022551402955113597,-0.047394141564678346,-0.03767507428444741
2024-04-25 00:00:00+00:00,0.0030718984495457474,0.005350698759359625,-0.019552167837149064,-0.009044072659940299,-0.003382104686927798,-0.00885089933542906,0.004393278680412315,-0.021697652322321306,0.0003213643863346102,0.007068013850952312,-0.056491891561761515,-0.009889290355396476,-0.005040576267595664,0.03531274280669395,-0.009383090883126229,0.03831228998994655,0.029528572190856285,0.009798663048702222,0.021199149925336534,0.015109815045702578
2024-04-26 00:00:00+00:00,-0.01151448429346079,-0.008183778755369138,-0.040793229544487594,-0.01731617160519125,0.0007229832887219021,-0.015435872903497983,-0.00813510040585427,-0.0331648462663513,-0.023255407663144788,0.049148223491751276,-0.011206428993964339,-0.0039374159081426215,0.002510314668568529,0.02386160899445149,-0.005708185317332353,-0.028740063166070542,-0.031086609379570963,0.0019981690105201903,-0.01988824739983234,-0.011029463052636027
2024-04-27 00:00:00+00:00,-0.005123627494059559,0.03844060050263106,0.015413463417328986,0.00913275876357552,-0.014540625348649173,0.006373583098424541,-0.016834533860207297,0.0002906554300363243,-0.0005448859208028561,-0.04855152916054398,0.001615835536379765,0.013350629130053186,0.0030372945058341114,-0.0039125279844054285,0.022814677766171264,0.028599800875357243,0.03548553559575805,0.02066172197413318,0.01344630972615188,-0.02030000316860381
2024-04-28 00:00:00+00:00,-0.004901230691187113,0.0028858099675562643,-0.023717659601954495,-0.014614018516334315,-0.01628393131087573,-0.01115082761857741,-0.03093547839978082,-0.013752960003308699,-0.00777641717408947,0.0014306154085194566,-0.026482811416897623,-0.02485393512596167,-0.019468126352211314,0.014109640070560975,-0.02675804190106054,-0.012136756372217979,-0.017840670574061752,0.03072721784340596,-0.03284727097604857,-0.009777704786304695
2024-04-29 00:00:00+00:00,0.011142650560020152,-0.014152315488171065,-0.0018144215160281801,-0.006230984585330422,0.010400195207335618,-0.021587032713476888,0.0185094904335571,0.038154917163643824,-0.022157242635873826,-0.005495175696444695,-0.01272175655894775,-0.004133601747290647,-0.001623217715916151,-0.020036713553088458,0.006801529710478084,-0.02632677402547937,-0.017385023523547104,0.01839654214288017,-0.004909628250719203,0.010081722894613638
2024-04-30 00:00:00+00:00,-0.0516396293909849,-0.06604828228345494,-0.08312265529977904,-0.03639584239662494,-0.030369558643959908,-0.025128458096691147,-0.06930735263502692,-0.0753740990665163,-0.07262766795590851,-0.04935333182254723,-0.0688504592482527,0.03378553187374903,-0.04015945697732323,0.0042455783127728795,-0.047114793502899835,-0.10325712518894212,-0.09077384903898086,-0.07654536582839057,-0.042501256039975156,-0.05762739548274675
2024-05-01 00:00:00+00:00,-0.039334760243765386,-0.013577350817579346,0.05997432405005095,0.020805269693277343,0.03341252099744109,0.070638108068829,0.01693270671684242,0.01728101212717757,-0.02442798144174104,0.008146939840572708,0.014509183101146116,0.03454862597697758,0.030950157547949636,0.0074157521372463535,0.040492845367834894,-0.0064861586239793375,0.0009952371618382758,0.033675433331076726,0.037567404362778785,0.02239493590125192
2024-05-02 00:00:00+00:00,0.01451348898949814,0.005985378408586667,0.023003035208789355,0.01751613640531155,0.002821475995352348,0.05537165163003711,0.018074400642447253,0.009869976938773221,0.01486022555947596,-0.0006243366625977977,0.004808365856396248,-0.010990575970252547,-0.005863741666973138,0.016059834529179685,0.031288455949566335,-0.008331339540527217,0.010460937916968945,-0.002188450721455872,0.024429373875211276,0.0234092600896183
2024-05-03 00:00:00+00:00,0.06231762977951118,0.03838557336049281,0.04322538131603851,0.020670577123076617,0.026245126400867125,-0.0047370611447767,0.037661194445697994,0.05697651899120519,0.10167907178893024,0.022966807726770146,0.05695622839844962,0.013699474122922613,0.013205760394755614,0.003714274824119422,0.03891275923682034,0.12084047415953182,0.06532045413325034,0.015698909543103833,0.014376200546584,0.021637084804662293
2024-05-04 00:00:00+00:00,0.015289551764274054,0.004181571528468218,0.016082066588432007,-0.00974717910028126,-0.0031064988410337635,-0.01681483877675937,0.01480028493300325,0.04963321606705296,0.09155592169925146,-0.002566767894581695,0.003898640415657323,-0.008033736587245367,-0.007801563066128975,-0.003657027519838591,-0.034398078882293646,-0.002037253323942571,-0.007669966191073473,-0.016023532172151467,0.0021602946401081224,-0.02283397303850856
2024-05-05 00:00:00+00:00,0.0026914088148557117,0.006317843284402019,-0.0023306838079868337,-0.010569724839324848,-0.0012641868906310893,0.02488466487848077,0.0037681998027353234,0.0008022463326378254,0.005418710847506776,-0.0042926416563114364,0.019675460695044437,0.07204205715315223,-0.00013520029944930518,-0.009506938815930937,0.005873224690813702,0.08793350571618676,0.00819676720417849,0.08716017544240032,-0.009540401937730774,-0.0007188211642928327
2024-05-06 00:00:00+00:00,-0.014239110272874746,-0.024037696005101087,0.04744608453885978,-0.00833356421872434,0.01977856376104166,-0.02543226772565855,0.008189883726479318,-0.008051573287548523,-0.028328058548500384,-0.0071543416050376465,-0.013726910889877295,-0.015113800857057685,-0.010675225981841771,-0.02062857532493022,-0.019127691492763495,-0.025263079437866445,-0.01619361109958307,-0.02921293139668182,-0.003491928471864303,-0.0004452436069788192
2024-05-07 00:00:00+00:00,-0.013335475385071295,-0.019077201455278282,-0.031784590515525596,-0.02888370458121259,-0.028806257974626708,-0.01775500600313044,-0.034489650559505626,-0.05000351113325521,-0.04315091375710797,0.000866175887849037,-0.016378892084039632,-0.02898178228900659,-0.01596110730945433,0.015587945872878739,-0.018069579329906754,-0.025777480502037847,-0.010762918373190069,-0.02489562055625866,-0.016755242063465566,-0.018323128960230126
2024-05-08 00:00:00+00:00,-0.01867142619023483,-0.010799703494065506,-0.04053770729817692,0.022325131107396777,-0.014894423251931275,-0.001559538177803253,-0.006582893691257017,-0.03605293134372973,-0.04628473672533273,0.009846233393358437,-0.02097867899335461,0.016435746542952025,-0.0072748540460312846,0.019010932497429633,0.007125074674413032,-0.04537749053040237,-0.008285276597504446,0.03404551283259251,0.042652243891707804,0.028785150810680196
2024-05-09 00:00:00+00:00,0.030266993551137523,0.02109874890807165,0.07153659751793057,0.026519620529133037,0.0073021855225138205,0.00898043182789743,0.022659726907668445,0.028660233472669366,0.060721550645665555,0.01688060000110435,0.034878999117605516,0.0039766288452715865,0.009965102829252412,0.02679786044781589,0.035054596284338484,0.0942812975205716,0.02305461058613324,0.00545001727469839,-0.0012790451541201608,0.01807419780032679
2024-05-10 00:00:00+00:00,-0.03645722753223231,-0.042621334332273046,-0.04432970043510084,-0.03396709865951867,-0.03629939119117939,-0.04346083013329119,-0.04791104008371352,-0.03958607669406468,-0.055362024401568885,-0.03467422403874546,-0.052485848418436495,-0.05240582747198829,-0.01910785236680885,0.01029847608102779,-0.06844216013755797,-0.030679751125675423,-0.05337884481221348,0.0012824866908146195,-0.023743830744336523,-0.030250544969485867
2024-05-11 00:00:00+00:00,0.00017105319467112493,0.00018901415428633194,-0.004529241890415862,-0.0217157527771117,0.007081466112783955,-0.01335372369101721,-0.019443561690953938,-0.006254674150890785,-0.007420963084621078,0.013374812379647969,-0.027285466036972243,-0.01843450772735613,-0.004933855908547243,-0.008967751194166245,-0.022456172362873273,-0.03278982282299084,-0.011595152534353888,-0.007339899018732544,-0.018074108938985034,-0.019054134280843554
2024-05-12 00:00:00+00:00,0.010463933395517492,0.006528225291852968,-0.013572675637212395,-0.0017259963007089795,-0.013251551880713803,-0.006721650554014453,0.017605815652039565,-0.009908503224818371,-0.01121485240302102,0.0013522652500137541,-0.008942943259579306,-0.0022030722316892645,-0.00976943347401776,0.00802590243253399,0.014903405502574948,-0.01782168467632775,0.0049656057199292235,0.011177519891689072,-0.005352376738591953,-0.025792339169399353
2024-05-13 00:00:00+00:00,0.02356917775345778,0.006743632399285095,0.027370708753065125,-0.003458662627959792,0.011372019429769575,0.007157148116854941,-0.01090377546515065,-0.02258258920013325,0.050095690811225085,-0.010248901219390183,0.0038907263831542338,-0.011088757545983121,-0.007322880199507805,-0.014235228401620252,0.014684551682921317,0.05377715600355736,-0.009384399881640146,0.016978589407338686,-0.008533624658678173,0.009608074627863082
2024-05-14 00:00:00+00:00,-0.02155313326393707,-0.02315521737354908,-0.03732034240226523,-0.01925700770217661,-0.01005093594933683,-0.027937116608600373,-0.03188776257998639,-0.025317807984289783,-0.021346779061131867,-0.022848094083362008,-0.03726640817029636,-0.03200224630451247,-0.02083135277228015,-0.0014825917777564303,-0.04681507512623358,-0.03524347414513987,-0.03149066709137074,-0.026410841944011006,-0.01042856878113594,-0.02691230021008721
